time (s)	magX	magY	magZ
3595.484707	353.700745	-191.573349	513.272888
3595.488056	353.759186	-191.514893	507.311493
3595.491372	352.940948	-191.982452	500.824097
3595.494712	352.882507	-191.748672	495.037994
3595.497614	352.473389	-192.040909	488.083008
3595.500949	351.947388	-192.274689	483.173584
3595.504284	351.947388	-192.274689	477.153717
3595.507631	351.655182	-191.514893	469.848022
3595.510947	350.194031	-191.690231	464.412628
3595.514273	350.310913	-191.807129	458.451202
3595.517618	350.018677	-191.865570	452.606659
3595.520946	349.375793	-191.164230	448.398621
3595.524270	348.382233	-190.930450	443.255402
3595.527613	348.206909	-190.988892	438.112244
3595.530944	347.914673	-190.404434	433.553467
3595.534283	348.031555	-189.878433	428.760986
3595.537639	347.680878	-189.761536	423.851562
3595.540942	346.453522	-188.592621	419.935730
3595.544281	345.810608	-188.475739	415.727631
3595.547612	345.869080	-187.774399	410.993591
3595.550955	345.343048	-186.897720	407.662170
3595.554274	345.167725	-186.897720	402.986542
3595.557614	344.466400	-186.722366	399.596710
3595.560942	344.174164	-185.728806	396.382263
3595.564273	344.057281	-185.261246	392.466370
3595.567606	343.063721	-184.150772	388.784332
3595.570940	343.472809	-184.209229	385.862061
3595.574277	342.888367	-183.157211	382.238464
3595.577606	341.661011	-182.981873	378.673279
3595.580949	341.193451	-182.222092	375.809479
3595.584274	340.667419	-182.046753	373.179443
3595.587606	340.082977	-181.579178	369.731171
3595.590939	339.673859	-180.877838	367.276459
3595.594264	338.738739	-180.644058	364.412628
3595.597604	338.621857	-180.644058	361.607239
3595.600943	337.686737	-180.760956	359.094086
3595.604272	337.102264	-180.118042	356.464050
3595.607603	336.284027	-180.410278	353.541809
3595.610955	335.115143	-180.234940	351.613098
3595.615547	334.180023	-179.475159	346.762115
3595.618485	333.537109	-179.299820	344.132080
3595.621787	332.601959	-179.825836	341.735840
3595.625151	332.309753	-179.124481	338.872009
3595.628493	330.790192	-179.475159	337.352448
3595.631860	331.082397	-179.416702	334.196381
3595.635202	330.030396	-179.182922	332.559906
3595.638097	329.270599	-179.884262	330.455872
3595.641355	328.393921	-179.942719	328.819427
3595.644699	328.160126	-179.124481	326.890717
3595.648066	326.932770	-179.358261	325.078918
3595.651358	326.815887	-179.475159	323.500854
3595.654694	326.582123	-178.715363	321.338409
3595.658029	325.705414	-178.423141	319.760376
