time (s)	det(V)
3595.484461	1.727381	
3595.485937	1.727965	
3595.487659	1.727349	
3595.489141	1.727615	
3595.490825	1.727458	
3595.492310	1.726922	
3595.494008	1.727172	
3595.495507	1.724505	
3595.497233	1.726535	
3595.498715	1.724827	
3595.500501	1.727260	
3595.501984	1.723929	
3595.503733	1.726321	
3595.505244	1.660789	
3595.506978	1.719518	
3595.508499	1.612666	
3595.510227	1.705044	
3595.511763	1.565503	
3595.513476	1.687750	
3595.515020	1.507398	
3595.516714	1.639765	
3595.518276	1.431634	
3595.519939	1.572331	
3595.521524	1.394416	
3595.523179	1.534062	
3595.524788	1.337440	
3595.526445	1.475273	
3595.528046	1.259685	
3595.529695	1.440625	
3595.531293	1.270831	
3595.532929	1.369183	
3595.534586	1.255399	
3595.536185	1.317242	
3595.537870	1.140970	
3595.539461	1.253691	
3595.541146	1.096969	
3595.542746	1.208328	
3595.544420	1.103116	
3595.546006	1.180609	
3595.547712	1.027815	
3595.549257	1.108172	
3595.550966	1.028347	
3595.552519	1.068283	
3595.554213	0.949242	
3595.555758	0.988664	
3595.557476	0.956655	
3595.558983	0.934084	
3595.560752	0.946914	
3595.562232	0.921193	
3595.564024	0.916798	
3595.565502	0.879101	
3595.567277	0.910003	
3595.568758	0.810829	
3595.570542	0.897027	
3595.572030	0.783884	
3595.573817	0.860583	
3595.575307	0.721526	
3595.577069	0.814104	
3595.578573	0.733240	
3595.580324	0.835894	
3595.581844	0.678273	
3595.583588	0.821412	
3595.585127	0.692276	
3595.586855	0.788936	
3595.588392	0.643654	
3595.590092	0.756419	
3595.591647	0.592857	
3595.593339	0.756089	
3595.594896	0.573666	
3595.596552	0.758453	
3595.598131	0.595060	
3595.599781	0.746316	
3595.601392	0.560091	
3595.603032	0.713803	
3595.604657	0.557081	
3595.606301	0.687801	
3595.607930	0.533222	
3595.609546	0.662474	
3595.611206	0.512444	
3595.612798	0.652959	
3595.614490	0.562351	
3595.615970	0.465365	
3595.617545	0.563487	
3595.619046	0.473864	
3595.620688	0.528424	
3595.622192	0.483452	
3595.623796	0.539474	
3595.625322	0.436820	
3595.626898	0.508121	
3595.628439	0.431084	
3595.629964	0.523256	
3595.631585	0.425448	
3595.633081	0.437263	
3595.634741	0.411760	
3595.636249	0.404964	
3595.637913	0.442049	
3595.639410	0.442210	
3595.641108	0.416255	
3595.642587	0.374550	
3595.644328	0.403332	
3595.645805	0.360741	
3595.647528	0.357241	
3595.649015	0.299051	
3595.650709	0.417440	
3595.652194	0.283506	
3595.653903	0.390055	
3595.655388	0.284537	
3595.657078	0.390812	
3595.658599	0.224846	
3595.660247	0.329381	
3595.661781	0.206750	
3595.663415	0.316800	
3595.664968	0.144984	
3595.666638	0.368000	
3595.668209	0.178592	
3595.669873	0.334098	
3595.671459	0.123844	
3595.673093	0.303172	
3595.674708	0.129830	
3595.676331	0.271969	
3595.677950	0.091573	
3595.679590	0.245930	
3595.681219	0.086666	
3595.682828	0.221804	
3595.684498	0.055958	
3595.686091	0.164272	
3595.687780	0.021065	
3595.689354	0.145109	
3595.691067	0.041440	
3595.692645	0.084894	
3595.694332	0.034790	
3595.695896	0.092487	
3595.697615	0.020199	
3595.699155	0.074259	
3595.700877	0.075101	
3595.702428	0.054843	
3595.704166	-0.024185	
3595.705685	-0.001920	
3595.707446	0.004573	
3595.708946	-0.020407	
3595.710729	-0.011593	
3595.712208	0.006124	
3595.713992	0.018886	
3595.715478	-0.062184	
3595.717275	0.014209	
3595.718754	-0.056114	
3595.720526	-0.006662	
3595.722006	-0.119741	
3595.723762	-0.002440	
3595.725273	-0.115060	
3595.727026	0.001463	
3595.728542	-0.120966	
3595.730274	0.008839	
3595.731800	-0.155343	
3595.733523	-0.007077	
3595.735056	-0.185237	
3595.736772	-0.004172	
3595.738332	-0.153007	
3595.740027	-0.001381	
3595.741579	-0.193862	
3595.743267	-0.015561	
3595.744829	-0.201036	
3595.746501	-0.012241	
3595.748094	-0.231841	
3595.749722	-0.027279	
