time (s)	det(V)
4762.000227	0.662051	
4762.001759	0.473450	
4762.003471	0.627976	
4762.005021	0.462754	
4762.006726	0.635275	
4762.008289	0.458597	
4762.009957	0.655630	
4762.011536	0.471750	
4762.013195	0.633946	
4762.014787	0.428171	
4762.016443	0.621929	
4762.018051	0.410185	
4762.019689	0.598472	
4762.021297	0.440957	
4762.022905	0.578665	
4762.024576	0.415301	
4762.026171	0.553327	
4762.027846	0.466070	
4762.029433	0.534499	
4762.031081	0.422084	
4762.032656	0.518297	
4762.034361	0.413705	
4762.035911	0.491287	
4762.037629	0.413492	
4762.039173	0.435583	
4762.040862	0.395328	
4762.042399	0.423748	
4762.044141	0.425380	
4762.045637	0.403880	
4762.047399	0.382075	
4762.048890	0.341502	
4762.050679	0.389479	
4762.052157	0.320325	
4762.053940	0.388689	
4762.055415	0.292175	
4762.057181	0.360620	
4762.058665	0.277270	
4762.060426	0.346283	
4762.061942	0.253225	
4762.063700	0.330932	
4762.065212	0.199777	
4762.066933	0.307410	
4762.068462	0.160445	
4762.070172	0.306778	
4762.071700	0.152183	
4762.073382	0.294169	
4762.074933	0.109374	
4762.076604	0.282737	
4762.078184	0.106631	
4762.079858	0.260911	
4762.081436	0.089450	
4762.083083	0.238538	
4762.084669	0.058202	
4762.086295	0.193256	
4762.087928	0.016807	
4762.089516	0.150185	
4762.091190	0.054363	
4762.092784	0.143828	
4762.094453	0.015901	
4762.096040	0.117789	
4762.097707	0.030294	
4762.099271	0.065369	
4762.100980	0.024453	
4762.102521	0.053324	
4762.104235	0.028078	
4762.105771	0.021879	
4762.107498	-0.013011	
4762.108986	-0.075574	
4762.110547	-0.044995	
4762.112039	-0.077589	
4762.113625	-0.017417	
4762.115185	-0.051461	
4762.116729	-0.025688	
4762.118329	-0.055187	
4762.119820	-0.076690	
4762.121458	-0.100554	
4762.122954	-0.097686	
4762.124599	-0.064799	
4762.126092	-0.108526	
4762.127726	-0.061600	
4762.129212	-0.136543	
4762.130853	-0.015581	
4762.132350	-0.116643	
4762.133977	-0.062954	
4762.135478	-0.147460	
4762.137180	-0.031923	
4762.138658	-0.145994	
4762.140330	-0.016028	
4762.141846	-0.156233	
4762.143490	0.010728	
4762.145021	-0.144547	
4762.146662	0.009008	
4762.148246	-0.089818	
4762.149816	-0.025281	
4762.151428	-0.149007	
4762.152982	-0.033019	
4762.154616	-0.125417	
4762.156118	-0.067953	
4762.157816	-0.102741	
4762.159408	0.004021	
4762.161059	-0.112071	
4762.162627	-0.027573	
4762.164328	-0.075264	
4762.165868	-0.047727	
4762.167580	-0.136740	
4762.169129	-0.065258	
4762.170851	-0.106443	
4762.172373	-0.085375	
4762.174101	-0.096228	
4762.175581	-0.087200	
4762.177340	-0.085065	
4762.178833	-0.151955	
4762.180618	-0.108417	
4762.182093	-0.156991	
4762.183875	-0.125695	
4762.185357	-0.175336	
4762.187118	-0.135500	
4762.188617	-0.236840	
4762.190378	-0.161434	
4762.191896	-0.262641	
4762.193644	-0.159400	
4762.195148	-0.304411	
4762.196859	-0.170405	
4762.198389	-0.308830	
4762.200090	-0.179843	
4762.201636	-0.365146	
4762.203335	-0.200122	
4762.204902	-0.388623	
4762.206551	-0.222906	
4762.208138	-0.381191	
4762.209793	-0.249469	
4762.211399	-0.445233	
4762.213044	-0.279001	
4762.214640	-0.439920	
4762.216254	-0.304866	
4762.217898	-0.496614	
4762.219486	-0.330281	
4762.221157	-0.502383	
4762.222739	-0.390762	
4762.224406	-0.511531	
4762.225975	-0.392901	
4762.227638	-0.521747	
4762.229201	-0.442474	
4762.230918	-0.501130	
4762.232476	-0.482761	
4762.234187	-0.528007	
4762.235719	-0.506319	
4762.237452	-0.570192	
4762.238942	-0.569446	
4762.240717	-0.552801	
4762.242204	-0.543411	
4762.243996	-0.552133	
4762.245476	-0.589004	
4762.247265	-0.590966	
4762.248747	-0.632204	
4762.250530	-0.607772	
4762.252005	-0.675846	
4762.253737	-0.597153	
4762.255249	-0.695202	
4762.256990	-0.603977	
4762.258504	-0.695295	
4762.260230	-0.580593	
4762.261753	-0.771652	
4762.263453	-0.595880	
4762.264999	-0.770298	
4762.266693	-0.603413	
4762.268248	-0.804507	
4762.269935	-0.605117	
4762.271514	-0.798722	
4762.273160	-0.632659	
4762.274737	-0.797373	
4762.276387	-0.640168	
4762.277987	-0.776695	
4762.279517	-0.846051	
4762.281082	-0.778262	
4762.282586	-0.813474	
4762.284228	-0.780764	
4762.285716	-0.854748	
4762.287359	-0.767487	
4762.288842	-0.862426	
4762.290473	-0.804410	
4762.291960	-0.883095	
4762.293544	-0.810533	
4762.295076	-0.888558	
4762.296578	-0.833563	
4762.298231	-0.841471	
4762.299724	-0.859961	
4762.301353	-0.890197	
4762.302871	-0.881605	
4762.304520	-0.934078	
4762.305995	-0.920905	
4762.307725	-0.954280	
4762.309196	-0.922182	
4762.310877	-0.944390	
4762.312354	-1.009738	
4762.314061	-0.987231	
4762.315549	-1.028836	
4762.317246	-0.975888	
4762.318739	-1.112178	
4762.320411	-0.983010	
4762.321923	-1.154310	
4762.323596	-1.023728	
4762.325113	-1.138378	
4762.326741	-1.067093	
4762.328293	-1.232750	
4762.329987	-1.057614	
4762.331552	-1.265250	
4762.333223	-1.119989	
4762.334800	-1.294842	
4762.336445	-1.158193	
4762.338043	-1.322335	
4762.339687	-1.212958	
4762.341299	-1.395236	
4762.342917	-1.258660	
4762.344558	-1.422669	
4762.346145	-1.357539	
4762.347805	-1.467419	
4762.349381	-1.403458	
4762.351058	-1.483948	
4762.352621	-1.472785	
4762.354316	-1.504125	
4762.355882	-1.518643	
4762.357558	-1.516025	
4762.359117	-1.523369	
4762.360836	-1.523502	
4762.362358	-1.526773	
4762.364075	-1.526668	
4762.365554	-1.526797	
4762.367317	-1.526861	
4762.368803	-1.526793	
4762.370585	-1.526676	
4762.372066	-1.526922	
4762.373841	-1.526825	
4762.375329	-1.526781	
