time (s)	det(V)
2715.671127	0.374752	
2715.672725	0.241507	
2715.674253	0.178145	
2715.675841	0.261693	
2715.677320	0.226771	
2715.678937	0.255235	
2715.680429	0.161867	
2715.682074	0.248415	
2715.683571	0.166777	
2715.685193	0.277750	
2715.686693	0.176228	
2715.688282	0.245930	
2715.689818	0.203197	
2715.691365	0.211427	
2715.692971	0.147357	
2715.694477	0.186685	
2715.696124	0.131078	
2715.697695	0.209764	
2715.699312	0.098405	
2715.700854	0.148432	
2715.702566	0.098038	
2715.704043	0.102888	
2715.705771	0.051519	
2715.707244	0.069868	
2715.708971	0.056273	
2715.710450	0.004146	
2715.712159	0.083170	
2715.713646	-0.032000	
2715.715353	0.004134	
2715.716848	-0.071542	
2715.718564	0.004339	
2715.720055	-0.073141	
2715.721837	0.015035	
2715.723322	-0.107394	
2715.725113	-0.020189	
2715.726606	-0.160552	
2715.728353	-0.017418	
2715.729868	-0.190502	
2715.731623	-0.056653	
2715.733158	-0.235152	
2715.734870	-0.078386	
2715.736415	-0.304343	
2715.738127	-0.096211	
2715.739675	-0.256003	
2715.741367	-0.120297	
2715.742932	-0.338511	
2715.744622	-0.136390	
2715.746196	-0.334809	
2715.747868	-0.161784	
2715.749452	-0.363072	
2715.751105	-0.180883	
2715.752697	-0.361992	
2715.754342	-0.185185	
2715.755967	-0.355212	
2715.757576	-0.209008	
2715.759223	-0.369094	
2715.760823	-0.242689	
2715.762513	-0.363317	
2715.764117	-0.264950	
2715.765764	-0.355043	
2715.767348	-0.255487	
2715.769056	-0.337020	
2715.770618	-0.258508	
2715.772323	-0.332412	
2715.773876	-0.276656	
2715.775592	-0.342165	
2715.777149	-0.285450	
2715.778832	-0.318063	
2715.780373	-0.315638	
2715.782110	-0.291802	
2715.783598	-0.249038	
2715.785363	-0.304073	
2715.786846	-0.318869	
2715.788622	-0.263234	
2715.790104	-0.277188	
2715.791864	-0.270525	
2715.793342	-0.348465	
2715.795098	-0.204307	
2715.796604	-0.331506	
2715.798354	-0.207034	
2715.799863	-0.298115	
2715.801578	-0.200472	
2715.803106	-0.325230	
2715.804819	-0.187799	
2715.806356	-0.323082	
2715.808071	-0.199582	
2715.809627	-0.327775	
2715.811314	-0.183711	
2715.812889	-0.393679	
2715.814555	-0.200480	
2715.816137	-0.401200	
2715.817783	-0.220151	
2715.819372	-0.418828	
2715.821021	-0.242488	
2715.822645	-0.384546	
2715.824263	-0.266835	
2715.825908	-0.467510	
2715.827515	-0.304782	
2715.829155	-0.409429	
2715.830652	-0.496618	
2715.832204	-0.459900	
2715.833706	-0.493122	
2715.835263	-0.473766	
2715.836760	-0.546014	
2715.838365	-0.450043	
2715.839901	-0.540442	
2715.841459	-0.524349	
2715.843013	-0.610141	
2715.844513	-0.556439	
2715.846170	-0.618435	
2715.847657	-0.619015	
2715.849282	-0.660269	
2715.850803	-0.695182	
2715.852445	-0.711819	
2715.853942	-0.765754	
2715.855580	-0.697446	
2715.857065	-0.796656	
2715.858788	-0.761521	
2715.860274	-0.859594	
2715.861985	-0.828637	
2715.863467	-0.955094	
2715.865174	-0.850837	
2715.866651	-0.966719	
2715.868324	-0.878467	
2715.869837	-1.071496	
2715.871476	-0.926497	
2715.873031	-1.092842	
2715.874644	-1.008847	
2715.876221	-1.182416	
2715.877897	-1.002136	
2715.879466	-1.177912	
2715.881129	-1.054500	
2715.882729	-1.251638	
2715.884364	-1.100194	
2715.885975	-1.267067	
2715.887573	-1.143655	
2715.889229	-1.306782	
2715.890819	-1.204600	
2715.892496	-1.343315	
2715.894097	-1.245048	
2715.895757	-1.408094	
2715.897346	-1.317791	
2715.899044	-1.413271	
2715.900602	-1.349418	
2715.902310	-1.410854	
2715.903863	-1.388497	
2715.905591	-1.445360	
2715.907148	-1.422866	
2715.908857	-1.454186	
2715.910403	-1.448575	
2715.912120	-1.453107	
2715.913602	-1.467842	
2715.915375	-1.454440	
2715.916857	-1.477587	
2715.918637	-1.433046	
2715.920116	-1.501322	
2715.921891	-1.447286	
2715.923376	-1.508919	
2715.925139	-1.454315	
2715.926638	-1.519014	
2715.928417	-1.460922	
2715.929911	-1.523598	
2715.931664	-1.479589	
2715.933169	-1.525544	
2715.934918	-1.479847	
2715.936449	-1.526088	
2715.938174	-1.505197	
2715.939715	-1.526321	
2715.941424	-1.520247	
2715.942972	-1.526636	
2715.944681	-1.526342	
2715.946239	-1.526418	
2715.947918	-1.526313	
2715.949491	-1.526712	
2715.951163	-1.526757	
2715.952765	-1.526789	
2715.954421	-1.526829	
2715.956019	-1.526684	
2715.957644	-1.526906	
2715.959244	-1.526789	
2715.960873	-1.526696	
2715.962539	-1.526841	
