time (s)	magX	magY	magZ
4311.507797	-261.250732	-151.841034	136.820572
4311.511133	-261.426056	-151.665680	136.995911
4311.514470	-261.659851	-151.782578	136.586792
4311.517798	-261.367645	-151.665680	136.586792
4311.521127	-261.484497	-151.490356	137.346573
4311.524465	-260.607849	-151.315018	137.405029
4311.527798	-261.192261	-151.431900	137.638809
4311.531128	-261.952057	-151.198120	137.697250
4311.534465	-262.010529	-151.256577	138.281708
4311.537792	-262.887207	-150.496780	138.807709
4311.541127	-262.478088	-151.081238	138.866165
4311.544467	-262.887207	-151.022797	139.509064
4311.547796	-264.231445	-150.847458	139.918167
4311.551131	-263.880768	-150.496780	139.216827
4311.554459	-264.289886	-150.146118	139.742844
4311.557793	-264.815918	-150.847458	140.677963
4311.562093	-266.861481	-150.379898	141.788422
4311.565393	-267.270599	-151.373474	143.366455
4311.568645	-267.621277	-150.496780	144.535370
4311.571967	-267.621277	-151.198120	145.470490
4311.575317	-268.907074	-151.315018	145.879608
4311.578663	-269.900635	-151.139694	147.399185
4311.582008	-270.543549	-151.841034	147.399185
4311.584907	-271.186462	-152.074814	149.327881
4311.588244	-271.712433	-151.957916	149.795441
4311.591574	-272.355347	-153.068375	150.847458
4311.594888	-273.524261	-153.009933	152.308594
4311.598214	-274.400940	-153.535934	153.302155
4311.601552	-274.517822	-154.354172	154.763290
4311.604891	-275.277618	-154.412628	155.815308
4311.607789	-276.329651	-155.581528	156.984222
4311.611126	-277.089417	-155.932205	158.503799
4311.614457	-278.141418	-156.750443	160.900055
4311.617786	-279.135010	-157.042664	161.542953
4311.621128	-279.719482	-157.977798	163.120987
4311.624461	-280.829926	-158.854477	165.517242
4311.627786	-282.466400	-159.438919	166.393921
4311.631119	-282.875519	-159.672699	168.907074
4311.634455	-284.395111	-160.490936	170.192871
4311.637782	-285.213318	-161.016953	171.537109
4311.641174	-286.148437	-161.133835	174.284042
4311.644451	-287.784912	-162.244293	176.504974
4311.647785	-289.012268	-163.179428	177.907654
4311.651117	-290.473419	-164.056107	181.180603
4311.654481	-291.934540	-164.289886	183.167740
4311.657784	-293.278778	-164.932785	184.336655
4311.661112	-294.856812	-165.341904	187.609589
4311.664452	-296.025696	-165.867920	190.122742
4311.667786	-298.188171	-166.160141	193.045013
4311.671117	-299.240204	-165.984802	195.967270
4311.674451	-301.227356	-166.919937	198.246628
4311.677781	-303.097595	-167.504379	200.935120
4311.681112	-304.909424	-167.562836	203.156036
4311.684448	-306.955017	-168.030396	206.604309
4311.687777	-308.240784	-168.088837	209.468155
4311.691112	-310.169495	-168.556396	212.857986
4311.694448	-312.624207	-169.666870	217.182922
4311.697786	-314.611328	-169.608414	219.637634
4311.701108	-315.897125	-170.309753	223.319702
4311.704448	-318.118042	-170.075974	226.826401
4311.707811	-319.754517	-170.835770	230.566925
4311.711115	-321.624786	-171.361786	234.307434
4311.714446	-323.787262	-171.946228	238.106369
4311.717781	-325.306854	-172.764465	241.729980
4311.721118	-327.177094	-173.465805	246.113403
4311.724447	-329.865570	-173.407364	251.198120
4311.729104	-333.255402	-175.803619	259.555817
4311.731993	-335.125671	-176.095856	264.406769
4311.735315	-337.229675	-177.381653	268.848633
4311.738702	-338.457031	-178.141434	274.167145
4311.742054	-340.444183	-178.667450	279.310333
4311.745382	-342.723572	-179.544128	284.511963
4311.748630	-344.593811	-181.122147	288.369385
4311.751978	-345.879608	-181.063705	294.506134
4311.754871	-347.749847	-182.291061	300.116882
4311.758198	-348.977203	-183.167740	306.078308
4311.761531	-350.789032	-183.985977	311.104614
4311.764866	-352.717712	-184.219757	317.066040
4311.768214	-354.587952	-185.213333	322.033905
4311.771575	-356.107544	-186.499115	329.047333
4311.774898	-357.685577	-186.557571	335.651672
4311.777771	-359.964935	-187.083572	341.203979
4311.781107	-362.127411	-187.551147	347.106964
4311.784445	-364.056122	-187.609589	354.295715
4311.787765	-365.751038	-187.551147	360.958496
4311.791104	-367.562805	-187.843369	367.445953
4311.794438	-368.556396	-187.492691	374.634705
4311.797774	-371.011108	-188.310928	381.063690
4311.801103	-372.530670	-187.551147	388.135590
4311.804437	-374.167145	-187.025131	395.733490
4311.807769	-375.803619	-186.674469	402.746918
4311.811101	-377.732330	-186.206894	410.870850
4311.814451	-379.427246	-185.213333	418.994751
4311.817771	-380.362366	-184.511978	426.767975
4311.821101	-381.180603	-183.284622	435.184082
4311.824433	-382.524841	-182.641739	442.372894
4311.827771	-383.810638	-181.648163	450.321442
4311.831098	-384.687317	-180.362350	459.672699
4311.834427	-385.914673	-178.375214	468.381073
4311.837764	-386.499115	-176.855637	477.907654
4311.841107	-387.726471	-174.868500	488.018707
4311.844434	-387.726471	-173.641144	497.253082
4311.847765	-387.434235	-172.530685	505.786072
4311.851100	-387.726471	-170.309753	514.436035
4311.854434	-388.135590	-169.257751	523.904114
4311.857783	-387.843384	-167.212158	532.729370
4311.861094	-387.668030	-165.283463	542.665100
4311.864425	-386.908234	-163.471649	553.009949
4311.867757	-386.323792	-161.075394	562.478088
4311.871098	-385.388672	-159.088257	572.121582
4311.874431	-384.745758	-157.451782	581.239014
4311.877764	-384.161316	-155.289307	591.174744
4311.881094	-381.998840	-153.068375	601.870239
4311.884431	-380.654602	-150.672119	612.390442
4311.887758	-379.018127	-148.042084	622.559937
4311.892044	-374.576294	-142.197556	641.262451
4311.895381	-371.654022	-139.216827	651.724121
4311.898645	-369.491516	-135.827011	661.426086
4311.901974	-366.393921	-133.196960	671.186462
4311.905279	-363.880768	-129.807129	680.479248
4311.908636	-359.672699	-125.832840	690.181152
4311.911966	-356.049072	-122.676804	700.000000
4311.914895	-352.191711	-118.585625	709.468140
4311.918220	-347.808289	-113.500885	718.293396
4311.921544	-344.243134	-108.942139	727.527771
4311.924891	-339.801300	-104.617180	735.885437
4311.928173	-334.774994	-99.590881	744.885986
4311.931541	-330.508484	-94.038574	753.360596
4311.934854	-324.839294	-88.194038	762.127380
4311.937783	-319.637634	-82.933960	770.660461
4311.941091	-314.494446	-76.621857	778.258301
4311.944427	-308.299225	-69.725304	786.148437
4311.947755	-302.688477	-63.939220	793.278809
4311.951086	-296.201050	-56.867332	800.175354
4311.954422	-289.830505	-49.853886	807.656372
4311.957754	-282.817078	-43.132671	813.793091
4311.961087	-275.394501	-35.651665	819.754517
4311.964420	-269.082397	-28.579777	825.540649
4311.967759	-261.192261	-20.631210	831.034485
4311.971084	-253.009933	-13.383986	837.697205
4311.974420	-245.353607	-5.376973	841.437744
4311.977779	-237.171249	3.331385	847.399170
4311.981088	-229.164246	10.753945	851.899414
4311.984415	-220.105194	19.403856	854.704834
4311.987774	-211.163071	26.884863	859.380432
4311.991085	-201.344254	35.008766	862.536499
4311.994415	-192.460556	42.606663	864.991211
4311.997754	-183.167740	50.555229	867.036804
4312.001088	-173.582703	58.094681	869.959045
4312.004422	-163.120987	65.809471	870.835754
4312.007752	-154.237289	73.232033	873.524292
4312.011084	-144.418472	80.362358	873.699585
4312.014415	-134.307419	87.317360	874.108704
4312.017745	-124.313271	95.265923	874.810059
4312.021078	-113.676216	101.519585	875.511353
4312.024415	-103.272942	108.942139	875.277588
4312.027753	-93.804794	115.137352	873.641113
4312.031095	-82.933960	122.793686	872.413818
4312.034413	-72.764465	129.164230	870.718872
4312.037744	-62.828754	135.359436	868.556396
4312.041080	-51.899475	142.372879	866.043274
4312.044409	-42.372883	148.568100	862.887207
4312.047803	-32.086502	154.412628	858.796021
4312.052349	-12.857978	166.978378	851.431946
4312.055706	-3.740503	172.706024	848.042114
4312.058592	7.013443	179.076569	843.307983
4312.061966	16.364700	185.447113	836.645203
4312.065288	26.125072	191.116302	831.735779
4312.068719	34.950321	195.967270	825.248413
4312.071999	43.834015	202.220917	819.812988
4312.075287	52.250145	207.948563	812.565735
4312.078178	61.484509	213.734650	805.727661
4312.081495	69.082413	218.936295	798.597290
4312.084829	77.440094	223.845703	790.940979
4312.088174	85.271767	230.099365	782.232605
4312.091496	93.571014	234.365875	774.517822
4312.094832	100.584457	239.450623	766.452332
4312.098191	108.123901	244.067795	757.510254
4312.101066	115.663353	248.860306	748.042053
4312.104405	122.969017	253.477509	739.216858
4312.107740	129.456467	256.925781	729.865601
4312.111091	136.060791	261.133850	720.397400
4312.114403	142.080658	264.640564	711.981323
4312.117744	148.509644	267.796600	702.104065
4312.121070	154.471069	271.244873	692.869690
4312.124404	160.666275	273.816498	682.758606
4312.127734	165.867920	276.855621	673.290466
4312.131075	170.894211	279.193451	663.939209
4312.134399	176.855637	281.414368	653.185303
4312.137735	182.407959	283.576843	643.717163
4312.141076	186.908249	285.213318	633.839844
4312.144400	191.700760	286.440674	624.722412
4312.147734	196.201050	288.135590	614.903564
4312.151068	200.116898	288.486267	605.786072
4312.154419	203.915833	289.538300	596.259521
4312.157735	208.123901	290.005859	587.025146
4312.161070	211.747528	290.765656	578.083008
4312.164401	215.546463	290.940979	568.381042
4312.167729	218.819397	291.583862	559.789612
4312.171068	221.858566	291.408539	550.379883
4312.174457	224.371719	291.759216	542.022217
4312.177737	227.527756	291.525421	534.132080
4312.181068	230.040909	291.291656	524.605530
4312.184394	232.612518	290.064301	516.656921
4312.187731	234.716537	289.596710	507.071869
4312.191067	237.521912	288.953827	499.298676
4312.194394	238.924591	289.012268	490.356506
4312.197760	240.035065	288.369385	481.765045
