time (s)	magX	magY	magZ
3730.396771	-380.654602	-239.392166	321.975433
3730.400099	-378.901215	-238.164810	316.715363
3730.403431	-376.855621	-236.995911	311.689056
3730.406782	-375.452942	-236.411453	306.662781
3730.410145	-373.465790	-235.184097	301.694916
3730.413523	-371.186462	-234.482758	297.194611
3730.416364	-369.549957	-233.080078	292.811218
3730.419736	-367.679718	-232.437180	287.784912
3730.423008	-366.277039	-231.268265	284.395111
3730.426336	-364.231445	-231.268265	279.485687
3730.429676	-362.302765	-229.982468	276.212738
3730.433025	-360.432495	-229.047348	271.361786
3730.436333	-359.263580	-228.462891	267.971954
3730.439249	-356.458221	-227.586197	265.458801
3730.442582	-355.873749	-226.534195	260.900055
3730.445909	-352.951477	-225.832840	257.393341
3730.449241	-351.782593	-225.423721	254.704865
3730.452581	-350.263000	-224.021027	251.256592
3730.455912	-349.386322	-223.787262	248.743408
3730.459245	-347.983643	-223.495026	246.522491
3730.462601	-346.814728	-222.326141	243.424896
3730.465914	-345.645844	-221.624786	241.320877
3730.469284	-343.717133	-220.923447	239.158386
3730.472573	-341.963776	-220.455887	237.405045
3730.475908	-341.203979	-219.462296	235.359436
3730.479243	-340.677979	-218.702515	232.846283
3730.482579	-339.275299	-218.176514	231.443604
3730.485908	-338.047943	-217.066055	229.631805
3730.489244	-337.171234	-216.189362	228.170654
3730.492570	-336.469910	-215.488022	225.365280
3730.495908	-335.476318	-215.195801	223.670364
3730.499238	-334.599640	-214.026886	222.092346
3730.502578	-334.190521	-213.851547	220.748093
3730.505921	-333.489166	-213.793106	218.877838
3730.509241	-332.729401	-212.682648	216.656921
3730.512571	-331.385162	-211.279968	215.429565
3730.515905	-330.566925	-210.987732	214.260681
3730.519236	-329.514923	-211.279968	213.150208
3730.522572	-328.755127	-210.578613	210.929276
3730.525901	-328.287567	-209.351257	209.760376
3730.529233	-327.118622	-209.117477	208.591461
3730.532571	-325.949738	-208.942123	207.948563
3730.535923	-325.657501	-208.182358	206.662781
3730.539245	-325.189941	-208.007004	204.909424
3730.542571	-324.137939	-208.007004	203.565170
3730.545899	-323.962585	-207.656342	202.220917
3730.549236	-322.735229	-207.422562	200.818222
3730.552571	-322.209229	-206.955002	199.415543
3730.555900	-321.683228	-206.370544	199.006424
3730.560541	-320.631226	-205.961426	196.902390
3730.563481	-319.403870	-205.669189	196.084167
3730.566781	-319.111633	-205.552322	195.675034
3730.570202	-318.585632	-205.084747	194.681473
3730.573496	-318.994751	-205.201630	193.571014
3730.576822	-317.825836	-205.201630	193.103439
3730.580115	-317.650482	-205.143188	193.103439
3730.583421	-317.358276	-205.318527	193.045013
3730.586323	-317.007599	-205.201630	192.460556
3730.589653	-317.592041	-205.435425	192.343658
3730.592990	-317.650482	-204.909424	192.168320
3730.596322	-317.066040	-205.552322	192.811234
3730.599654	-316.656921	-205.669189	192.226761
3730.603042	-317.124481	-205.902985	192.518997
3730.605899	-317.066040	-205.552322	192.285217
3730.609235	-317.299805	-205.786087	193.337219
3730.612563	-317.767395	-205.844543	193.045013
3730.615922	-318.176514	-205.902985	194.038574
3730.619224	-319.228516	-206.487442	195.499710
3730.622566	-318.936310	-205.961426	194.915253
3730.625898	-319.345398	-206.370544	196.084167
3730.629226	-320.105194	-206.838104	197.428406
3730.632559	-319.929871	-206.428986	198.246628
3730.635890	-321.098785	-207.071869	199.006424
3730.639228	-320.864990	-206.896545	199.298660
3730.642555	-321.917023	-207.714798	200.584457
3730.645896	-322.852142	-208.007004	201.870255
3730.649221	-322.559906	-207.948563	203.156036
3730.652560	-323.962585	-208.591461	204.441864
3730.655892	-324.371704	-209.000580	205.844543
3730.659250	-324.956146	-209.292816	206.955002
3730.662555	-325.832855	-209.409714	207.305664
3730.665896	-326.884857	-209.994156	208.240799
3730.669219	-327.527771	-210.812408	210.344833
3730.672552	-328.229126	-210.344833	211.513733
3730.675885	-328.404449	-211.747528	213.091751
3730.679216	-329.807129	-211.864395	214.202209
3730.682554	-330.157806	-211.864395	214.962006
