time (s)	det(V)
3730.392903	1.203962	
3730.394383	1.243197	
3730.396025	1.219366	
3730.397504	1.140814	
3730.399159	1.223914	
3730.400639	1.027485	
3730.402280	1.197972	
3730.403759	1.013124	
3730.405399	1.147033	
3730.406915	0.989288	
3730.408489	1.116176	
3730.410069	0.911920	
3730.411590	0.976515	
3730.413221	0.916900	
3730.414708	0.977417	
3730.416350	0.948353	
3730.417894	1.034953	
3730.419562	0.891340	
3730.421042	0.978130	
3730.422724	0.798733	
3730.424203	0.905761	
3730.425929	0.835322	
3730.427413	0.778748	
3730.429152	0.849876	
3730.430639	0.752371	
3730.432349	0.821714	
3730.433836	0.632665	
3730.435547	0.826065	
3730.437029	0.634393	
3730.438701	0.793520	
3730.440208	0.611557	
3730.441934	0.757084	
3730.443456	0.566142	
3730.445167	0.730924	
3730.446706	0.538193	
3730.448407	0.712482	
3730.449947	0.501874	
3730.451639	0.670427	
3730.453208	0.444515	
3730.454888	0.687700	
3730.456477	0.336656	
3730.458140	0.627860	
3730.459740	0.370043	
3730.461390	0.590497	
3730.462993	0.372331	
3730.464636	0.545682	
3730.466245	0.364359	
3730.467869	0.554810	
3730.469536	0.383735	
3730.471123	0.446964	
3730.472796	0.295350	
3730.474378	0.450690	
3730.476057	0.198517	
3730.477639	0.403981	
3730.479300	0.265689	
3730.480860	0.377705	
3730.482564	0.254261	
3730.484124	0.389347	
3730.485837	0.277883	
3730.487360	0.393323	
3730.489100	0.258720	
3730.490588	0.323049	
3730.492359	0.301541	
3730.493843	0.260001	
3730.495611	0.269355	
3730.497101	0.258358	
3730.498898	0.303193	
3730.500378	0.145569	
3730.502154	0.306891	
3730.503638	0.175515	
3730.505387	0.316108	
3730.506895	0.056785	
3730.508646	0.308881	
3730.510175	0.101386	
3730.511932	0.350925	
3730.513445	0.111763	
3730.515179	0.351013	
3730.516704	0.113834	
3730.518417	0.359867	
3730.519969	0.107912	
3730.521668	0.351783	
3730.523242	0.069337	
3730.524926	0.374426	
3730.526495	0.108992	
3730.528152	0.379505	
3730.529731	0.065583	
3730.531369	0.330227	
3730.532981	0.054263	
3730.534584	0.340938	
3730.536223	0.082779	
3730.537837	0.352862	
3730.539498	0.080943	
3730.541087	0.284175	
3730.542756	0.057860	
3730.544340	0.231900	
3730.546020	0.093559	
3730.547575	0.274471	
3730.549265	0.092210	
3730.550809	0.213571	
3730.552525	0.091432	
3730.554076	0.203988	
3730.555800	0.115892	
3730.557320	0.150653	
3730.559089	0.188599	
3730.560581	-0.044922	
3730.562145	0.018068	
3730.563654	-0.004462	
3730.565252	0.203975	
3730.566784	-0.071582	
3730.568353	0.110817	
3730.569970	0.107807	
3730.571474	0.029138	
3730.573125	0.027374	
3730.574623	0.033851	
3730.576258	-0.100223	
3730.577778	-0.036463	
3730.579417	0.015724	
3730.580894	-0.066301	
3730.582551	0.023672	
3730.584039	-0.180435	
3730.585689	0.071142	
3730.587172	-0.091027	
3730.588883	0.092746	
3730.590366	-0.132893	
3730.592070	0.142185	
3730.593571	-0.178429	
3730.595245	0.083247	
3730.596790	-0.214390	
3730.598437	-0.003000	
3730.599983	-0.190200	
3730.601575	0.057276	
3730.603160	-0.190752	
3730.604753	0.055383	
3730.606353	-0.266198	
3730.608023	0.053357	
3730.609649	-0.211417	
3730.611259	0.044792	
3730.612891	-0.166505	
3730.614523	0.024469	
3730.616178	-0.219167	
3730.617784	0.015901	
3730.619458	-0.232320	
3730.621069	-0.032467	
3730.622747	-0.239579	
3730.624318	-0.042276	
3730.626019	-0.228062	
3730.627583	-0.114459	
3730.629284	-0.170360	
3730.630845	-0.112042	
3730.632518	-0.173643	
3730.634074	-0.096066	
3730.635805	-0.178191	
3730.637323	-0.080835	
3730.639083	-0.183283	
3730.640565	-0.156801	
3730.642345	-0.149151	
3730.643832	-0.252852	
3730.645602	-0.136728	
3730.647093	-0.233778	
3730.648877	-0.097383	
3730.650360	-0.247724	
3730.652135	-0.099305	
3730.653616	-0.171569	
3730.655369	-0.133316	
3730.656871	-0.301192	
3730.658600	-0.077568	
3730.660125	-0.408877	
3730.661850	-0.052395	
3730.663379	-0.319017	
3730.665080	-0.063658	
3730.666633	-0.327847	
3730.668327	-0.045019	
3730.669887	-0.285244	
3730.671574	-0.028600	
3730.673158	-0.249976	
3730.674821	-0.044113	
3730.676413	-0.378536	
3730.678067	-0.066675	
3730.679659	-0.353649	
3730.681305	-0.095909	
3730.682919	-0.336085	
3730.684546	-0.078140	
3730.686182	-0.351683	
3730.687772	-0.073221	
3730.689434	-0.334869	
3730.691001	-0.162082	
3730.692687	-0.364960	
3730.694276	-0.202861	
3730.695957	-0.273111	
3730.697524	-0.239885	
3730.699214	-0.347852	
3730.700772	-0.235724	
3730.702488	-0.302707	
3730.703985	-0.279592	
3730.705729	-0.318498	
3730.707215	-0.287794	
