time (s)	magX	magY	magZ
7314.199994	-9.537109	488.438354	462.776154
7314.203249	-8.192867	487.035645	451.554657
7314.206556	-6.614845	485.223846	441.268280
7314.209921	-5.212154	483.061401	431.040314
7314.213236	-2.991234	481.892487	421.104645
7314.216125	-2.757454	479.671570	411.694916
7314.219459	-0.945648	477.684387	401.408539
7314.222828	0.515491	475.405029	392.407959
7314.226151	1.684395	471.430756	383.582703
7314.229489	2.093513	470.320312	375.049683
7314.232806	3.788429	467.865601	366.633545
7314.235701	4.197544	465.235565	358.684998
7314.239030	5.366451	461.261261	350.736420
7314.242366	6.243134	458.339020	342.846283
7314.245701	6.769142	454.832245	335.891296
7314.249037	7.645821	453.137329	329.637634
7314.252393	7.528931	450.448883	322.682648
7314.255700	7.821156	447.935699	316.428986
7314.259027	8.580944	444.662811	309.473999
7314.262361	9.223846	441.565155	303.045013
7314.265698	9.223846	439.168915	297.843353
7314.269027	10.158974	435.895966	291.648163
7314.272361	9.983637	432.973694	285.803619
7314.275699	10.392754	430.051453	280.485107
7314.279030	11.035652	426.953827	274.465210
7314.282390	10.042082	424.148437	268.971375
7314.285698	10.626535	421.752197	264.646393
7314.289069	10.801872	418.888367	259.444794
7314.292363	11.269434	415.089417	254.243134
7314.295716	11.444771	412.576294	249.567505
7314.299032	11.327879	409.537109	244.307419
7314.302361	11.795443	406.907074	238.988892
7314.305693	12.789013	403.984833	234.839264
7314.309035	12.321449	400.770325	230.689667
7314.312363	12.555231	398.081818	225.897141
7314.315691	12.613676	394.925781	221.396851
7314.319023	13.373466	392.237305	217.013458
7314.322359	13.957920	389.490356	212.513153
7314.325711	14.016365	386.568115	208.421967
7314.329022	13.899475	383.762726	203.921692
7314.332362	14.367037	381.132690	199.888962
7314.335695	15.302162	378.385742	195.914673
7314.339032	15.828171	375.755707	192.349503
7314.342357	15.945061	372.716522	188.959686
7314.345689	16.529516	370.261841	185.686737
7314.349965	17.639977	364.943329	178.965515
7314.353216	17.932203	362.488617	175.984802
7314.356538	17.815313	360.150818	173.120987
7314.359872	18.282875	357.403870	169.497375
7314.363226	19.101110	355.533600	166.750443
7314.366567	18.808884	353.780273	163.828171
7314.369500	19.451782	351.559326	161.081238
7314.372809	19.685564	348.286377	159.094101
7314.376139	19.919346	347.000580	156.288727
7314.379468	19.685564	344.896576	154.360031
7314.382786	19.919346	343.376984	152.197556
7314.386111	20.094681	341.214508	150.677963
7314.389445	20.620689	338.935120	149.099945
7314.392356	20.445353	338.000000	146.879028
7314.395684	20.679134	336.480408	145.768555
7314.399021	20.854471	335.077728	143.606079
7314.402351	20.562244	333.382843	142.437164
7314.405684	21.029808	331.571014	141.560486
7314.409019	20.912918	330.343658	140.099350
7314.412367	20.971363	328.707214	138.053772
7314.415681	20.796024	327.830505	136.826416
7314.419014	20.328463	326.310944	135.423737
7314.422348	21.088253	325.609589	133.962585
7314.425679	19.802454	324.206909	133.027466
7314.429020	20.796024	323.096436	132.209244
7314.432375	20.796024	321.869110	131.157211
7314.435686	20.679134	320.700195	129.754532
7314.439014	21.029808	319.239044	128.702515
7314.442352	20.562244	318.713043	127.416718
7314.445679	20.796024	316.725891	126.306259
7314.449010	21.088253	316.199890	126.072479
7314.452345	21.263590	315.264771	124.669785
7314.455686	21.263590	314.212738	124.202225
7314.459020	21.322035	312.868500	123.909988
7314.462348	21.438925	312.284058	122.448853
7314.465685	21.263590	311.991821	120.403275
7314.469014	21.380480	310.472229	120.111038
7314.472347	21.555817	309.946228	119.526596
7314.475674	22.257160	309.478668	119.000587
7314.479010	22.724722	308.894226	118.591476
7314.482346	22.900059	307.900665	117.071884
7314.485678	22.841614	307.257751	116.428993
7314.489015	23.601402	307.374634	115.669197
7314.492368	23.659847	306.264160	115.669197
7314.495672	23.893629	305.855072	114.558739
7314.499048	24.185856	305.095276	114.032730
7314.502344	24.711864	304.803040	113.623619
7314.505680	24.887199	304.218597	113.156052
7314.510299	25.354763	304.101685	113.740501
7314.513189	25.471655	304.569244	113.097603
7314.516581	25.822327	304.686157	113.039154
7314.519881	25.997662	304.919952	114.032730
7314.523263	25.705437	305.329041	113.039154
7314.526650	26.348335	305.270599	113.682068
7314.529495	26.406780	305.971954	114.208061
7314.532763	26.874344	305.971954	114.558739
7314.536104	27.341906	306.205750	115.552315
7314.539434	27.341906	306.439514	115.902985
7314.542771	27.867912	307.783752	116.838104
7314.546095	27.751022	308.192871	117.364120
7314.549430	27.458797	308.660461	117.597900
7314.552756	27.225014	309.654022	118.416130
7314.555668	27.634132	309.887817	119.643478
7314.559001	27.575687	311.232025	119.701935
7314.562331	27.751022	312.167145	120.812393
7314.565671	27.984804	312.751617	121.572174
7314.569003	28.101696	313.920502	122.916428
7314.572338	27.984804	314.855621	123.559326
7314.575669	28.978374	314.563416	124.903564
7314.579032	29.270603	316.433685	126.014023
7314.582331	29.387493	317.310333	127.182938
7314.585673	29.270603	318.187042	128.001175
7314.589001	29.270603	319.122162	128.468735
7314.592330	29.971947	320.407959	129.812973
7314.595660	30.264174	321.459961	130.865005
7314.599002	29.913502	322.570435	131.741669
7314.602333	30.556400	323.213318	133.495026
7314.605660	31.257744	324.323792	134.663940
7314.608995	31.725307	325.843384	135.949738
7314.612329	31.666862	326.603149	137.410873
7314.615664	32.251316	327.713623	137.644653
7314.619000	32.426651	329.116302	138.755112
7314.622339	33.011105	330.460571	140.800705
7314.625658	34.004677	332.330811	142.378738
7314.628996	34.296902	333.441284	144.307419
7314.632334	34.939800	334.843964	145.184113
7314.635661	35.407364	336.538879	146.703674
7314.638994	35.524254	338.000000	149.216843
7314.642331	36.225601	340.045593	150.210403
7314.645659	37.394508	342.032745	151.554657
7314.648988	37.686733	343.493866	154.360031
7314.652359	38.329632	345.597900	156.464066
7314.655661	38.621861	347.292816	158.451202
7314.658988	39.440094	350.098206	160.964355
7314.662326	39.323204	351.267120	163.711288
7314.665676	39.907658	353.663361	165.873764
7314.670343	41.485680	358.514313	172.945648
7314.673209	42.070133	360.676788	176.627701
7314.676604	42.303917	363.599060	179.082413
