time (s)	det(V)
7314.197834	1.728267	
7314.199481	1.728090	
7314.201002	1.728026	
7314.202637	1.728150	
7314.204134	1.728171	
7314.205782	1.728150	
7314.207274	1.727981	
7314.208926	1.728122	
7314.210406	1.728054	
7314.212034	1.728150	
7314.213521	1.728013	
7314.215131	1.728211	
7314.216633	1.727933	
7314.218281	1.728320	
7314.219816	1.728154	
7314.221443	1.728215	
7314.223021	1.728014	
7314.224592	1.728142	
7314.226197	1.727997	
7314.227738	1.728114	
7314.229368	1.728026	
7314.230864	1.728171	
7314.232579	1.728005	
7314.234054	1.728046	
7314.235762	1.727985	
7314.237330	1.728094	
7314.239026	1.727917	
7314.240569	1.728163	
7314.242285	1.727961	
7314.243818	1.728122	
7314.245546	1.727872	
7314.247034	1.728167	
7314.248790	1.727707	
7314.250268	1.727788	
7314.252028	1.727683	
7314.253514	1.727667	
7314.255302	1.727852	
7314.256782	1.727196	
7314.258536	1.727534	
7314.260035	1.713181	
7314.261782	1.724009	
7314.263292	1.695014	
7314.265001	1.719223	
7314.266526	1.580335	
7314.268246	1.649719	
7314.269797	1.474415	
7314.271488	1.598076	
7314.273040	1.428085	
7314.274725	1.542731	
7314.276291	1.336707	
7314.277959	1.468211	
7314.279541	1.268906	
7314.281179	1.426087	
7314.282788	1.221428	
7314.284428	1.355330	
7314.286048	1.178808	
7314.287672	1.317088	
7314.289325	1.141965	
7314.290924	1.244643	
7314.292586	1.127359	
7314.294167	1.185209	
7314.295850	1.098081	
7314.297412	1.135862	
7314.299116	1.056327	
7314.300689	1.071707	
7314.302392	0.987451	
7314.303937	1.042784	
7314.305635	0.983648	
7314.307164	1.028375	
7314.308889	0.948944	
7314.310377	0.947317	
7314.312146	0.921391	
7314.313628	0.907086	
7314.315387	0.889228	
7314.316870	0.828075	
7314.318642	0.862883	
7314.320126	0.807848	
7314.321894	0.854807	
7314.323384	0.755661	
7314.325126	0.845622	
7314.326633	0.740430	
7314.328350	0.801605	
7314.329875	0.694423	
7314.331601	0.765918	
7314.333142	0.586823	
7314.334853	0.751927	
7314.336408	0.551406	
7314.338092	0.732587	
7314.339652	0.526192	
7314.341317	0.697968	
7314.342901	0.517693	
7314.344567	0.648746	
7314.346164	0.484455	
7314.347803	0.614408	
7314.349424	0.486904	
7314.350954	0.439841	
7314.352598	0.451322	
7314.354080	0.395526	
7314.355726	0.484519	
7314.357206	0.357784	
7314.358850	0.457026	
7314.360343	0.312087	
7314.361997	0.390535	
7314.363482	0.302798	
7314.365082	0.388105	
7314.366597	0.308441	
7314.368153	0.354856	
7314.369717	0.269725	
7314.371311	0.382160	
7314.372910	0.239013	
7314.374473	0.341860	
7314.376089	0.226308	
7314.377615	0.316192	
7314.379289	0.227420	
7314.380762	0.237873	
7314.382479	0.216624	
7314.383950	0.221357	
7314.385657	0.230634	
7314.387134	0.166137	
7314.388838	0.213562	
7314.390322	0.104399	
7314.392035	0.225514	
7314.393524	0.190097	
7314.395323	0.220781	
7314.396804	0.125733	
7314.398599	0.253866	
7314.400082	0.118156	
7314.401840	0.210114	
7314.403343	0.081953	
7314.405070	0.239964	
7314.406585	0.039986	
7314.408323	0.237543	
7314.409842	0.079315	
7314.411551	0.215625	
7314.413097	0.056289	
7314.414783	0.209784	
7314.416334	-0.013953	
7314.418014	0.198968	
7314.419581	0.045610	
7314.421262	0.241301	
7314.422866	0.026133	
7314.424521	0.215319	
7314.426125	0.049420	
7314.427768	0.196893	
7314.429362	0.005564	
7314.430982	0.186355	
7314.432638	0.024227	
7314.434218	0.161412	
7314.435893	0.036131	
7314.437472	0.170846	
7314.439156	0.049678	
7314.440739	0.173537	
7314.442418	0.093700	
7314.443984	0.129310	
7314.445698	0.043064	
7314.447231	0.139490	
7314.448921	0.084471	
7314.450430	0.122426	
7314.452173	0.090094	
7314.453653	0.118554	
7314.455420	0.131006	
7314.456899	0.063419	
7314.458691	0.159490	
7314.460176	0.066376	
7314.461960	0.137612	
7314.463441	0.044719	
7314.465218	0.181231	
7314.466706	0.044671	
7314.468449	0.146910	
7314.469962	0.020509	
7314.471691	0.157311	
7314.473220	0.022463	
7314.474943	0.188248	
7314.476467	-0.027694	
7314.478159	0.145790	
7314.479712	-0.000885	
7314.481400	0.198714	
7314.482971	-0.027907	
7314.484640	0.154201	
7314.486219	-0.020394	
7314.487860	0.162250	
7314.489468	-0.069338	
7314.491120	0.147554	
7314.492736	-0.043267	
7314.494374	0.110715	
7314.496001	-0.047541	
7314.497612	0.113539	
7314.499288	-0.030260	
7314.500869	0.093176	
7314.502557	-0.048891	
7314.504152	0.081377	
7314.505831	-0.040790	
7314.507415	0.053537	
7314.509104	0.007099	
7314.510583	-0.091180	
7314.512156	-0.019903	
7314.513637	-0.080469	
7314.515276	0.021496	
7314.516762	-0.097037	
7314.518369	-0.020455	
7314.519897	-0.085077	
7314.521442	-0.030207	
7314.523042	-0.090213	
7314.524536	-0.046707	
7314.526174	-0.063147	
7314.527675	-0.069641	
7314.529327	-0.065391	
7314.530807	-0.045024	
7314.532518	-0.094624	
7314.533989	-0.085266	
7314.535708	-0.075554	
7314.537179	-0.053942	
7314.538871	-0.056915	
7314.540355	-0.152781	
7314.542048	-0.004096	
7314.543533	-0.144140	
7314.545254	-0.026936	
7314.546748	-0.160330	
7314.548443	-0.037301	
7314.549949	-0.154848	
7314.551598	-0.024278	
7314.553133	-0.141091	
7314.554751	-0.016789	
7314.556309	-0.151121	
7314.557984	0.022221	
7314.559569	-0.185306	
7314.561242	0.000037	
7314.562835	-0.149909	
7314.564495	0.010656	
7314.566104	-0.139705	
7314.567750	-0.011214	
7314.569367	-0.167666	
7314.571001	-0.008994	
7314.572628	-0.162743	
7314.574229	-0.027335	
7314.575906	-0.146038	
7314.577487	-0.017913	
7314.579170	-0.145728	
7314.580752	-0.026380	
7314.582426	-0.136023	
7314.583996	-0.060359	
7314.585716	-0.137159	
7314.587261	-0.048319	
7314.588965	-0.075292	
7314.590503	-0.068319	
7314.592220	-0.094950	
7314.593733	-0.099116	
7314.595492	-0.091486	
7314.596982	-0.081262	
7314.598749	-0.089601	
7314.600235	-0.119995	
7314.602004	-0.059018	
7314.603490	-0.108063	
7314.605262	-0.097231	
7314.606739	-0.161474	
7314.608477	-0.032371	
7314.609980	-0.162791	
7314.611737	-0.046639	
7314.613259	-0.146227	
7314.614983	-0.021647	
7314.616507	-0.170542	
7314.618217	-0.063973	
7314.619753	-0.167476	
7314.621448	-0.053233	
7314.623001	-0.217782	
7314.624683	-0.054510	
7314.626252	-0.240739	
7314.627913	-0.085569	
7314.629501	-0.216952	
7314.631152	-0.081073	
7314.632758	-0.316037	
7314.634392	-0.121264	
7314.635995	-0.239100	
7314.637602	-0.124313	
7314.639266	-0.260966	
7314.640846	-0.174574	
7314.642527	-0.320706	
7314.644114	-0.209560	
7314.645786	-0.311956	
7314.647365	-0.236405	
7314.649041	-0.303356	
7314.650599	-0.285925	
7314.652312	-0.331780	
7314.653852	-0.315574	
7314.655583	-0.373739	
7314.657105	-0.315545	
7314.658822	-0.320810	
7314.660301	-0.365110	
7314.662080	-0.373146	
7314.663565	-0.386951	
7314.665350	-0.364780	
7314.666829	-0.458156	
7314.668610	-0.382303	
7314.670114	-0.489843	
7314.671604	-0.501054	
7314.673171	-0.525469	
7314.674709	-0.505706	
7314.676332	-0.574764	
7314.677813	-0.535609	
7314.679440	-0.567561	
7314.680952	-0.594265	
7314.682594	-0.577185	
7314.684077	-0.612827	
7314.685719	-0.597274	
7314.687191	-0.658150	
7314.688833	-0.608219	
7314.690314	-0.741198	
7314.691951	-0.647455	
7314.693430	-0.743703	
7314.695127	-0.651773	
7314.696626	-0.773912	
7314.698270	-0.663004	
7314.699806	-0.778174	
7314.701420	-0.701458	
7314.702996	-0.840214	
7314.704600	-0.719824	
7314.706195	-0.859800	
7314.707769	-0.775443	
7314.709367	-0.878684	
7314.710888	-0.792325	
7314.712595	-0.935427	
7314.714193	-0.783697	
7314.715873	-0.967316	
7314.717452	-0.860138	
7314.719137	-0.963203	
7314.720718	-0.882999	
7314.722400	-0.994841	
7314.723960	-0.892030	
7314.725653	-0.967726	
7314.727208	-0.994773	
7314.728928	-1.019603	
7314.730464	-1.005190	
7314.732204	-1.088032	
7314.733702	-1.082010	
7314.735459	-1.119892	
7314.736939	-1.110957	
7314.738726	-1.115860	
7314.740217	-1.192378	
7314.741998	-1.173658	
7314.743480	-1.252815	
7314.745271	-1.208547	
7314.746744	-1.332861	
7314.748499	-1.277988	
7314.749994	-1.391719	
7314.751748	-1.319101	
7314.753265	-1.463951	
7314.755021	-1.371666	
7314.756534	-1.516061	
7314.758250	-1.428780	
7314.759781	-1.524948	
7314.761483	-1.507642	
7314.763041	-1.526640	
7314.764727	-1.526696	
7314.766286	-1.526740	
7314.767957	-1.526857	
7314.769551	-1.526809	
7314.771209	-1.526781	
7314.772783	-1.526821	
7314.774427	-1.526881	
7314.776024	-1.526797	
7314.777646	-1.526857	
7314.779288	-1.526958	
7314.780894	-1.526853	
7314.782569	-1.526898	
7314.784168	-1.526809	
7314.785806	-1.527035	
7314.787365	-1.526910	
7314.789031	-1.526922	
7314.790600	-1.526881	
7314.792331	-1.526930	
7314.793867	-1.526885	
7314.795577	-1.527002	
7314.797103	-1.526994	
7314.798833	-1.526978	
7314.800329	-1.526861	
7314.802092	-1.526881	
7314.803576	-1.527030	
7314.805374	-1.526821	
7314.806848	-1.527014	
7314.808650	-1.526934	
7314.810135	-1.527002	
7314.811912	-1.526974	
7314.813394	-1.526942	
7314.815161	-1.526966	
7314.816655	-1.526978	
7314.818395	-1.526962	
7314.819900	-1.526938	
7314.821636	-1.526998	
7314.823165	-1.526950	
7314.824875	-1.526898	
7314.826417	-1.526934	
