time (s)	magX	magY	magZ
7041.792961	5.892460	519.414368	497.492706
7041.796278	6.360023	519.180603	498.778503
7041.799617	5.834015	519.589722	499.655182
7041.802944	5.483345	519.765076	499.538300
7041.806278	5.366451	519.472839	500.239624
7041.809619	5.424896	519.706604	501.116302
7041.812949	5.483345	519.355957	502.168335
7041.816277	5.366451	519.531311	502.986542
7041.819616	4.723553	519.940430	504.973724
7041.822954	4.957336	519.998840	506.727020
7041.826283	5.015781	519.823486	507.019318
7041.829609	5.249561	520.057312	509.064911
7041.832949	4.606663	520.875549	510.584442
7041.836326	4.781998	521.050842	511.870270
7041.839613	5.074226	521.343079	515.435425
7041.842943	4.957336	521.167725	515.669189
7041.846279	6.009350	522.044434	518.416138
7041.849608	5.892460	521.693726	520.169495
7041.852982	5.717125	521.693726	522.156616
7041.856280	5.658680	520.700195	524.669739
7041.859613	6.360023	521.635315	526.598450
7041.862939	6.827587	521.986023	529.228516
7041.866283	6.418468	522.570435	531.098755
7041.869602	6.710693	522.804199	533.027466
7041.872942	7.061367	522.161316	534.839233
7041.876271	7.645821	521.986023	537.527771
7041.879611	7.938046	522.278198	539.164185
7041.883868	8.230274	522.687317	544.658081
7041.887239	8.464054	523.096436	546.820557
7041.890547	8.288719	523.096436	549.333679
7041.893791	8.990063	523.856262	551.788391
7041.897154	8.464054	523.680908	554.126221
7041.900458	9.048508	523.213318	556.990051
7041.903809	9.106953	524.265320	559.444763
7041.906697	8.990063	524.382263	561.315002
7041.910068	8.639393	524.440735	565.055481
7041.913377	8.756283	523.914673	567.743958
7041.916730	9.106953	524.206909	571.250732
7041.920034	8.873173	524.206909	574.231445
7041.923362	8.990063	524.265320	578.264160
7041.926689	8.873173	524.557556	580.251282
7041.929603	9.048508	524.616028	584.167114
7041.932940	8.522499	524.206909	587.615356
7041.936266	8.171829	524.440735	592.115662
7041.939631	7.821156	524.206909	596.265320
7041.942937	8.230274	524.791382	600.122742
7041.946271	7.528931	523.563965	603.863220
7041.949603	7.821156	524.089966	608.246582
7041.952935	7.470486	523.038025	612.104004
7041.956262	7.645821	522.862671	617.071838
7041.959603	7.178257	522.979553	621.221497
7041.962934	7.587376	522.044434	626.247803
7041.966261	6.535358	521.518433	630.572754
7041.969596	6.652248	521.284607	635.832825
7041.972932	6.652248	521.050842	641.618896
7041.976302	6.769142	519.648132	645.651611
7041.979593	6.652248	519.122131	651.613098
7041.982946	6.827587	518.303894	656.464050
7041.986265	7.119812	517.368774	662.659241
7041.989599	7.178257	516.959656	667.568604
7041.992930	7.587376	516.024536	673.471619
7041.996262	7.295147	515.381653	678.790161
7041.999595	7.528931	513.978943	685.043823
7042.002929	7.996494	513.569885	690.771423
7042.006258	7.879601	511.991821	695.914612
7042.009592	8.405609	510.589172	701.642273
7042.012926	8.990063	509.478638	707.603760
7042.016260	9.048508	508.368225	712.630005
7042.019590	9.165398	507.491516	719.058960
7042.022923	9.516075	505.738159	724.319092
7042.026259	9.632965	505.212158	730.864929
7042.029597	10.451199	503.634155	735.482178
7042.032921	9.866747	501.354797	741.326721
7042.036262	10.158974	499.952087	747.171204
7042.040906	10.100527	496.679138	759.503174
7042.043831	10.100527	494.575104	766.399780
7042.047100	10.158974	492.354187	771.016907
7042.050467	10.509645	490.600800	777.212158
7042.053796	10.275864	488.613678	782.705994
7042.057183	10.042082	486.392761	790.596069
7042.060525	10.158974	483.645813	796.616028
7042.063446	9.340734	481.541809	802.869629
7042.066677	8.990063	479.554626	808.947998
7042.070030	9.165398	476.749268	815.727661
7042.073356	8.873173	473.943878	822.390381
7042.076677	8.756283	470.203400	829.053162
7042.080014	8.580944	468.683807	836.709534
7042.083348	8.230274	464.534180	844.541199
7042.086249	7.762711	460.384583	851.963745
7042.089582	7.528931	456.877838	858.509583
7042.092916	7.412041	453.020477	866.750366
7042.096255	6.827587	449.513763	873.997620
7042.099586	6.886032	445.539459	880.835754
7042.102917	6.418468	441.156036	889.251831
7042.106275	6.652248	436.831085	896.089966
7042.109618	5.950905	432.564575	903.629456
7042.112926	5.191116	427.888947	911.519592
7042.116248	4.898891	423.505585	918.883667
7042.119579	5.132671	418.303894	927.065979
7042.122918	5.074226	414.095856	934.956116
7042.126247	5.191116	408.718872	942.086426
7042.129585	6.009350	403.809479	950.970215
7042.132911	5.424896	398.023407	959.035645
7042.136251	5.249561	392.529510	965.873779
7042.139583	6.009350	386.801910	973.822327
7042.142916	5.308006	380.606659	981.770813
7042.146247	5.775570	375.405029	989.602539
7042.149595	5.834015	369.911163	996.616028
7042.152911	5.717125	364.125061	1003.804749
7042.156244	5.600235	357.579193	1011.519592
7042.159578	6.418468	350.799561	1018.474487
7042.162911	5.950905	344.955017	1025.195679
7042.166247	5.483345	337.941559	1032.559937
7042.169576	5.892460	331.278778	1039.456421
7042.172907	5.834015	325.317383	1046.528320
7042.176245	5.717125	318.771484	1053.717041
7042.179611	5.424896	312.634705	1059.678467
7042.182915	5.424896	305.153717	1067.042725
7042.186241	5.249561	298.666260	1073.354736
7042.189575	5.132671	291.945068	1080.251221
7042.192923	4.606663	284.580963	1086.329590
7042.196244	4.840443	276.807739	1091.940308
7042.200875	3.846874	262.021057	1104.856812
7042.203787	3.145531	254.598480	1111.870239
7042.207122	2.210403	247.117493	1117.656250
7042.210547	2.677967	238.759796	1123.559326
7042.213866	1.392170	231.103455	1129.696045
7042.217113	1.509060	222.511993	1135.131470
7042.220423	0.515491	214.329636	1141.969604
7042.223751	-0.302750	206.264175	1147.463501
7042.226662	-0.770309	196.796021	1152.957275
7042.229996	-1.646992	187.970795	1158.801880
7042.233333	-1.296318	179.320877	1163.711182
7042.236706	-2.465225	169.911163	1169.964966
7042.240023	-3.049679	161.378143	1174.406738
7042.243361	-3.692577	151.267105	1180.426636
7042.246239	-4.218586	142.208069	1185.569824
7042.249572	-3.867912	132.681473	1190.245483
7042.252900	-4.978374	122.921104	1194.804077
7042.256240	-5.270603	113.628288	1199.655151
7042.259565	-5.270603	103.575691	1204.097046
7042.262899	-5.855053	93.639977	1207.954346
7042.266272	-5.504383	83.645828	1210.993530
7042.269569	-5.621273	73.943893	1216.078369
7042.272902	-6.322617	64.651085	1218.883667
7042.276230	-6.673290	54.656921	1222.565674
7042.279569	-6.965515	44.779655	1225.780273
7042.282903	-7.257744	35.136177	1228.351807
7042.286239	-6.673290	25.200468	1232.559937
7042.289564	-7.140854	15.264761	1234.663940
7042.292899	-7.783752	6.030392	1237.469360
7042.296229	-7.608414	-3.203974	1239.690186
7042.299566	-8.017532	-13.139684	1240.800659
7042.302897	-8.485096	-23.075394	1242.495605
7042.306245	-8.075977	-31.900642	1244.132080
7042.309585	-8.952656	-41.135010	1247.638794
7042.312892	-8.426651	-50.252487	1247.346558
7042.316229	-9.361778	-59.545296	1248.457031
7042.319564	-9.770893	-68.487434	1249.216797
7042.322893	-9.887783	-77.721794	1249.742798
7042.326233	-10.589127	-86.547050	1250.736328
7042.329561	-10.939800	-95.196960	1249.976562
7042.332892	-11.582699	-104.022209	1249.742798
7042.336226	-11.933372	-112.613678	1250.327271
7042.339556	-12.693157	-120.912918	1250.210449
7042.342895	-13.219170	-129.270599	1248.749146
7042.346226	-13.336060	-138.855637	1248.281738
7042.349556	-14.446526	-146.921097	1247.054321
7042.352912	-15.323200	-155.571014	1246.060791
7042.356231	-15.907654	-164.162476	1244.950317
7042.360907	-17.485683	-180.877838	1241.209839
7042.363830	-18.479248	-188.592621	1238.988892
7042.367081	-18.654591	-197.768539	1237.060181
7042.370402	-18.537697	-205.775558	1235.189941
7042.373747	-19.823494	-213.665680	1233.027344
7042.377092	-20.875511	-222.198715	1230.163574
7042.380430	-21.459965	-230.205719	1227.182861
7042.383379	-21.693745	-238.446503	1224.202148
7042.386673	-22.570431	-246.044403	1220.812378
7042.390005	-22.921104	-254.285202	1218.474487
7042.393315	-23.622444	-261.473999	1214.734009
7042.396678	-24.031563	-269.364105	1210.467529
7042.399974	-24.031563	-276.377533	1206.201050
7042.403309	-24.090012	-283.624786	1202.051392
7042.406223	-24.382233	-290.930450	1198.719971
7042.409557	-24.849792	-298.294556	1194.102783
7042.412883	-24.732903	-305.074219	1188.959595
7042.416217	-24.616013	-311.737000	1184.751587
7042.419552	-25.200470	-318.516663	1180.660400
7042.422884	-25.434250	-324.828766	1175.283447
