time (s)	magX	magY	magZ
7652.599448	-8.017532	416.784332	344.365875
7652.602296	-8.134422	415.206329	339.748688
7652.605658	-7.549969	413.862061	335.306824
7652.608958	-7.140854	412.517822	329.520752
7652.612287	-7.140854	410.647583	324.845123
7652.615620	-7.140854	408.777313	319.818817
7652.618956	-7.257744	407.433075	315.318542
7652.621857	-7.140854	405.387482	311.928711
7652.625189	-6.673290	403.984833	307.545288
7652.628520	-6.965515	401.939240	302.343658
7652.631857	-7.725304	400.887207	298.778473
7652.635194	-7.549969	398.724731	294.453552
7652.638521	-7.666859	397.438934	291.180603
7652.641873	-7.082405	395.568695	286.738739
7652.645195	-7.374634	394.049103	282.764465
7652.648540	-8.017532	392.529510	278.264191
7652.651859	-7.959087	390.425476	274.757446
7652.655190	-8.134422	388.905884	270.432495
7652.658522	-8.543541	386.684967	268.094666
7652.661852	-8.543541	385.457642	264.237274
7652.665186	-9.770893	383.938049	260.672119
7652.668521	-9.887783	382.301575	257.866730
7652.671856	-9.478668	380.957336	255.119812
7652.675192	-10.764465	379.028656	251.320862
7652.678519	-10.822906	377.684387	247.288116
7652.681858	-10.881355	375.697266	244.774979
7652.685187	-11.758034	374.353027	242.495636
7652.688522	-12.050262	372.482758	238.579773
7652.691858	-11.874924	371.722961	236.008194
7652.695184	-12.459377	369.151398	233.144348
7652.698522	-12.693157	368.391602	231.040329
7652.701855	-12.985390	366.755127	228.585617
7652.705184	-13.394508	365.177094	225.663345
7652.708512	-13.336060	363.832855	222.741104
7652.711906	-13.452950	362.137939	221.104614
7652.715188	-13.745182	361.261261	219.292801
7652.718514	-13.628288	360.033905	217.188782
7652.721879	-13.920513	358.280548	216.019867
7652.725181	-13.160721	357.579193	212.863831
7652.728516	-12.985390	356.234955	211.928696
7652.731848	-13.452950	355.066040	210.058441
7652.736482	-13.219170	353.488037	207.194641
7652.739396	-13.043831	352.202240	205.149033
7652.742727	-13.336060	351.267120	204.038574
7652.746124	-13.277611	350.916412	202.460541
7652.749442	-12.693157	350.039764	200.999420
7652.752750	-13.043831	349.221497	200.590302
7652.756031	-12.634716	348.111053	198.953842
7652.758939	-12.400936	346.942139	197.492691
7652.762265	-12.342487	346.649933	196.089996
7652.765611	-12.517826	345.890137	195.856232
7652.768935	-12.985390	345.130341	194.336655
7652.772285	-12.751606	344.779663	194.044418
7652.775621	-12.985390	344.195221	193.576859
7652.778958	-13.160721	343.201660	192.933960
7652.781864	-13.511398	342.617187	192.349503
7652.785178	-13.452950	343.143188	191.589706
7652.788514	-13.978962	342.383392	190.654587
7652.791846	-13.745182	341.272949	189.661026
7652.795213	-13.978962	340.454712	188.725891
7652.798510	-14.329636	340.688507	188.316772
7652.801846	-14.037403	340.162476	187.030975
7652.805174	-14.563416	340.220947	187.206314
7652.808526	-15.206310	339.636475	186.504974
7652.811845	-15.790764	339.110474	185.686737
7652.815178	-15.732323	339.052032	185.803619
7652.818509	-16.199886	338.642883	185.862076
7652.821836	-16.842781	338.116882	185.160736
7652.825175	-17.251900	337.707764	184.693161
7652.828509	-17.251900	338.058472	184.342484
7652.831838	-17.544125	337.298676	184.400940
7652.835168	-17.836353	337.649323	184.050278
7652.838523	-17.777905	337.473999	184.225601
7652.841836	-18.070137	337.707764	183.933380
7652.845170	-18.420807	337.941559	184.517838
7652.848507	-18.128578	337.883118	184.926941
7652.851843	-19.005260	338.526031	185.336060
7652.855173	-18.713032	338.292236	185.628296
7652.858503	-19.122150	338.818237	186.271194
7652.861836	-18.479248	339.110474	186.680298
7652.865165	-19.472824	338.876678	186.738754
7652.868498	-19.355934	339.928711	187.615433
7652.871831	-19.414375	340.396271	188.842789
7652.875171	-19.063702	340.396271	190.362366
7652.878500	-18.946812	341.214508	189.836349
7652.881844	-18.829922	341.623627	191.239044
7652.885163	-19.414375	341.974304	193.226196
7652.888498	-19.063702	343.376984	194.161316
7652.891836	-18.771481	344.487427	194.453552
7652.896093	-19.122150	346.065460	196.908234
7652.899451	-19.005260	346.474579	199.479843
7652.902754	-19.706604	348.169495	200.531860
7652.906016	-19.823494	348.578613	201.642319
7652.909338	-19.765049	349.221497	203.571014
7652.912691	-19.180595	349.981293	205.032150
7652.916036	-19.531265	350.565765	206.084152
7652.918995	-19.765049	352.260681	208.071304
7652.922283	-20.232609	352.786682	209.941559
7652.925620	-20.349503	354.481598	210.876678
7652.928949	-20.817062	354.890717	212.454697
7652.932250	-21.401516	356.234955	214.032745
7652.935588	-21.284626	357.345428	215.435425
7652.938921	-21.927528	358.397430	218.299240
7652.941829	-22.745762	359.449432	219.468155
7652.945162	-23.096436	360.326141	221.630615
7652.948497	-24.090012	362.021057	223.500870
7652.951828	-24.148453	362.897705	225.780243
7652.955166	-24.616013	363.774414	228.118057
7652.958493	-24.674461	364.592651	230.338974
7652.961854	-25.843369	365.819977	232.326126
7652.965158	-26.486267	367.222687	234.430161
7652.968489	-26.836937	368.333130	237.352448
7652.971820	-27.772064	369.326721	240.157822
7652.975156	-27.421387	371.138519	241.911163
7652.978496	-28.356514	372.950317	244.658081
7652.981826	-28.414963	374.469910	247.054352
7652.985182	-28.882523	376.223267	251.028625
7652.988493	-29.174751	376.807739	254.301575
7652.991826	-30.051430	378.911743	257.165405
7652.995158	-29.934540	380.139099	261.081238
7652.998492	-29.992981	382.126251	263.711273
7653.001822	-30.343658	384.113403	267.101105
7653.005176	-30.986557	385.165405	271.776733
7653.008491	-31.220337	387.152557	275.049683
7653.011816	-30.928108	388.847473	278.848633
7653.015158	-31.629456	390.542389	282.939819
7653.018485	-31.629456	391.711273	287.264740
7653.021813	-32.272354	393.406189	291.823517
7653.025150	-32.272354	395.510223	296.206909
7653.028483	-32.097023	397.146698	300.531860
7653.031817	-32.155464	398.374084	304.681458
7653.035153	-32.681473	400.711853	309.883118
7653.038484	-32.973701	401.646973	314.909393
7653.041817	-32.973701	404.277039	319.585022
7653.045152	-33.382820	404.978363	324.377563
7653.048531	-33.733490	407.023987	329.111633
7653.053098	-34.317947	410.647583	340.274689
7653.056002	-34.610168	411.758026	345.359436
7653.059359	-35.486855	412.985413	351.905304
