time (s)	det(V)
7652.598882	1.717431	
7652.600404	1.625037	
7652.602042	1.660358	
7652.603515	1.653957	
7652.605248	1.656301	
7652.606721	1.558006	
7652.608432	1.568548	
7652.609915	1.462201	
7652.611617	1.524712	
7652.613109	1.422191	
7652.614809	1.459353	
7652.616305	1.309265	
7652.617985	1.449600	
7652.619482	1.252019	
7652.621134	1.378855	
7652.622663	1.258074	
7652.624356	1.385949	
7652.625898	1.147408	
7652.627587	1.341786	
7652.629155	1.154562	
7652.630821	1.300455	
7652.632421	1.109900	
7652.634079	1.265868	
7652.635668	1.077355	
7652.637315	1.209589	
7652.638912	1.030401	
7652.640544	1.188335	
7652.642171	1.002614	
7652.643764	1.147001	
7652.645445	0.986726	
7652.647037	1.091611	
7652.648710	0.943027	
7652.650291	1.044677	
7652.651977	0.932469	
7652.653561	0.990299	
7652.655270	0.921616	
7652.656821	0.977791	
7652.658539	0.891787	
7652.660074	0.950386	
7652.661787	0.889293	
7652.663313	0.892955	
7652.665055	0.849638	
7652.666561	0.846355	
7652.668328	0.805657	
7652.669809	0.776653	
7652.671589	0.829911	
7652.673074	0.777173	
7652.674844	0.824276	
7652.676322	0.750844	
7652.678097	0.809061	
7652.679585	0.679510	
7652.681358	0.786813	
7652.682864	0.670958	
7652.684616	0.729526	
7652.686130	0.623267	
7652.687841	0.757027	
7652.689361	0.590170	
7652.691080	0.711322	
7652.692624	0.588265	
7652.694331	0.692691	
7652.695891	0.509712	
7652.697581	0.665854	
7652.699138	0.505233	
7652.700811	0.636411	
7652.702386	0.494248	
7652.704040	0.627138	
7652.705633	0.410584	
7652.707263	0.594061	
7652.708878	0.377700	
7652.710485	0.546664	
7652.712163	0.401379	
7652.713764	0.509934	
7652.715406	0.354646	
7652.717004	0.484157	
7652.718681	0.362957	
7652.720254	0.446299	
7652.721959	0.373934	
7652.723510	0.438045	
7652.725206	0.316200	
7652.726755	0.386164	
7652.728449	0.362050	
7652.729994	0.370292	
7652.731715	0.330948	
7652.733215	0.320253	
7652.734976	0.303611	
7652.736458	0.193747	
7652.737999	0.256597	
7652.739536	0.200656	
7652.741121	0.235839	
7652.742665	0.186524	
7652.744199	0.277770	
7652.745851	0.225579	
7652.747335	0.202372	
7652.748966	0.223444	
7652.750481	0.181557	
7652.752129	0.182182	
7652.753605	0.121898	
7652.755247	0.235037	
7652.756724	0.108858	
7652.758373	0.185517	
7652.759851	0.080414	
7652.761533	0.223613	
7652.763011	0.104983	
7652.764699	0.208938	
7652.766198	0.078412	
7652.767841	0.219125	
7652.769371	0.070589	
7652.771000	0.216044	
7652.772552	0.086062	
7652.774147	0.210839	
7652.775721	0.098473	
7652.777288	0.180401	
7652.778894	0.076128	
7652.780432	0.129548	
7652.782122	0.099315	
7652.783706	0.195797	
7652.785382	0.055108	
7652.786953	0.174596	
7652.788647	0.083448	
7652.790217	0.160300	
7652.791891	0.119058	
7652.793444	0.160058	
7652.795132	0.143611	
7652.796676	0.139099	
7652.798416	0.087287	
7652.799918	0.111682	
7652.801663	0.121660	
7652.803141	0.088064	
7652.804911	0.145431	
7652.806391	0.100218	
7652.808179	0.115428	
7652.809668	0.023293	
7652.811464	0.151035	
7652.812947	0.051950	
7652.814707	0.091045	
7652.816205	0.044135	
7652.817956	0.110051	
7652.819461	0.005226	
7652.821199	0.117978	
7652.822719	-0.025019	
7652.824448	0.116093	
7652.825970	-0.041644	
7652.827679	0.125121	
7652.829226	-0.078044	
7652.830934	0.107565	
7652.832492	-0.027533	
7652.834177	0.086545	
7652.835748	-0.081258	
7652.837395	0.091226	
7652.838992	-0.093891	
7652.840654	0.069220	
7652.842254	-0.088852	
7652.843904	0.075379	
7652.845506	-0.077540	
7652.847142	0.021963	
7652.848795	-0.094213	
7652.850394	0.025468	
7652.852065	-0.151762	
7652.853663	-0.026119	
7652.855315	-0.110339	
7652.856890	-0.057894	
7652.858581	-0.157917	
7652.860154	-0.038091	
7652.861852	-0.118025	
7652.863387	-0.093130	
7652.865097	-0.172210	
7652.866620	-0.126492	
7652.868342	-0.134138	
7652.869828	-0.134907	
7652.871588	-0.128825	
7652.873075	-0.174852	
7652.874862	-0.145027	
7652.876339	-0.190132	
7652.878110	-0.121896	
7652.879583	-0.255374	
7652.881341	-0.154823	
7652.882838	-0.204271	
7652.884589	-0.137530	
7652.886095	-0.278150	
7652.887842	-0.165084	
7652.889375	-0.293885	
7652.891075	-0.148096	
7652.892615	-0.300258	
7652.894323	-0.162518	
7652.895897	-0.309777	
7652.897392	-0.287528	
7652.899046	-0.297676	
7652.900544	-0.298083	
7652.902159	-0.344577	
7652.903684	-0.337258	
7652.905325	-0.277345	
7652.906799	-0.332912	
7652.908445	-0.291952	
7652.909919	-0.378190	
7652.911561	-0.292290	
7652.913039	-0.387145	
7652.914649	-0.293579	
7652.916169	-0.430486	
7652.917731	-0.317241	
7652.919287	-0.426747	
7652.920878	-0.289208	
7652.922476	-0.424435	
7652.924045	-0.303746	
7652.925655	-0.412733	
7652.927224	-0.312806	
7652.928845	-0.419754	
7652.930344	-0.385779	
7652.932039	-0.420121	
7652.933526	-0.366242	
7652.935248	-0.397107	
7652.936716	-0.444677	
7652.938434	-0.403995	
7652.939921	-0.449713	
7652.941622	-0.418038	
7652.943106	-0.426912	
7652.944877	-0.402102	
7652.946356	-0.448597	
7652.948144	-0.415798	
7652.949632	-0.487555	
7652.951425	-0.404632	
7652.952907	-0.504578	
7652.954670	-0.415919	
7652.956173	-0.539335	
7652.957903	-0.452005	
7652.959423	-0.547444	
7652.961153	-0.428697	
7652.962674	-0.604984	
7652.964401	-0.468758	
7652.965951	-0.629170	
7652.967648	-0.496361	
7652.969201	-0.687593	
7652.970896	-0.522988	
7652.972459	-0.699819	
7652.974136	-0.522738	
7652.975712	-0.737262	
7652.977351	-0.571622	
7652.978954	-0.759764	
7652.980599	-0.619381	
7652.982205	-0.792817	
7652.983834	-0.655580	
7652.985465	-0.852150	
7652.987074	-0.723936	
7652.988740	-0.883615	
7652.990320	-0.754660	
7652.992005	-0.864807	
7652.993577	-0.782557	
7652.995261	-0.907241	
7652.996828	-0.854043	
7652.998506	-0.939609	
7653.000056	-0.944692	
7653.001755	-0.995377	
7653.003275	-0.998503	
7653.005021	-1.020784	
7653.006506	-1.023434	
7653.008274	-1.055540	
7653.009752	-1.086094	
7653.011520	-1.071693	
7653.013006	-1.131570	
7653.014772	-1.149722	
7653.016256	-1.210824	
7653.018024	-1.171318	
7653.019511	-1.274499	
7653.021259	-1.195129	
7653.022765	-1.358755	
7653.024478	-1.253588	
7653.026009	-1.421017	
7653.027715	-1.271631	
7653.029260	-1.446226	
7653.030979	-1.332882	
7653.032519	-1.504826	
7653.034182	-1.364842	
7653.035747	-1.523824	
7653.037394	-1.418326	
7653.038967	-1.516102	
7653.040616	-1.474477	
7653.042238	-1.526330	
7653.043865	-1.508190	
7653.045496	-1.525903	
7653.047102	-1.526688	
7653.048754	-1.526579	
7653.050350	-1.526765	
7653.051995	-1.526797	
7653.053481	-1.526648	
7653.055040	-1.526692	
7653.056541	-1.526720	
7653.058174	-1.526761	
7653.059666	-1.526749	
7653.061284	-1.526886	
7653.062789	-1.526781	
7653.064353	-1.526805	
7653.065907	-1.526918	
7653.067389	-1.526801	
7653.069058	-1.526898	
7653.070551	-1.526958	
7653.072157	-1.526857	
7653.073682	-1.526845	
7653.075319	-1.526938	
