time (s)	det(V)
4733.325323	1.628291	
4733.326832	1.628163	
4733.328471	1.628183	
4733.329951	1.628223	
4733.331549	1.628227	
4733.333066	1.628211	
4733.334627	1.628239	
4733.336192	1.628150	
4733.337816	1.628215	
4733.339397	1.628219	
4733.340964	1.628356	
4733.342578	1.628130	
4733.344131	1.628299	
4733.345795	1.628195	
4733.347272	1.628170	
4733.348987	1.628106	
4733.350458	1.628163	
4733.352167	1.628114	
4733.353640	1.628235	
4733.355339	1.628199	
4733.356847	1.628134	
4733.358623	1.628247	
4733.360099	1.628167	
4733.361867	1.628223	
4733.363347	1.628179	
4733.365114	1.628134	
4733.366589	1.628179	
4733.368333	1.628283	
4733.369826	1.628295	
4733.371556	1.628271	
4733.373076	1.628158	
4733.374811	1.628283	
4733.376331	1.628195	
4733.378041	1.628304	
4733.379584	1.628142	
4733.381275	1.628320	
4733.382824	1.628203	
4733.384497	1.628283	
4733.386061	1.628142	
4733.387705	1.628400	
4733.389305	1.628122	
4733.390958	1.628207	
4733.392546	1.628078	
4733.394186	1.628352	
4733.395798	1.628142	
4733.397425	1.628227	
4733.399083	1.628155	
4733.400673	1.628348	
4733.402342	1.628110	
4733.403920	1.628304	
4733.405603	1.628130	
4733.407172	1.628243	
4733.408852	1.628183	
4733.410416	1.628243	
4733.412121	1.628203	
4733.413661	1.628271	
4733.415375	1.628207	
4733.416875	1.628114	
4733.418618	1.628158	
4733.420096	1.628187	
4733.421836	1.628207	
4733.423324	1.628179	
4733.425132	1.628199	
4733.426609	1.628191	
4733.428401	1.628070	
4733.429879	1.628058	
4733.431644	1.628154	
4733.433142	1.628247	
4733.434894	1.628235	
4733.436406	1.628155	
4733.438164	1.628259	
4733.439694	1.628074	
4733.441421	1.628283	
4733.442940	1.628150	
4733.444651	1.628308	
4733.446201	1.628134	
4733.447889	1.628275	
4733.449447	1.628175	
4733.451135	1.628356	
4733.452717	1.628021	
4733.454395	1.628279	
4733.455982	1.627997	
4733.457650	1.628235	
4733.459254	1.628110	
4733.460902	1.628291	
4733.462504	1.628070	
4733.464121	1.628368	
4733.465784	1.628094	
4733.467254	1.628118	
4733.468838	1.628138	
4733.470308	1.628062	
4733.471950	1.628110	
4733.473427	1.628038	
4733.475080	1.628167	
4733.476580	1.628050	
4733.478171	1.628062	
4733.479729	1.628082	
4733.481274	1.628175	
4733.482878	1.628066	
4733.484367	1.628026	
4733.486039	1.628195	
4733.487534	1.628219	
4733.489175	1.628046	
4733.490680	1.628239	
4733.492367	1.628050	
4733.493850	1.628203	
4733.495561	1.628009	
4733.497043	1.628167	
4733.498772	1.627953	
4733.500255	1.628013	
4733.501979	1.628058	
4733.503455	1.628086	
4733.505154	1.628102	
4733.506634	1.627961	
4733.508323	1.628122	
4733.509826	1.627889	
4733.511497	1.628110	
4733.513023	1.627945	
4733.514752	1.628098	
4733.516297	1.627760	
4733.518010	1.627977	
4733.519552	1.626998	
4733.521248	1.627860	
4733.522805	1.608730	
4733.524505	1.619776	
4733.526070	1.487691	
4733.527743	1.537304	
4733.529334	1.352686	
4733.530992	1.441144	
4733.532598	1.298892	
4733.534245	1.329567	
4733.535828	1.168314	
4733.537456	1.236513	
