time (s)	det(V)
7272.249914	1.161011	
7272.251448	1.212972	
7272.253175	1.155339	
7272.254691	1.117014	
7272.256439	1.089948	
7272.257939	1.093376	
7272.259692	1.057898	
7272.261183	0.978440	
7272.262977	0.986335	
7272.264456	0.928847	
7272.266226	0.937125	
7272.267705	0.901201	
7272.269479	0.914039	
7272.270964	0.805492	
7272.272722	0.882811	
7272.274217	0.788368	
7272.275960	0.862730	
7272.277477	0.674475	
7272.279215	0.843229	
7272.280730	0.648984	
7272.282433	0.821392	
7272.283979	0.698693	
7272.285674	0.821363	
7272.287234	0.643860	
7272.288924	0.792605	
7272.290509	0.605780	
7272.292192	0.763472	
7272.293758	0.532577	
7272.295420	0.729018	
7272.297004	0.576313	
7272.298651	0.740873	
7272.300259	0.542487	
7272.301874	0.688280	
7272.303522	0.557823	
7272.304995	0.538732	
7272.306586	0.566862	
7272.308053	0.514111	
7272.309700	0.591653	
7272.311177	0.512149	
7272.312803	0.573803	
7272.314303	0.521733	
7272.315879	0.549359	
7272.317435	0.474223	
7272.318974	0.531316	
7272.320581	0.514007	
7272.322068	0.505128	
7272.323709	0.459234	
7272.325218	0.462388	
7272.326867	0.455934	
7272.328340	0.478988	
7272.330039	0.454271	
7272.331511	0.420453	
7272.333234	0.445062	
7272.334719	0.447998	
7272.336429	0.474239	
7272.337928	0.366699	
7272.339648	0.451600	
7272.341128	0.348579	
7272.342830	0.459838	
7272.344306	0.327145	
7272.345990	0.460752	
7272.347493	0.287381	
7272.349152	0.425182	
7272.350702	0.267759	
7272.352400	0.455274	
7272.353954	0.272001	
7272.355648	0.422620	
7272.357215	0.259376	
7272.358887	0.418326	
7272.360457	0.228785	
7272.362113	0.397636	
7272.363702	0.243662	
7272.365347	0.365414	
7272.366956	0.173045	
7272.368570	0.338090	
7272.370200	0.182355	
7272.371810	0.313690	
7272.373437	0.175080	
7272.375039	0.276187	
7272.376691	0.159917	
7272.378279	0.246808	
7272.379974	0.134478	
7272.381526	0.203967	
7272.383220	0.151438	
7272.384759	0.182661	
7272.386482	0.162141	
7272.388023	0.181199	
7272.389756	0.146447	
7272.391271	0.118043	
7272.393026	0.102026	
7272.394500	0.081828	
7272.396291	0.141170	
7272.397772	0.061812	
7272.399541	0.142233	
7272.401026	0.038786	
7272.402775	0.124573	
7272.404275	0.008976	
7272.406046	0.104773	
7272.407547	-0.002239	
7272.409289	0.104496	
7272.410801	-0.064641	
7272.412543	0.120561	
7272.414061	-0.040955	
7272.415777	0.136138	
7272.417315	-0.048230	
7272.419015	0.117853	
7272.420580	-0.013365	
7272.422287	0.082509	
