time (s)	magX	magY	magZ
7272.249905	15.711279	436.889526	288.492096
7272.253264	15.068380	434.142639	284.926941
7272.256569	15.126827	433.324371	280.952667
7272.259920	14.367037	430.285217	275.867920
7272.263229	13.724138	428.707214	272.068970
7272.266568	13.139685	426.135590	269.029816
7272.269902	12.496786	423.914673	264.763306
7272.273232	12.029224	421.635315	261.607239
7272.276563	11.210989	419.765076	258.509644
7272.279898	10.392754	417.894775	254.827606
7272.283236	9.516075	415.498535	251.203979
7272.286562	9.808300	413.336060	248.924622
7272.289899	8.814728	411.699615	245.359436
7272.293229	8.405609	409.595581	241.735840
7272.296580	7.470486	408.368195	239.748688
7272.299891	6.886032	406.439545	236.592651
7272.304540	5.483345	401.354767	230.514328
7272.307420	5.249561	399.426056	227.358261
7272.310744	4.665108	397.789612	224.669785
7272.314097	4.489773	396.386902	222.916428
7272.317443	3.613091	394.633575	219.526596
7272.320820	3.671539	392.646393	216.662766
7272.324156	3.905319	390.834595	213.798950
7272.327040	3.262421	389.373474	210.584442
7272.330318	3.262421	387.620117	208.947983
7272.333649	2.736412	385.808319	205.850388
7272.336993	3.613091	383.879608	203.395676
7272.340345	3.203976	382.360016	201.525421
7272.343645	3.087086	380.840454	199.655167
7272.346984	3.262421	379.496216	197.492691
7272.349891	3.729984	378.093506	194.804214
7272.353225	3.788429	376.223267	193.167725
7272.356558	3.963764	374.820587	190.479248
7272.359892	3.846874	374.060791	189.485672
7272.363229	3.613091	372.599670	187.030975
7272.366553	4.080654	371.430756	185.803619
7272.369896	4.314438	370.144958	183.465805
7272.373226	4.314438	369.151398	182.472244
7272.376555	3.963764	368.508484	181.595566
7272.379890	3.788429	367.222687	179.491531
7272.383217	4.197544	365.644653	178.848633
7272.386553	3.496201	364.592651	177.212158
7272.389887	3.846874	364.300415	176.627701
7272.393215	3.379311	363.715973	175.984802
7272.396557	3.203976	363.014618	175.283463
7272.399882	2.853302	362.254822	173.939224
7272.403221	2.794857	362.313293	173.413208
7272.406556	2.093513	361.378143	173.004089
7272.409882	1.625950	361.085937	173.120987
7272.413223	1.567505	360.910583	172.653427
7272.416549	1.684395	360.209229	172.653427
7272.419884	0.515491	360.384583	171.718292
7272.423215	-0.302750	359.624786	171.542969
7272.426553	-0.828754	359.507904	171.952072
7272.429886	-1.471653	359.215668	171.250732
7272.433221	-1.588547	359.215668	172.010529
7272.436552	-2.114552	358.689667	171.016953
7272.439879	-2.640560	358.572784	171.192291
7272.443258	-3.166569	358.280548	171.133835
7272.446547	-3.341904	358.923462	171.835175
7272.449877	-3.867912	358.397430	171.016953
7272.453218	-3.751022	359.098785	171.192291
7272.456567	-4.277031	358.455872	171.016953
7272.459880	-4.861485	358.397430	172.010529
7272.463210	-4.744595	359.040344	171.542969
7272.467902	-4.861485	358.572784	171.542969
7272.470882	-4.627701	359.215668	171.542969
7272.474092	-4.569256	359.449432	172.419647
7272.477470	-5.270603	359.800110	172.945648
7272.480813	-4.919930	359.975464	172.711868
7272.484061	-4.569256	360.033905	172.828751
7272.487428	-4.569256	360.033905	172.945648
7272.490728	-4.627701	360.735229	172.594971
7272.493635	-4.101696	361.378143	173.939224
7272.496969	-4.043251	361.378143	174.640564
7272.500341	-4.101696	362.313293	175.458801
7272.503659	-4.101696	362.722382	175.867920
7272.506989	-3.867912	363.657501	176.393921
7272.510329	-3.926357	364.826416	177.329056
7272.513210	-3.751022	365.118652	178.264175
7272.516541	-3.458797	365.936890	178.907074
7272.519879	-3.926357	367.047333	181.069550
7272.523214	-3.751022	367.865570	181.303329
7272.526543	-4.277031	368.742249	183.524261
7272.529904	-3.867912	369.969604	185.569839
7272.533203	-4.452366	370.612518	185.978958
7272.536542	-4.393921	371.898315	188.024551
7272.539870	-5.387493	372.950317	189.485672
7272.543211	-5.796608	374.586823	191.005264
7272.546537	-6.439507	375.755707	193.167725
7272.549875	-6.381062	377.041504	195.739334
7272.553201	-6.497955	378.210419	197.843353
