time (s)	det(V)
6619.530838	-0.440814	
6619.532417	-0.665856	
6619.534091	-0.462575	
6619.535678	-0.604303	
6619.537308	-0.453274	
6619.538911	-0.648768	
6619.540536	-0.460376	
6619.542173	-0.645860	
6619.543790	-0.464581	
6619.545437	-0.600509	
6619.547027	-0.477645	
6619.548681	-0.594640	
6619.550267	-0.498226	
6619.551953	-0.564596	
6619.553516	-0.524120	
6619.555219	-0.580730	
6619.556769	-0.518005	
6619.558476	-0.537071	
6619.560015	-0.567678	
6619.561749	-0.544447	
6619.563284	-0.527282	
6619.565031	-0.518766	
6619.566517	-0.529030	
6619.568275	-0.456996	
6619.569765	-0.541272	
6619.571532	-0.494600	
6619.573015	-0.566997	
6619.574775	-0.456142	
6619.576253	-0.521667	
6619.578008	-0.468626	
6619.579512	-0.577713	
6619.581272	-0.423996	
6619.582789	-0.537095	
6619.584509	-0.398702	
6619.586035	-0.578699	
6619.587774	-0.421007	
6619.589303	-0.563456	
6619.591012	-0.368937	
6619.592569	-0.559859	
6619.594262	-0.384305	
6619.595848	-0.493432	
6619.597342	-0.476324	
6619.599002	-0.471937	
6619.600507	-0.467127	
6619.602162	-0.480799	
6619.603662	-0.518605	
6619.605311	-0.477665	
6619.606791	-0.528587	
6619.608438	-0.405699	
6619.609915	-0.522529	
6619.611552	-0.413208	
6619.613030	-0.500175	
6619.614655	-0.412846	
6619.616163	-0.471671	
6619.617730	-0.381328	
6619.619284	-0.449032	
6619.620781	-0.384551	
6619.622394	-0.483873	
6619.623962	-0.321781	
6619.625575	-0.441535	
6619.627106	-0.341109	
6619.628812	-0.411222	
6619.630282	-0.350539	
6619.631990	-0.389227	
6619.633462	-0.356997	
6619.635173	-0.345661	
6619.636647	-0.378141	
6619.638363	-0.338346	
6619.639852	-0.404889	
6619.641575	-0.289224	
6619.643054	-0.349351	
6619.644820	-0.282993	
6619.646301	-0.358745	
6619.648069	-0.280676	
6619.649557	-0.342197	
6619.651324	-0.236292	
6619.652824	-0.353637	
6619.654549	-0.208984	
6619.656081	-0.367458	
6619.657792	-0.172842	
6619.659328	-0.324138	
6619.661024	-0.199909	
6619.662572	-0.355530	
6619.664264	-0.173873	
