time (s)	magX	magY	magZ
3466.133888	354.343658	-159.136169	375.049683
3466.137212	354.986542	-159.019272	380.601990
3466.140580	357.207489	-158.493271	386.037415
3466.143885	358.785492	-158.376389	391.005249
3466.147215	359.779053	-157.791931	396.323792
3466.150549	360.947998	-156.973694	402.168335
3466.153906	362.876678	-156.447678	408.889557
3466.157215	364.104034	-155.687897	414.324982
3466.160550	365.623596	-155.337219	419.935730
3466.163879	366.266510	-154.402100	424.786682
3466.167214	368.662750	-153.583862	431.449432
3466.170545	369.481018	-152.590286	436.241974
3466.173879	370.883698	-152.298065	441.677399
3466.177210	372.227936	-151.479828	447.814148
3466.180545	373.221497	-150.661606	453.015778
3466.183899	373.981293	-149.901810	458.743439
3466.187209	375.325531	-148.966675	463.886627
3466.190547	375.910004	-148.382217	470.958496
3466.193881	377.137360	-147.856216	476.919922
3466.197213	378.540039	-146.745758	482.472260
3466.200546	378.540039	-146.161301	487.966095
3466.203877	379.708923	-145.226181	494.336639
3466.207210	380.468719	-144.875504	500.531830
3466.210542	381.111603	-143.706604	505.791901
3466.213890	382.163635	-143.005249	512.104004
3466.217206	382.631195	-143.063705	518.649902
3466.220548	382.923431	-142.303909	525.487976
3466.223873	383.040314	-141.719467	531.916992
3466.228565	383.390991	-139.849213	546.878967
3466.231509	384.092316	-139.206299	554.126221
3466.234829	383.507904	-137.862061	561.256531
3466.238111	383.390991	-136.751602	569.614197
3466.241391	383.507904	-135.874924	577.212158
3466.244719	382.222076	-134.822906	586.329590
3466.248053	382.397430	-132.835754	594.687317
3466.251414	381.696075	-131.257736	602.694336
3466.254302	380.877838	-129.738174	611.227295
3466.257684	380.001160	-128.452362	619.175903
3466.260993	379.124481	-126.231438	628.585632
3466.264321	377.955566	-124.594971	637.177063
3466.267626	377.371124	-121.555809	646.294556
3466.270975	375.910004	-119.568680	656.230225
3466.273869	374.039734	-117.289307	665.639954
3466.277202	372.286377	-114.250145	674.056091
3466.280538	371.000580	-111.678551	683.465820
3466.283874	368.838104	-108.697838	691.180542
3466.287200	366.792511	-105.600235	700.648743
3466.290536	364.513153	-102.093513	709.590881
3466.293869	361.999969	-98.528343	717.831665
3466.297202	359.662170	-95.021622	725.604858
3466.300541	357.207489	-91.631798	733.787231
3466.303867	355.161865	-87.599068	740.976013
3466.307195	351.304504	-84.443016	749.742859
3466.310532	348.732910	-80.527176	757.282227
3466.313869	346.161316	-76.962013	764.237244
3466.317193	343.005249	-72.812393	772.887146
3466.320528	339.381653	-70.065453	779.666870
3466.323872	336.108704	-66.091171	787.615356
3466.327201	332.894196	-62.409119	794.102783
3466.330536	328.452362	-58.727058	800.999390
3466.333866	325.120972	-55.687904	807.837524
3466.337240	321.205139	-52.122734	815.260071
3466.340534	316.295746	-48.382233	821.279968
3466.343868	312.379883	-44.466393	828.293335
3466.347196	307.119812	-40.725891	834.605469
3466.350525	302.561066	-36.634716	841.092896
3466.353863	297.359436	-33.244884	847.521912
3466.357195	291.982452	-29.679718	853.833984
3466.360532	286.371704	-25.822327	860.204529
3466.363865	280.527191	-21.672707	866.049072
3466.367198	274.682648	-17.464640	871.718262
3466.370534	268.487427	-12.321449	878.088806
3466.373854	261.766235	-9.048509	884.459351
3466.377195	254.928101	-4.255990	889.836365
3466.380544	247.505554	0.711864	896.031494
3466.383855	240.433655	5.562830	900.648743
3466.388131	224.770294	15.089422	909.532410
3466.391420	216.354187	20.232615	914.266541
3466.394713	208.171844	25.901812	918.474548
3466.398046	199.521912	31.804792	921.279968
3466.401371	191.514893	37.181763	924.845093
3466.404742	182.689667	42.675629	927.650513
3466.408069	173.396851	48.812386	930.280518
3466.411458	163.870255	55.942726	931.916931
3466.414298	154.811218	61.845703	934.430176
3466.417632	146.044434	67.690239	934.430176
3466.420950	137.277618	73.125656	935.715881
3466.424320	128.452362	79.846870	935.774353
3466.427609	118.984215	86.451202	936.183472
3466.430950	110.042076	92.471069	936.300415
3466.434288	101.509064	98.140266	936.183472
3466.437186	92.391586	105.036827	934.605469
3466.440522	83.858566	110.998238	933.494995
3466.443854	74.799530	117.193459	932.033875
3466.447187	66.558739	122.628868	930.864929
3466.450520	57.850380	128.005844	927.884216
3466.453857	49.317360	133.791931	925.663330
3466.457184	40.199883	138.818237	922.565674
3466.460517	31.257744	144.312103	921.104553
3466.463855	23.367622	149.221512	917.831665
3466.467228	15.652834	154.014023	914.734009
3466.470516	7.353592	157.929871	910.292175
3466.473856	-1.296318	162.663956	907.077759
3466.477184	-9.303329	167.339569	903.220337
3466.480519	-17.485683	171.138519	900.298035
3466.483852	-25.960258	175.054367	896.265381
3466.487183	-33.733490	178.911758	891.881897
3466.490519	-41.623611	182.184692	888.316772
3466.493851	-49.630623	186.100540	882.881287
3466.497181	-58.280540	189.665680	879.023987
3466.500515	-66.229103	193.172424	872.478027
3466.503849	-74.060783	196.270020	868.094666
3466.507182	-82.535362	199.367630	862.367004
3466.510518	-90.367043	202.523666	856.054932
3466.513852	-98.841621	205.504379	850.444153
3466.517176	-106.790184	208.835785	844.248901
3466.520512	-113.920525	211.991821	836.651062
3466.523848	-122.102867	215.323196	829.871399
3466.527176	-130.109894	218.303925	821.163025
3466.530510	-137.357117	221.635300	814.383362
3466.533863	-144.838104	224.849808	806.434753
3466.537186	-151.851532	227.421387	799.655212
3466.540526	-159.157227	230.460556	790.829895
3466.543845	-166.229095	233.733505	782.063110
3466.547175	-172.365875	236.538879	773.530090
3466.550512	-178.385742	239.285828	764.587891
3466.555141	-190.542358	244.487427	747.054321
3466.558046	-196.153137	247.117493	737.527771
3466.561385	-201.237854	248.870850	728.234924
3466.564771	-206.965515	251.091766	720.286377
3466.568104	-210.706024	253.429565	710.993591
3466.571466	-215.790771	255.066040	701.759155
3466.574695	-219.940369	257.403870	693.635254
3466.578025	-224.382233	258.455872	683.699524
3466.580934	-227.479858	259.917023	675.809448
3466.584305	-231.337250	261.261261	667.860901
3466.587595	-235.194641	262.079498	659.678528
3466.590926	-238.409119	262.722382	651.496155
3466.594264	-241.857391	264.066650	643.547607
3466.597639	-245.071899	264.417297	635.365234
3466.600506	-247.292816	264.709534	627.650513
3466.603842	-250.741119	265.060211	620.169495
3466.607179	-253.604919	264.767975	613.565125
3466.610507	-256.994751	265.235535	605.499695
3466.613878	-259.040344	265.177094	597.784912
3466.617174	-261.553497	265.118652	591.297485
3466.620500	-264.358856	264.125061	583.465820
3466.623838	-267.164246	264.125061	576.861450
3466.627203	-268.976044	263.248413	569.263550
3466.630498	-271.606079	262.897705	562.074768
3466.633841	-273.885437	261.728821	555.704224
3466.637173	-275.638824	261.436584	548.924561
3466.640511	-277.333740	260.793701	541.502014
3466.643835	-279.788422	259.683228	535.189880
3466.647168	-281.483337	258.806549	526.832214
3466.650498	-282.827606	258.514313	519.818787
3466.653838	-284.288727	256.760956	512.980713
3466.657187	-285.925201	255.592041	505.441254
3466.660497	-287.561646	255.066040	498.194061
3466.663830	-288.905914	253.897125	491.063721
3466.667167	-289.665710	253.020477	482.939789
3466.670499	-291.535950	251.910004	475.984772
3466.673828	-291.711304	251.208649	468.386902
3466.677204	-292.061951	250.565765	459.970795
3466.680497	-293.347748	249.689056	452.372894
3466.683828	-293.756866	248.578613	445.827026
3466.687162	-293.815308	247.409729	438.696686
3466.690495	-294.458221	247.059052	432.150818
3466.693828	-295.159546	246.007019	424.669769
3466.697159	-294.224426	244.662781	418.942139
3466.700521	-294.165985	244.078308	411.870270
3466.703831	-294.049103	242.324951	405.791931
3466.707162	-293.815308	241.506744	399.830505
3466.710499	-294.107544	241.039185	393.576874
3466.713825	-294.049103	239.870239	388.375244
3466.718526	-292.763306	237.824661	377.504395
3466.721428	-292.938629	236.772644	372.653412
3466.724768	-292.529510	235.662186	367.568695
3466.728078	-292.354187	234.493286	363.068390
3466.731344	-291.886627	233.675034	358.684998
3466.734674	-291.185303	232.272354	354.476929
3466.738012	-290.893066	230.928131	349.450623
3466.741358	-291.535950	229.350098	345.885437
3466.744280	-290.367035	228.005844	341.443604
3466.747611	-290.425507	227.304489	338.462891
3466.750941	-290.016357	226.018707	335.365295
3466.754264	-289.548798	224.732910	331.274109
3466.757619	-289.198151	223.563995	328.059631
3466.760914	-289.022797	221.927536	324.319122
3466.763821	-288.496796	220.700180	321.630615
3466.767161	-288.438354	218.946823	318.182343
3466.770498	-287.912354	217.777908	314.792511
3466.773818	-288.029236	216.433685	310.993561
3466.777160	-288.146118	214.972534	307.311493
3466.780488	-287.503235	213.102280	304.623016
3466.783818	-287.444794	211.582703	301.817657
3466.787152	-287.269440	210.355362	298.252472
3466.790488	-286.626526	209.361786	294.687317
3466.793823	-286.158966	207.842194	291.881927
3466.797157	-285.808319	206.497971	287.790771
