time (s)	magX	magY	magZ
3115.584064	-379.953247	-183.927521	258.737579
3115.587400	-379.135010	-183.927521	256.984222
3115.590731	-377.907654	-183.343079	255.815308
3115.594068	-377.147858	-182.933960	253.886597
3115.597401	-377.030975	-182.700180	251.957916
3115.600736	-375.862061	-182.933960	250.263000
3115.604069	-374.926941	-182.291061	249.620102
3115.607419	-373.991821	-182.115723	248.801880
3115.610738	-372.998230	-182.115723	246.814728
3115.614087	-372.589142	-182.057266	245.938034
3115.617404	-371.654022	-180.946808	244.126251
3115.620736	-370.485077	-181.122147	243.074219
3115.624070	-370.134430	-181.005264	242.022202
3115.627403	-369.491516	-180.420807	241.087082
3115.630736	-368.965515	-180.596130	239.742859
3115.634062	-368.381073	-179.894791	238.515503
3115.637401	-367.913513	-180.011688	237.931030
3115.640729	-367.153717	-180.128571	236.236115
3115.644064	-366.978394	-179.427231	236.353012
3115.647401	-366.043243	-179.427231	235.184097
3115.650770	-365.458801	-179.544128	234.190536
3115.654064	-365.692566	-179.251892	233.196945
3115.657408	-364.757446	-178.842789	233.313843
3115.660726	-365.225006	-178.784332	232.203384
3115.664060	-363.939209	-179.193451	232.028061
3115.667399	-363.646973	-178.901230	231.268265
3115.670732	-363.530090	-179.544128	230.976028
3115.674062	-363.354767	-178.550552	230.625366
3115.677394	-363.354767	-178.492111	230.742264
3115.680738	-363.530090	-178.433670	230.917603
3115.684062	-363.705444	-179.193451	229.865570
3115.687390	-363.237885	-179.076569	230.566925
3115.692008	-363.237885	-179.018112	229.748672
3115.694945	-363.471649	-179.953247	231.268265
3115.698242	-363.763885	-180.128571	231.677383
3115.701602	-363.705444	-180.713028	231.969620
3115.704948	-363.588562	-180.011688	232.437180
3115.708317	-363.822327	-180.303925	232.378723
3115.711676	-364.056122	-180.829926	232.963181
3115.714915	-365.049683	-181.063705	234.190536
3115.718257	-365.283478	-181.355927	235.826996
3115.721143	-366.043243	-181.355927	236.002319
3115.724491	-366.335480	-181.180603	237.229675
3115.727808	-366.803040	-182.291061	238.749268
3115.731149	-366.803040	-182.758621	239.801285
3115.734488	-367.621277	-182.291061	240.385742
3115.737854	-368.556396	-182.992401	242.431335
3115.740719	-369.199310	-182.875519	242.840439
3115.744061	-370.192871	-183.576859	245.061371
3115.747391	-369.959106	-183.869095	246.288727
3115.750744	-371.186462	-184.219757	247.165390
3115.754057	-371.946228	-184.745758	248.509644
3115.757390	-372.530670	-184.570435	250.146103
