time (s)	det(V)
3978.157499	1.777099	
3978.158986	1.777623	
3978.160781	1.777498	
3978.162260	1.777478	
3978.164038	1.777014	
3978.165533	1.777345	
3978.167292	1.776809	
3978.168790	1.774738	
3978.170523	1.777018	
3978.172042	1.775165	
3978.173764	1.775387	
3978.175304	1.772394	
3978.177011	1.775157	
3978.178552	1.742697	
3978.180238	1.776728	
3978.181795	1.706970	
3978.183484	1.768817	
3978.185063	1.576412	
3978.186732	1.767185	
3978.188323	1.556113	
3978.189981	1.753952	
3978.191580	1.481787	
3978.193226	1.707651	
3978.194845	1.512732	
3978.196489	1.659299	
3978.198130	1.364482	
3978.199738	1.563058	
3978.201408	1.325355	
3978.202993	1.482991	
3978.204661	1.340332	
3978.206238	1.396769	
3978.207917	1.324376	
3978.209501	1.413700	
3978.211194	1.228587	
3978.212744	1.281861	
3978.214445	1.192094	
3978.215999	1.296379	
3978.217708	1.141482	
3978.219225	1.154385	
3978.220974	1.086669	
3978.222474	1.145007	
3978.224262	1.073146	
3978.225740	1.063120	
3978.227521	1.137466	
3978.229007	0.947962	
3978.230767	1.005035	
3978.232278	0.704204	
3978.233767	0.876918	
3978.235352	0.736455	
3978.236904	0.913862	
3978.238499	0.771578	
3978.239980	0.797456	
3978.241629	0.750594	
3978.243136	0.786269	
3978.244794	0.756891	
3978.246273	0.677726	
3978.247914	0.754220	
3978.249389	0.610083	
3978.251025	0.720277	
3978.252535	0.600012	
3978.254180	0.736270	
3978.255685	0.544324	
3978.257281	0.750091	
3978.258808	0.535349	
3978.260459	0.751726	
3978.261999	0.507860	
3978.263640	0.689980	
3978.265190	0.466086	
3978.266792	0.658189	
3978.268367	0.453417	
3978.269941	0.643638	
3978.271548	0.401790	
3978.273095	0.585497	
3978.274774	0.441707	
3978.276252	0.513258	
3978.277985	0.349857	
3978.279560	0.545529	
3978.281246	0.385016	
3978.282814	0.523329	
3978.284489	0.454118	
3978.286036	0.479271	
3978.287762	0.411672	
3978.289310	0.468737	
3978.291023	0.413573	
3978.292517	0.418298	
3978.294292	0.410524	
3978.295776	0.388303	
3978.297538	0.445679	
3978.299025	0.274447	
3978.300811	0.378676	
3978.302289	0.345579	
3978.304071	0.432724	
3978.305555	0.273041	
3978.307314	0.383308	
3978.308806	0.266765	
3978.310526	0.415885	
3978.312041	0.251530	
3978.313786	0.472640	
3978.315325	0.137021	
3978.317065	0.392235	
3978.318600	0.129226	
3978.320292	0.428176	
3978.321837	0.143740	
3978.323521	0.413710	
3978.325086	0.061590	
3978.326776	0.399873	
3978.328365	0.086546	
3978.330022	0.389886	
3978.331616	0.165606	
3978.333278	0.397327	
3978.334884	0.052498	
3978.336538	0.372565	
3978.338154	0.115719	
3978.339769	0.332064	
3978.341440	0.137363	
3978.343023	0.322090	
3978.344687	0.074840	
3978.346287	0.283893	
3978.347923	0.124722	
3978.349508	0.232979	
3978.351206	0.130865	
3978.352758	0.190638	
3978.354474	0.138572	
3978.356011	0.187367	
3978.357740	0.166613	
3978.359278	0.184917	
3978.361001	0.126596	
3978.362518	0.121254	
3978.364289	0.138245	
3978.365771	0.134020	
3978.367555	0.155120	
3978.369040	0.100428	
3978.370816	0.198042	
3978.372297	0.043072	
3978.374086	0.190138	
3978.375568	0.114672	
3978.377334	0.184958	
3978.378832	0.051528	
3978.380579	0.190493	
3978.382082	-0.071078	
3978.383830	0.192346	
3978.385357	-0.058397	
3978.387085	0.249995	
3978.388620	0.085200	
3978.390350	0.223589	
3978.391900	-0.021280	
3978.393613	0.231920	
3978.395163	-0.015721	
3978.396865	0.256642	
3978.398467	-0.068863	
3978.399959	-0.023141	
3978.401593	0.003708	
3978.403107	-0.029595	
3978.404768	-0.020869	
3978.406251	-0.092372	
3978.407890	0.101197	
3978.409368	-0.117146	
3978.411031	0.131941	
3978.412508	-0.112236	
3978.414164	0.088044	
3978.415653	-0.175279	
3978.417277	0.028949	
3978.418808	-0.041083	
3978.420373	0.014528	
3978.421936	-0.045974	
3978.423482	-0.019987	
3978.425087	-0.097049	
3978.426664	0.055294	
3978.428264	-0.149385	
3978.429830	0.087480	
3978.431464	-0.049261	
3978.432976	-0.026735	
3978.434675	-0.129231	
3978.436163	-0.018376	
3978.437886	0.022181	
3978.439355	-0.056705	
3978.441081	0.051097	
3978.442569	-0.032543	
3978.444275	-0.001727	
3978.445756	-0.048939	
3978.447460	0.008485	
3978.448949	-0.159077	
3978.450719	0.043604	
3978.452223	-0.127773	
3978.454000	0.053997	
3978.455494	-0.150134	
3978.457256	0.044007	
3978.458763	-0.112671	
3978.460496	0.074106	
3978.462008	-0.173901	
3978.463734	0.081402	
3978.465269	-0.252345	
3978.467004	0.054811	
3978.468545	-0.193064	
3978.470254	0.081635	
3978.471810	-0.218930	
3978.473502	0.102192	
3978.475070	-0.154138	
3978.476765	0.091054	
3978.478344	-0.189289	
3978.480013	0.105125	
3978.481607	-0.273171	
3978.483266	0.065752	
3978.484873	-0.233468	
3978.486513	0.043942	
3978.488121	-0.163411	
3978.489755	0.060583	
3978.491394	-0.226096	
3978.492996	0.069804	
3978.494688	-0.114689	
3978.496271	0.007587	
3978.497933	-0.177192	
3978.499515	-0.013860	
3978.501199	-0.194691	
3978.502774	-0.045849	
3978.504492	-0.169635	
3978.506039	-0.082011	
3978.507739	-0.182614	
3978.509283	-0.120373	
3978.511001	-0.103845	
3978.512507	-0.115958	
3978.514251	-0.147177	
3978.515742	-0.125473	
3978.517533	-0.136176	
3978.519018	-0.237230	
3978.520792	-0.065999	
3978.522277	-0.191420	
3978.524050	-0.111438	
3978.525529	-0.293216	
3978.527305	-0.059263	
3978.528809	-0.263350	
3978.530550	-0.070329	
3978.532057	-0.283379	
3978.533792	-0.082869	
3978.535312	-0.272337	
3978.537025	-0.075119	
3978.538560	-0.333519	
3978.540274	-0.065426	
3978.541829	-0.225274	
3978.543533	-0.086624	
3978.545104	-0.354499	
3978.546765	-0.039218	
3978.548333	-0.385581	
3978.549989	-0.115813	
3978.551588	-0.422078	
3978.553231	-0.120792	
3978.554841	-0.391072	
3978.556455	-0.147830	
3978.558092	-0.363276	
3978.559723	-0.215771	
3978.561358	-0.377158	
3978.562952	-0.189048	
3978.564595	-0.300229	
3978.566086	-0.485935	
3978.567644	-0.433127	
3978.569153	-0.480662	
3978.570709	-0.420217	
3978.572224	-0.498652	
3978.573826	-0.356662	
3978.575346	-0.368823	
3978.576905	-0.340267	
3978.578500	-0.443964	
3978.579998	-0.457966	
3978.581658	-0.413929	
3978.583154	-0.506459	
3978.584789	-0.526142	
3978.586320	-0.543963	
3978.587960	-0.440765	
3978.589441	-0.647265	
3978.591097	-0.479634	
3978.592578	-0.634785	
3978.594215	-0.419878	
3978.595699	-0.640127	
3978.597395	-0.406013	
3978.598875	-0.675749	
3978.600560	-0.424189	
3978.602065	-0.662331	
3978.603708	-0.420986	
3978.605254	-0.732057	
3978.606864	-0.487409	
3978.608438	-0.702618	
3978.610027	-0.497117	
3978.611631	-0.706949	
3978.613199	-0.511527	
3978.614817	-0.831939	
