time (s)	magX	magY	magZ
7561.398115	-15.556984	415.264771	289.076569
7561.401404	-15.498543	412.634735	284.400940
7561.404739	-16.024548	410.589172	279.959076
7561.408073	-16.667446	408.192871	275.634155
7561.411410	-16.784340	405.913483	271.309174
7561.414736	-17.251900	403.984833	267.860901
7561.417645	-17.836353	401.646973	264.237274
7561.420982	-17.018120	399.601410	261.022797
7561.424310	-17.310345	397.789612	257.632965
7561.427644	-16.901230	395.977814	253.015778
7561.430980	-17.310345	393.698456	250.327301
7561.434382	-16.959671	392.295715	247.346588
7561.437647	-16.842781	390.308594	243.781418
7561.440998	-16.609001	388.087677	240.859146
7561.444312	-16.199886	386.275848	237.469315
7561.447644	-15.147869	384.522522	234.605499
7561.450977	-14.972530	383.645813	231.390991
7561.454311	-14.271187	381.249573	228.936295
7561.457640	-14.212742	379.788422	226.130905
7561.460980	-13.277611	377.859741	223.325531
7561.464312	-12.693157	376.164825	220.870850
7561.467643	-12.517826	374.528351	217.539444
7561.470972	-12.167152	372.599670	215.260071
7561.474309	-11.991814	370.846283	212.220932
7561.477655	-11.290470	369.677399	209.240219
7561.480974	-10.998245	368.274689	206.376389
7561.484305	-10.822906	365.703094	203.746338
7561.487641	-10.939800	364.534210	201.408524
7561.490970	-10.238457	362.547058	198.544708
7561.494306	-10.413795	360.969025	195.680908
7561.497646	-10.472237	359.624786	193.869080
7561.500975	-10.764465	357.462311	191.765045
7561.504309	-10.355347	356.702545	189.135010
7561.507644	-11.115139	355.124481	187.440094
7561.510975	-11.465809	353.312683	185.336060
7561.514303	-12.108704	351.910004	182.355347
7561.517635	-12.342487	350.799561	180.952667
7561.521006	-12.284046	349.689056	179.140854
7561.524306	-13.219170	348.286377	177.621277
7561.528983	-13.511398	345.831696	174.640564
7561.531848	-14.797195	345.130341	173.179428
7561.535228	-14.680305	343.844543	173.179428
7561.538557	-15.498543	342.383392	171.484512
7561.541886	-15.849213	341.506744	170.023376
7561.545146	-16.258327	340.513153	169.672714
7561.548486	-16.492107	339.344238	167.919342
7561.551814	-17.193451	338.876678	167.334900
7561.554730	-17.544125	338.350677	166.282883
7561.558064	-17.602573	338.058472	166.224426
7561.561441	-17.485683	337.590912	165.698425
7561.564824	-18.187027	336.947968	165.523087
7561.568104	-17.894798	336.188202	165.698425
7561.571458	-18.011688	336.714203	164.587967
7561.574301	-17.544125	335.954407	164.938644
7561.577636	-17.251900	336.363556	164.646408
7561.580966	-16.433666	335.954407	164.997086
7561.584304	-16.550556	335.603760	164.061966
7561.587630	-16.375217	335.895966	164.295746
7561.590966	-16.316776	335.428406	164.237289
7561.594299	-15.440094	335.428406	163.828171
7561.597630	-15.206310	335.194611	164.003510
7561.600965	-15.147869	335.019287	164.295746
7561.604296	-15.030979	335.136200	164.178848
7561.607647	-14.212742	334.902405	164.178848
7561.610964	-13.920513	335.019287	164.178848
7561.614304	-13.394508	334.843964	164.471069
7561.617621	-13.219170	334.902405	162.951492
7561.620961	-13.043831	335.194611	163.243713
7561.624297	-13.219170	335.603760	162.834610
7561.627623	-12.810051	335.136200	163.009933
7561.630960	-12.985390	335.194611	162.600830
7561.634298	-12.985390	335.428406	163.126831
7561.637689	-13.277611	335.428406	162.893036
7561.640978	-12.985390	335.779083	163.711288
7561.644294	-13.569843	335.603760	163.711288
7561.647632	-13.745182	336.246643	164.237289
7561.650970	-13.803623	335.837524	164.178848
7561.654289	-14.504967	337.064880	164.704849
7561.657621	-15.498543	337.064880	165.464645
