time (s)	det(V)
7561.397643	1.315070	
7561.399135	1.248454	
7561.400861	1.243834	
7561.402344	1.158357	
7561.404064	1.180194	
7561.405547	1.092558	
7561.407261	1.167775	
7561.408739	1.041708	
7561.410415	1.110859	
7561.411928	0.991363	
7561.413580	1.034486	
7561.415119	0.878815	
7561.416720	0.997973	
7561.418287	0.882622	
7561.419974	0.987931	
7561.421556	0.814540	
7561.423220	0.984812	
7561.424815	0.755734	
7561.426472	0.917527	
7561.428085	0.747137	
7561.429707	0.890896	
7561.431326	0.688658	
7561.432946	0.835737	
7561.434609	0.721050	
7561.436206	0.787232	
7561.437842	0.626900	
7561.439418	0.771634	
7561.441114	0.676916	
7561.442677	0.759066	
7561.444384	0.672952	
7561.445930	0.729264	
7561.447627	0.636838	
7561.449188	0.668017	
7561.450891	0.667635	
7561.452433	0.657193	
7561.454155	0.622054	
7561.455637	0.641394	
7561.457411	0.615524	
7561.458892	0.597348	
7561.460660	0.619859	
7561.462141	0.556953	
7561.463908	0.626010	
7561.465393	0.568538	
7561.467176	0.619968	
7561.468672	0.521306	
7561.470414	0.584893	
7561.471920	0.464962	
7561.473640	0.607943	
7561.475162	0.479419	
7561.476866	0.626574	
7561.478400	0.434198	
7561.480086	0.612370	
7561.481647	0.425045	
7561.483326	0.604829	
7561.484899	0.440707	
7561.486550	0.578617	
7561.488152	0.456418	
7561.489802	0.574037	
7561.491391	0.404424	
7561.493008	0.549927	
7561.494631	0.338138	
7561.496234	0.502969	
7561.497904	0.376661	
7561.499490	0.483947	
7561.501157	0.343734	
7561.502751	0.468523	
7561.504430	0.360749	
7561.505996	0.428308	
7561.507713	0.335000	
7561.509267	0.416936	
7561.510974	0.334219	
7561.512517	0.342827	
7561.514216	0.311761	
7561.515734	0.294358	
7561.517475	0.330778	
7561.518963	0.262144	
7561.520747	0.269129	
7561.522225	0.235235	
7561.523995	0.310766	
7561.525469	0.231593	
7561.527268	0.271663	
7561.528792	0.165698	
7561.530275	0.162016	
7561.531864	0.091496	
7561.533400	0.161798	
7561.535000	0.125527	
7561.536490	0.125975	
7561.538152	0.103867	
7561.539643	0.170206	
7561.541306	0.115614	
7561.542801	0.092471	
7561.544436	0.147752	
7561.545911	0.051294	
7561.547540	0.118808	
7561.549030	0.037823	
7561.550655	0.102119	
7561.552148	0.021528	
7561.553745	0.082030	
7561.555271	-0.032661	
7561.556934	0.130567	
7561.558452	-0.029422	
7561.560080	0.102059	
7561.561656	-0.021579	
7561.563263	0.076197	
7561.564883	-0.061181	
7561.566450	0.061791	
7561.568062	-0.022433	
7561.569596	0.026874	
7561.571274	0.009512	
7561.572766	0.011329	
7561.574475	-0.028387	
7561.576064	0.085941	
7561.577733	-0.006896	
7561.579299	0.082517	
7561.580975	-0.023436	
7561.582534	0.035776	
7561.584265	0.024505	
7561.585811	0.038850	
7561.587512	-0.004201	
7561.589008	0.024538	
7561.590770	0.044993	
7561.592253	0.009274	
7561.594030	0.055854	
7561.595519	0.010523	
7561.597311	0.036409	
7561.598790	-0.004382	
7561.600560	0.061856	
7561.602042	-0.030783	
7561.603798	0.046282	
7561.605289	-0.016451	
7561.607032	0.106010	
7561.608561	-0.012471	
7561.610314	0.095521	
7561.611837	-0.012930	
7561.613556	0.112520	
7561.615094	-0.080030	
7561.616802	0.104298	
7561.618358	-0.063646	
7561.620064	0.106643	
7561.621632	-0.048391	
7561.623301	0.109559	
7561.624890	-0.027351	
7561.626569	0.106107	
7561.628142	-0.070245	
7561.629795	0.106538	
7561.631382	-0.066366	
7561.632997	0.086964	
7561.634627	-0.060807	
7561.636242	0.050202	
7561.637925	-0.100244	
7561.639542	0.058085	
7561.641185	-0.047368	
7561.642773	0.042383	
7561.644441	-0.078120	
7561.646024	0.024058	
7561.647730	-0.073814	
7561.649283	-0.013740	
7561.650989	-0.098101	
7561.652521	-0.045551	
7561.654231	-0.100046	
7561.655763	-0.063904	
7561.657475	-0.067751	
7561.658983	-0.066817	
7561.660771	-0.061866	
7561.662252	-0.096352	
7561.664027	-0.086958	
7561.665510	-0.142018	
7561.667283	-0.095225	
7561.668765	-0.176065	
7561.670520	-0.114069	
7561.672014	-0.216102	
7561.673783	-0.137957	
7561.675283	-0.230733	
7561.677022	-0.118782	
7561.678536	-0.251282	
7561.680253	-0.126964	
7561.681780	-0.261582	
7561.683492	-0.161942	
7561.685037	-0.279992	
7561.686557	-0.357504	
7561.688140	-0.328738	
7561.689634	-0.320943	
7561.691290	-0.317894	
7561.692780	-0.337230	
7561.694432	-0.316041	
7561.695905	-0.418457	
7561.697541	-0.321048	
7561.699026	-0.429333	
7561.700665	-0.314820	
7561.702164	-0.390416	
7561.703760	-0.346934	
7561.705281	-0.420032	
7561.706846	-0.351978	
7561.708391	-0.401333	
7561.709892	-0.383390	
7561.711539	-0.443807	
7561.713099	-0.361573	
7561.714701	-0.455078	
7561.716249	-0.365428	
7561.717906	-0.457963	
7561.719394	-0.431303	
7561.721111	-0.470692	
7561.722582	-0.459481	
7561.724305	-0.438127	
7561.725781	-0.453012	
7561.727493	-0.434949	
7561.728975	-0.492058	
7561.730673	-0.460351	
7561.732156	-0.481109	
7561.733935	-0.458454	
7561.735422	-0.509058	
7561.737203	-0.438470	
7561.738679	-0.512127	
7561.740445	-0.406368	
7561.741935	-0.536873	
7561.743661	-0.443469	
7561.745180	-0.559964	
7561.746886	-0.434328	
7561.748417	-0.596976	
7561.750110	-0.432069	
7561.751659	-0.570941	
