time (s)	det(V)
4558.972401	-0.568017	
4558.973902	-0.578104	
4558.975653	-0.449178	
4558.977177	-0.455772	
4558.978876	-0.329521	
4558.980400	-0.377313	
4558.982121	-0.189351	
4558.983666	-0.254078	
4558.985362	-0.093812	
4558.986916	-0.153523	
4558.988608	0.014740	
4558.990178	-0.055740	
4558.991836	0.126582	
4558.993423	0.076377	
4558.995079	0.241522	
4558.996693	0.183506	
4558.998329	0.348446	
4558.999939	0.265631	
4559.001561	0.403090	
4559.003200	0.386739	
4559.004803	0.517756	
4559.006484	0.475104	
4559.008066	0.587720	
4559.009754	0.572807	
4559.011316	0.690635	
4559.013003	0.672955	
4559.014561	0.769941	
4559.016221	0.744748	
4559.017771	0.825717	
4559.019485	0.879024	
4559.020995	0.903359	
4559.022762	0.965125	
4559.024242	1.000026	
4559.026028	1.039818	
4559.027510	1.062478	
4559.029285	1.117251	
4559.030781	1.091171	
4559.032286	1.159701	
4559.033859	1.187927	
4559.035408	1.244449	
4559.036996	1.279044	
4559.038484	1.296845	
4559.040161	1.332802	
4559.041654	1.391914	
4559.043271	1.440427	
4559.044793	1.422775	
4559.046427	1.489439	
4559.047928	1.487042	
4559.049571	1.602369	
4559.051064	1.597535	
4559.052714	1.625931	
4559.054202	1.626475	
4559.055900	1.627949	
4559.057383	1.627458	
4559.059060	1.627957	
4559.060555	1.627804	
4559.062211	1.628138	
4559.063737	1.627881	
4559.065358	1.628255	
4559.066938	1.627873	
4559.068531	1.628247	
4559.070126	1.627945	
4559.071678	1.628106	
4559.073309	1.628026	
4559.074830	1.628255	
4559.076526	1.627985	
4559.078124	1.628191	
4559.079782	1.628058	
4559.081386	1.628299	
4559.083068	1.628122	
4559.084639	1.628271	
4559.086330	1.628122	
4559.087875	1.628295	
4559.089590	1.628130	
4559.091138	1.628356	
4559.092839	1.628179	
4559.094380	1.628211	
4559.096118	1.628126	
4559.097614	1.628243	
4559.099385	1.628307	
4559.100863	1.628171	
4559.102635	1.628235	
4559.104115	1.628195	
4559.105899	1.628183	
4559.107382	1.628235	
4559.109164	1.628271	
4559.110638	1.628110	
4559.112421	1.628247	
4559.113915	1.628163	
4559.115659	1.628295	
4559.117177	1.628227	
4559.118888	1.628328	
4559.120413	1.628175	
4559.122146	1.628243	
4559.123687	1.628239	
4559.125402	1.628307	
4559.126937	1.628191	
4559.128610	1.628275	
4559.130177	1.628118	
4559.131857	1.628404	
4559.133435	1.628090	
4559.135084	1.628324	
4559.136687	1.628114	
4559.138337	1.628295	
4559.139953	1.628163	
4559.141585	1.628328	
4559.143212	1.628094	
4559.144834	1.628296	
4559.146513	1.628122	
4559.148086	1.628179	
4559.149760	1.628154	
4559.151332	1.628243	
4559.153025	1.628154	
4559.154611	1.628195	
4559.156272	1.628090	
4559.157837	1.628158	
4559.159550	1.628170	
4559.161099	1.628223	
4559.162812	1.628304	
4559.164312	1.628211	
4559.166074	1.628142	
4559.167556	1.628239	
4559.169338	1.628187	
4559.170825	1.628179	
4559.172611	1.628247	
4559.174084	1.628098	
4559.175857	1.628106	
4559.177339	1.628102	
4559.179109	1.628175	
4559.180599	1.628195	
4559.182329	1.628211	
4559.183836	1.628154	
4559.185577	1.628291	
4559.187107	1.628187	
4559.188635	1.628037	
4559.190228	1.628086	
4559.191725	1.628207	
4559.193380	1.628183	
4559.194887	1.628215	
4559.196523	1.628110	
4559.198012	1.628179	
4559.199650	1.628175	
4559.201139	1.628138	
4559.202763	1.628175	
4559.204271	1.628187	
4559.205927	1.628199	
4559.207405	1.628098	
4559.209016	1.628219	
4559.210527	1.628058	
4559.212094	1.628158	
4559.213636	1.628054	
4559.215260	1.628239	
4559.216838	1.628163	
4559.218408	1.628243	
4559.220026	1.628203	
4559.221564	1.628320	
4559.223228	1.628102	
4559.224721	1.628247	
4559.226435	1.628158	
4559.227911	1.628223	
4559.229622	1.628082	
4559.231097	1.628146	
4559.232811	1.628134	
4559.234336	1.628231	
4559.236079	1.628247	
4559.237569	1.628191	
4559.239356	1.628203	
4559.240836	1.628175	
4559.242632	1.628203	
4559.244115	1.628146	
4559.245878	1.628142	
4559.247358	1.628187	
4559.249143	1.628279	
4559.250633	1.628130	
4559.252385	1.628195	
4559.253883	1.628162	
4559.255641	1.628295	
4559.257153	1.628183	
4559.258867	1.628243	
4559.260389	1.628094	
4559.262096	1.628328	
4559.263649	1.628078	
4559.265355	1.628271	
4559.266907	1.628050	
4559.268602	1.628303	
4559.270169	1.628158	
4559.271840	1.628299	
4559.273421	1.628098	
4559.275093	1.628328	
4559.276700	1.627989	
4559.278337	1.628163	
4559.279950	1.628021	
4559.281567	1.628344	
4559.283173	1.628122	
4559.284793	1.628291	
4559.286472	1.628005	
4559.288059	1.628299	
4559.289735	1.628058	
4559.291301	1.628199	
4559.293000	1.627985	
4559.294565	1.628146	
4559.296247	1.627949	
