time (s)	magX	magY	magZ
4558.972919	-195.220337	77.271179	1275.493774
4558.976253	-194.577438	63.828754	1280.520142
4558.979585	-195.278778	50.035648	1286.715332
4558.982924	-195.278778	36.710110	1291.741577
4558.986255	-196.155472	22.917007	1296.475708
4558.989583	-195.746338	9.649914	1299.807007
4558.992921	-196.038574	-3.558739	1303.255371
4558.996262	-195.687897	-17.001169	1306.762085
4558.999579	-195.980133	-30.502045	1309.625854
4559.002959	-197.149033	-43.360023	1312.606567
4559.006245	-197.616592	-55.575104	1314.009277
4559.009589	-197.616592	-68.959091	1315.411987
4559.012913	-198.551712	-81.466393	1316.522461
4559.016247	-199.136169	-93.155472	1316.639282
4559.019584	-199.077744	-105.487427	1318.626465
4559.022914	-200.305099	-117.351837	1318.626465
4559.026246	-200.655762	-129.333145	1317.223755
4559.030876	-200.889526	-152.945053	1317.048462
4559.033834	-201.473984	-164.458786	1315.528809
4559.037175	-200.831085	-175.972519	1313.950928
4559.040542	-201.532425	-187.310928	1313.541748
4559.043848	-201.298660	-197.597305	1310.911743
4559.047102	-201.064865	-209.344833	1309.333618
4559.050428	-199.837524	-220.391006	1306.937378
4559.053354	-199.720627	-230.443604	1306.002319
4559.056672	-199.311508	-241.548203	1302.437134
4559.060004	-198.376389	-252.419037	1297.703003
4559.063341	-197.324356	-262.880798	1295.306763
4559.066692	-196.213898	-272.991821	1291.507935
4559.070026	-195.278778	-283.745789	1287.767334
4559.073368	-193.700760	-294.149048	1283.968384
4559.076290	-192.765625	-304.143219	1279.000488
4559.079574	-190.252487	-313.611359	1274.675659
4559.082929	-188.966690	-324.248413	1271.227295
4559.086245	-187.739334	-333.482788	1264.973633
4559.089572	-185.109299	-343.301605	1258.427734
4559.092911	-184.057266	-352.535950	1253.693726
4559.096241	-181.894791	-361.770325	1246.680176
4559.099573	-179.790771	-370.595551	1241.186401
4559.102907	-178.563416	-379.362396	1233.530029
4559.106240	-175.758041	-387.836945	1226.282837
4559.109573	-174.530685	-395.727081	1219.035645
4559.112907	-173.537094	-403.500305	1211.554565
4559.116242	-171.549973	-411.507324	1203.956665
4559.119589	-169.971954	-418.579224	1197.527710
4559.122902	-168.393906	-425.592621	1189.637573
4559.126241	-167.049683	-433.015228	1181.104492
4559.129571	-165.179413	-438.392181	1174.617187
4559.132904	-163.542953	-445.697845	1164.973633
