time (s)	magX	magY	magZ
2940.874021	338.388092	-121.088249	230.923431
2940.877321	338.095856	-121.497375	228.994751
2940.880597	336.868500	-121.205147	227.182938
2940.883925	336.576263	-121.555809	226.306244
2940.886846	335.933380	-121.029816	225.195786
2940.890174	334.881348	-120.971367	224.377563
2940.893502	334.355347	-120.620689	223.734665
2940.896842	333.537109	-120.679138	222.156647
2940.900199	332.485107	-120.153122	220.286392
2940.903518	332.309753	-120.211571	219.292801
2940.906883	331.491516	-119.860909	217.831680
2940.909754	331.374603	-119.685562	217.481018
2940.913076	330.264160	-119.101112	215.844528
2940.916415	330.322632	-119.334892	215.435425
2940.919768	329.504364	-118.984215	215.026306
2940.923075	328.978363	-118.692001	213.682053
2940.926409	328.861481	-118.516655	213.857391
2940.929745	328.335480	-117.990654	212.863831
2940.933090	328.686127	-117.932205	212.337830
2940.936403	327.458771	-117.873756	211.402695
2940.939741	327.341919	-117.289307	211.636475
2940.943076	327.049683	-117.406197	210.759796
2940.946405	326.640564	-117.347748	210.000015
2940.949742	326.406769	-117.172417	209.532455
2940.953070	327.049683	-117.406197	209.824677
2940.956408	326.874359	-117.055527	209.941559
2940.959740	326.698975	-117.464645	209.123322
2940.963083	326.932770	-117.639977	209.240219
2940.966408	326.640564	-117.464645	209.473984
2940.969737	326.173004	-116.938637	210.000015
2940.973080	326.582123	-117.289307	210.409119
2940.976410	326.348328	-117.347748	211.285797
2940.979741	327.166565	-117.756874	210.350677
2940.983079	327.049683	-117.990654	210.935135
2940.986407	326.991211	-117.815308	211.402695
2940.989734	327.751007	-118.282875	211.227371
2940.993110	327.926331	-118.107544	211.811798
2940.996405	328.218567	-118.750435	212.805389
2940.999736	327.984802	-119.159561	213.448288
2941.003063	328.452362	-119.218002	215.143204
2941.006429	328.627686	-119.568680	215.493866
2941.009737	329.153687	-119.919342	215.903000
2941.013066	329.562836	-120.153122	217.305679
2941.016402	330.322632	-120.679138	217.948578
2941.019752	330.907043	-120.679138	218.708374
2941.024421	332.426636	-121.731155	221.396851
2941.027374	332.718872	-121.614258	221.747513
2941.030667	333.244904	-121.497375	224.903564
2941.033984	334.121552	-121.497375	225.195786
2941.037287	334.822906	-122.549385	227.007599
2941.040575	335.290466	-123.133842	228.644089
2941.043909	335.816467	-122.958504	230.338974
2941.046825	336.693176	-123.309181	230.689667
2941.050167	337.336060	-123.367630	232.969025
