time (s)	magX	magY	magZ
4709.008044	-250.087662	-158.153122	145.002930
4709.011382	-250.379898	-158.153122	145.704269
4709.014716	-251.373459	-158.036224	146.288712
4709.018049	-251.548798	-158.153122	146.580948
4709.021378	-251.724152	-158.328461	147.925186
4709.024711	-252.600815	-159.029800	148.217422
4709.028082	-253.360611	-158.679138	149.444763
4709.031375	-254.120392	-158.854477	149.503220
4709.034712	-254.529526	-159.029800	150.730560
4709.038041	-254.997086	-159.205139	151.548798
4709.041374	-256.165985	-159.438919	152.542374
4709.044705	-256.458221	-159.263580	153.360611
4709.048043	-258.445374	-159.672699	154.587967
4709.051377	-258.971344	-159.614258	155.990646
4709.054704	-259.848053	-161.192291	156.633545
4709.058043	-260.958496	-161.016953	158.211578
4709.062346	-262.945648	-160.666275	160.666275
4709.065577	-263.880768	-160.315613	161.776733
4709.068890	-265.458801	-160.900055	163.939209
4709.072269	-266.393921	-161.133835	165.341904
4709.075571	-267.971954	-161.250732	167.329056
4709.078942	-269.374634	-161.542953	169.082397
4709.082310	-270.660431	-162.419647	171.186432
4709.085626	-272.530670	-162.068970	173.056702
4709.088472	-273.232025	-162.361191	174.926941
4709.091800	-275.043854	-162.478073	177.732330
4709.095147	-275.920502	-163.062531	179.602570
4709.098456	-278.024567	-163.588547	182.115723
4709.101797	-279.894806	-163.822327	183.927521
4709.105124	-281.706604	-164.582123	186.616013
4709.108033	-282.817078	-164.932785	188.018707
4709.111369	-284.161316	-165.166565	189.888947
4709.114706	-285.973114	-165.049683	193.571014
4709.118036	-287.960266	-164.991241	196.025711
4709.121372	-288.544708	-166.569260	198.889542
4709.124704	-290.473419	-166.803040	202.279373
4709.128028	-292.577423	-167.212158	203.740509
4709.131418	-293.512573	-167.562836	207.539444
4709.134699	-295.616608	-168.030396	210.286377
4709.138028	-297.779083	-167.796616	212.857986
4709.141365	-298.831085	-168.907074	216.773819
4709.144730	-301.110474	-169.257751	219.053192
4709.148034	-302.630035	-170.134430	223.495026
4709.151363	-304.091156	-170.309753	226.884872
4709.154698	-305.902985	-171.128006	230.508469
4709.158028	-308.357697	-171.595566	233.664520
4709.161360	-310.227936	-172.180008	236.762115
4709.164697	-311.689056	-172.589127	241.087082
4709.168028	-313.208649	-172.881348	244.886047
4709.171358	-315.955597	-173.641144	249.269440
4709.174686	-317.884277	-174.108704	252.483917
4709.178029	-319.345398	-174.459381	256.692017
4709.181359	-321.917023	-174.693161	262.244293
4709.184691	-323.261261	-174.400940	265.984802
4709.188032	-325.014618	-174.751602	270.309753
4709.191357	-327.177094	-175.336060	275.511414
4709.194719	-329.865570	-175.686722	280.362366
4709.198024	-331.385162	-175.219162	285.505554
4709.201365	-334.015198	-175.745178	289.713623
4709.204691	-335.300995	-175.452942	295.558136
4709.208027	-338.223267	-175.628296	301.052032
4709.211357	-340.677979	-175.628296	305.902985
4709.214695	-342.781982	-175.219162	312.039734
4709.218049	-344.827576	-175.219162	317.066040
4709.221356	-346.639404	-174.517822	323.904144
4709.226034	-350.730560	-173.758041	336.119232
4709.228902	-353.068390	-172.706024	342.431335
4709.232298	-355.055511	-172.764465	348.860321
4709.235653	-356.984222	-171.946228	355.406189
4709.238939	-358.971344	-171.420212	362.770325
4709.242221	-361.250732	-171.011108	370.192871
4709.245530	-362.419617	-170.601990	375.862061
4709.248868	-364.699005	-169.140854	383.284637
4709.251789	-366.101685	-168.381058	391.057861
4709.255110	-367.562805	-167.329056	397.895966
4709.258464	-369.199310	-166.803040	405.727631
4709.261818	-371.887787	-165.751022	412.098175
4709.265137	-371.887787	-165.108124	420.397430
4709.268447	-374.050262	-163.763885	429.105804
4709.271353	-375.219177	-161.952072	436.528351
4709.274690	-376.212738	-160.666275	445.470490
4709.278018	-377.557007	-159.263580	453.243744
4709.281351	-378.316772	-157.860901	461.367615
4709.284686	-378.725891	-156.984222	469.783722
4709.288019	-379.836334	-155.289307	479.193451
4709.291353	-379.953247	-153.477509	487.901825
4709.294681	-379.894806	-151.665680	496.084167
4709.298013	-380.713043	-149.853882	505.318542
4709.301346	-380.829926	-147.457626	514.436035
4709.304705	-380.479248	-144.710693	523.495056
4709.308011	-380.537689	-142.431335	532.086487
4709.311351	-380.479248	-139.684387	540.619507
4709.314676	-380.771484	-137.288147	550.496765
4709.318016	-380.070129	-133.839859	559.146667
4709.321345	-378.959686	-130.800705	568.497925
4709.324679	-377.966095	-127.644661	577.206299
4709.328052	-377.147858	-123.962593	585.856262
4709.331354	-376.621857	-119.637642	595.967285
4709.334682	-374.634705	-115.254234	605.201599
4709.338011	-372.647583	-111.046173	614.962036
4709.341348	-371.244873	-106.721207	623.553467
4709.344677	-369.199310	-101.870255	632.437195
4709.348010	-366.393921	-96.551720	640.677979
4709.351347	-363.471649	-90.999420	650.438354
4709.354678	-361.309174	-85.213326	659.789612
4709.358009	-357.627136	-80.245468	667.445923
4709.361360	-354.061951	-74.810051	675.569824
4709.364677	-350.613678	-68.381065	684.336670
4709.368006	-347.808289	-61.952072	694.038574
4709.371342	-343.307983	-55.756866	700.467590
4709.374675	-338.749268	-49.035652	709.585022
4709.378007	-334.599640	-42.431328	716.949158
4709.381340	-329.339569	-35.885448	723.904114
4709.384676	-324.079498	-28.462887	732.144897
4709.389357	-313.267090	-14.552893	745.470459
4709.392237	-307.247223	-7.130333	752.074829
4709.395529	-300.526001	0.350672	758.503845
4709.398858	-294.213928	7.948568	765.049683
4709.402216	-287.083588	15.546463	771.829346
4709.405572	-280.479248	23.085915	777.381653
4709.408981	-273.115143	30.333138	782.933960
4709.412287	-265.575684	37.755699	787.784912
4709.415098	-257.860901	45.528931	792.226807
4709.418427	-250.087662	53.243713	795.908813
4709.421763	-241.963776	60.841614	800.350647
4709.425093	-233.664520	68.614845	804.558777
4709.428428	-226.008179	76.504967	806.721191
4709.431765	-217.241379	84.044418	810.520142
4709.434679	-208.123901	91.992989	811.981323
4709.438004	-199.240204	99.298653	815.721802
4709.441330	-190.239624	107.597900	816.890747
4709.444669	-181.531265	114.669785	817.884277
4709.448004	-171.303329	123.027466	818.176453
4709.451334	-161.952072	130.976028	819.286987
4709.454684	-152.717712	138.106369	819.286987
4709.458058	-143.074219	146.405609	818.176453
4709.461336	-133.313843	154.237289	816.949158
4709.464668	-124.196373	161.952072	816.423157
4709.467999	-113.909996	169.608414	814.728271
4709.471361	-104.383400	177.264755	812.098206
4709.474663	-95.441261	184.804214	808.883667
4709.477997	-85.388657	192.752777	805.961426
4709.481333	-76.095848	199.824661	803.214478
4709.484664	-65.926361	207.422562	798.714233
4709.487999	-56.224430	214.669769	794.272400
4709.491331	-46.580948	221.741669	788.895386
4709.494663	-37.054356	228.112213	783.343079
4709.497992	-27.761543	235.067200	778.083008
4709.501327	-19.345411	241.671539	772.121582
4709.504666	-9.351256	247.282288	764.815918
4709.507997	0.233781	253.769730	758.094666
4709.511324	9.468147	259.205139	750.847412
4709.514666	18.760958	265.400360	744.009338
4709.517992	27.469316	270.017517	736.353027
4709.521331	35.768555	275.686737	729.281128
4709.524657	44.476913	280.303894	721.274109
4709.527988	52.074806	284.395111	713.267090
4709.531322	60.783165	288.661591	705.201599
4709.534662	68.731735	292.635895	697.194641
4709.537991	76.563416	295.967255	689.070679
4709.541323	83.401520	299.532440	680.654602
4709.544657	90.999420	302.688477	671.420227
4709.547990	97.954407	306.136749	663.354797
4709.552669	112.098190	310.637054	645.470459
4709.555527	118.702522	312.857971	636.645203
4709.559007	124.956169	314.202209	626.300415
4709.562247	130.917603	316.423157	618.468689
4709.565508	136.820572	317.592041	608.942139
4709.568836	142.781998	318.994751	599.298645
4709.572170	148.042084	319.871429	590.414978
4709.575527	153.302155	321.098785	580.771484
4709.578419	158.036224	321.624786	572.004639
4709.581766	162.594971	322.033905	562.653381
4709.585098	167.095261	322.793701	553.126831
4709.588435	171.537109	322.384583	543.892456
4709.591809	175.569839	322.501465	534.015198
4709.595090	178.784332	323.261261	524.605530
4709.597992	183.167740	322.969025	515.487976
4709.601348	185.739334	322.501465	505.844543
4709.604646	188.836929	322.267670	497.194611
4709.607982	191.525421	321.624786	487.843384
4709.611319	194.915253	320.338989	477.849182
4709.614652	197.019287	319.812958	466.861481
4709.617983	199.473984	318.936310	457.159576
4709.621321	202.045578	318.468750	448.684967
4709.624653	203.565170	317.416718	440.970184
4709.627978	204.850952	316.247803	430.742249
4709.631315	206.545883	314.377533	421.800140
4709.634652	208.007004	313.617767	413.384003
4709.637988	209.526581	312.273529	405.143219
4709.641318	210.286377	311.046173	396.317932
4709.644646	211.455292	308.708344	387.317352
4709.647976	212.156631	307.714783	379.719482
4709.651347	212.974854	305.669189	371.244873
4709.654649	213.091751	304.383392	363.939209
4709.657977	213.909988	302.104034	354.821747
4709.661350	214.260681	299.415527	348.275848
4709.664646	215.137344	297.428406	340.151947
4709.667971	214.903564	295.675049	332.261810
4709.671308	215.312668	293.337219	326.241974
4709.674668	215.429565	291.057861	319.111633
4709.677975	215.371124	288.018707	312.624207
4709.681309	215.312668	286.265350	305.435425
4709.684640	215.429565	284.453522	298.947968
4709.687978	215.254242	281.122162	292.285217
4709.691313	215.020462	279.251923	286.849792
4709.694641	214.903564	276.914093	280.771484
4709.697976	214.845108	273.758026	274.810059
4709.701306	214.143784	271.887787	268.965515
4709.704660	213.734650	269.374634	263.588562
4709.707972	213.793106	267.387482	258.445374
4709.711306	212.507294	264.582123	253.009933
4709.715990	211.630630	259.906494	243.015793
4709.718866	211.279968	257.334900	237.814148
4709.722145	209.818817	254.938629	232.846283
4709.725502	209.585052	252.834610	228.170654
4709.728848	208.591461	250.496796	224.254822
4709.732234	207.364105	248.451202	219.403870
4709.735574	206.604309	245.704269	214.786667
4709.738925	205.961426	243.950912	210.286377
4709.741732	204.675629	241.320877	206.428986
4709.745061	203.448273	239.275284	202.045578
4709.748425	202.571609	237.112808	197.603745
4709.751740	201.285797	234.833435	194.389252
4709.755053	200.584457	232.846283	190.298065
4709.758387	199.415543	231.385162	187.200470
4709.761727	198.363525	228.696686	182.875519
4709.764634	197.077728	227.001770	180.070145
4709.767968	195.850388	225.014618	176.388077
4709.771306	194.330795	223.202805	172.004669
4709.774634	193.454117	221.507889	168.264175
4709.777964	192.402100	218.936295	166.043243
4709.781302	190.999420	217.066055	162.828751
4709.784677	190.005844	214.962006	159.029800
4709.787969	188.544708	213.325546	156.107544
4709.791328	187.901810	211.922867	153.419052
4709.794635	186.557571	210.052612	150.496780
4709.797962	185.154877	208.123901	147.399185
4709.801303	183.810638	207.071869	145.061356
4709.804644	182.817062	204.850952	143.015778
4709.807965	181.881943	202.805374	140.035065
4709.811296	180.713028	201.110458	137.463470
4709.814633	179.661011	199.298660	135.593231
4709.817968	178.375214	197.954422	132.320282
4709.821301	177.440094	196.142609	131.326706
4709.824628	176.738754	194.097015	128.930450
4709.827960	176.271194	192.518997	126.241959
4709.831292	175.219162	190.940979	124.371704
4709.834654	174.751602	189.713623	122.969017
4709.837959	174.342484	188.369370	120.923439
4709.841299	173.290482	187.258911	118.702522
4709.844631	172.822922	185.914673	117.475166
4709.847977	172.238464	184.161301	115.020454
4709.851304	171.420212	182.700180	113.968445
4709.854625	170.309753	181.648163	112.273529
4709.857963	169.783752	180.070145	110.578606
4709.861292	168.907074	178.667450	109.351257
4709.864629	168.556396	178.082993	108.240799
4709.867962	167.971939	176.972534	107.597900
4709.871287	167.621277	176.095856	107.305672
4709.874619	166.861481	174.810059	104.967857
4709.877990	166.277023	173.699600	103.272942
4709.882637	164.874344	171.361786	101.578018
4709.885533	164.523666	170.601990	100.350677
4709.888909	164.640564	169.842194	100.175331
4709.892238	163.530106	168.731735	98.305084
4709.895478	162.770309	168.147278	97.720627
4709.898810	162.244293	167.796616	96.376389
4709.902159	161.893631	166.569260	95.090591
4709.905522	160.900055	165.926361	93.804794
4709.908379	160.549393	165.166565	93.395676
4709.911716	159.731155	164.582123	92.752777
4709.915091	159.964935	163.880783	92.168327
4709.918434	159.497375	163.763885	90.181175
4709.921780	159.088257	162.536530	90.298065
4709.925091	158.270020	162.244293	89.772064
4709.927955	157.685562	161.192291	88.836937
4709.931290	157.334885	160.958511	88.778488
4709.934636	157.510239	160.490936	88.252487
4709.937949	157.159561	159.848053	87.492691
4709.941284	156.867325	159.438919	87.200470
4709.944625	156.107544	158.679138	86.265343
4709.947953	156.575104	158.153122	85.973114
4709.951288	156.282883	158.211578	85.037987
4709.954614	156.399765	157.685562	85.213326
4709.957956	156.282883	156.867325	84.336647
4709.961287	155.581528	156.867325	83.927528
4709.964635	155.990646	155.932205	83.284630
4709.967951	155.990646	156.107544	84.102859
4709.971284	156.165985	156.224426	84.395096
4709.974610	155.523087	155.815308	83.752190
4709.977952	156.399765	155.055527	84.219757
4709.981281	156.399765	155.523087	84.278198
4709.984614	156.691986	154.646408	84.161308
4709.987952	156.575104	154.529510	83.810638
4709.991294	157.276459	154.237289	85.213326
4709.994610	157.627121	154.295731	84.921097
4709.997949	158.153122	154.003494	85.330215
4710.001318	158.445358	154.646408	84.862656
4710.004614	158.679138	154.471069	86.732903
4710.007960	159.088257	154.178848	85.739334
4710.011281	159.731155	154.471069	86.031563
4710.014611	160.549393	154.412628	85.856224
4710.017943	160.783173	154.471069	86.966690
4710.021280	161.192291	155.055527	87.317360
4710.024613	161.426071	154.880188	87.551140
4710.027947	162.244293	154.471069	88.603157
4710.031278	162.419647	155.523087	88.427818
4710.034610	163.471649	155.523087	89.070717
4710.037936	163.647003	155.815308	90.239624
4710.041275	163.822327	156.107544	90.181175
4710.044630	164.172989	156.633545	91.700760
4710.048892	165.166565	156.925781	92.694328
4710.052211	166.218597	157.919342	93.103447
4710.055464	166.686157	157.977798	92.986557
4710.058782	167.387497	158.386917	94.097015
4710.062125	168.088837	158.679138	94.213905
4710.065480	168.381058	159.380478	95.149033
4710.068838	169.491531	160.198715	96.902397
4710.072195	169.666870	160.607834	97.545296
4710.075059	170.835770	160.958511	97.779076
4710.078468	171.537109	161.309174	99.357101
4710.081712	172.180008	161.952072	100.175331
4710.085037	173.115128	162.127411	101.578018
4710.088405	174.342484	163.354767	102.513145
4710.091693	174.810059	163.822327	103.156052
4710.094602	176.095856	164.582123	104.909409
4710.097938	177.147858	165.108124	106.136765
4710.101269	178.082993	165.634125	107.013443
4710.104606	179.368790	165.517242	108.942139
4710.107936	180.829926	166.861481	110.052597
4710.111265	181.706604	168.497955	111.455284
4710.114604	183.343079	168.790192	113.150200
