time (s)	det(V)
4709.008116	-0.128296	
4709.009685	0.014797	
4709.011385	-0.112755	
4709.012955	-0.064871	
4709.014669	-0.071981	
4709.016216	-0.017002	
4709.017929	-0.111744	
4709.019432	-0.078180	
4709.021189	-0.086446	
4709.022666	-0.086563	
4709.024426	-0.052935	
4709.025914	-0.127523	
4709.027695	-0.046050	
4709.029167	-0.218092	
4709.030932	-0.064488	
4709.032414	-0.195412	
4709.034155	0.023031	
4709.035660	-0.220525	
4709.037405	-0.005328	
4709.038929	-0.300979	
4709.040663	-0.020096	
4709.042205	-0.247043	
4709.043905	0.022065	
4709.045444	-0.360308	
4709.047150	-0.027355	
4709.048700	-0.350281	
4709.050376	0.021203	
4709.051948	-0.383575	
4709.053617	-0.005868	
4709.055213	-0.331735	
4709.056831	-0.028628	
4709.058447	-0.279177	
4709.060084	-0.054671	
4709.061685	-0.307146	
4709.063208	-0.376771	
4709.064841	-0.219901	
4709.066331	-0.335082	
4709.067977	-0.176592	
4709.069462	-0.277820	
4709.071116	-0.149284	
4709.072595	-0.312109	
4709.074212	-0.215908	
4709.075709	-0.335662	
4709.077285	-0.190655	
4709.078836	-0.344593	
4709.080345	-0.240155	
4709.082002	-0.393203	
4709.083491	-0.316532	
4709.085129	-0.282694	
4709.086650	-0.353153	
4709.088290	-0.348017	
4709.089764	-0.290271	
4709.091497	-0.306453	
4709.092968	-0.356219	
4709.094677	-0.365561	
4709.096153	-0.388840	
4709.097831	-0.337620	
4709.099311	-0.469592	
4709.101013	-0.312141	
4709.102505	-0.535117	
4709.104210	-0.271564	
4709.105707	-0.498821	
4709.107370	-0.295576	
4709.108887	-0.433325	
4709.110593	-0.268281	
4709.112126	-0.471401	
4709.113824	-0.289010	
4709.115376	-0.502286	
4709.117050	-0.290203	
4709.118634	-0.468899	
4709.120288	-0.274190	
4709.121878	-0.615945	
4709.123533	-0.297337	
4709.125131	-0.594744	
4709.126781	-0.344533	
4709.128387	-0.665840	
4709.129997	-0.394689	
4709.131667	-0.606333	
4709.133247	-0.401505	
4709.134917	-0.617395	
4709.136510	-0.412756	
4709.138176	-0.573531	
4709.139751	-0.477234	
4709.141427	-0.646741	
4709.142980	-0.548934	
4709.144685	-0.568668	
4709.146220	-0.570872	
4709.147938	-0.667673	
4709.149446	-0.586123	
4709.151191	-0.688104	
4709.152668	-0.688354	
4709.154441	-0.641646	
4709.155934	-0.713068	
4709.157718	-0.663431	
4709.159203	-0.743220	
4709.160982	-0.681365	
4709.162461	-0.818489	
4709.164228	-0.696555	
4709.165727	-0.890298	
4709.167469	-0.715904	
4709.168978	-0.859461	
4709.170719	-0.760586	
4709.172241	-0.989713	
4709.173940	-0.717410	
4709.175475	-0.990240	
4709.177173	-0.796877	
4709.178726	-1.026874	
4709.180407	-0.830997	
4709.181966	-1.163317	
4709.183638	-0.873463	
4709.185222	-1.127380	
4709.186875	-0.921771	
4709.188481	-1.187620	
4709.190120	-0.972069	
4709.191716	-1.274950	
4709.193330	-1.025762	
4709.194976	-1.294270	
4709.196556	-1.119219	
4709.198221	-1.334037	
4709.199796	-1.190835	
4709.201477	-1.348342	
4709.203056	-1.269886	
4709.204744	-1.381011	
4709.206299	-1.330073	
4709.208012	-1.393161	
4709.209560	-1.372226	
4709.211275	-1.407389	
4709.212796	-1.418604	
4709.214543	-1.419087	
4709.216033	-1.420280	
4709.217775	-1.448869	
4709.219258	-1.475105	
4709.221043	-1.474501	
4709.222530	-1.476310	
4709.224311	-1.475774	
4709.225823	-1.475298	
4709.227318	-1.451958	
4709.228879	-1.476555	
4709.230421	-1.476531	
4709.232033	-1.475858	
4709.233530	-1.476446	
4709.235165	-1.475850	
4709.236689	-1.471669	
4709.238340	-1.476092	
4709.239819	-1.476700	
4709.241464	-1.476680	
4709.242939	-1.476797	
4709.244575	-1.476591	
4709.246053	-1.476902	
4709.247694	-1.476261	
4709.249174	-1.476515	
4709.250790	-1.476555	
4709.252313	-1.476773	
4709.253958	-1.464986	
4709.255501	-1.476692	
4709.257120	-1.476724	
4709.258695	-1.472305	
4709.260272	-1.476748	
4709.261884	-1.477027	
4709.263451	-1.476894	
4709.265068	-1.476926	
4709.266586	-1.475516	
4709.268258	-1.475689	
4709.269744	-1.476946	
4709.271480	-1.476857	
4709.273033	-1.476761	
4709.274739	-1.476857	
4709.276277	-1.476970	
