time (s)	magX	magY	magZ
4936.369497	-267.504395	-169.316177	169.900650
4936.372818	-266.043243	-167.913498	168.381058
4936.376155	-264.815918	-166.393921	164.640564
4936.379511	-264.348328	-164.991241	162.711853
4936.382859	-263.822327	-163.822327	160.081833
4936.385759	-262.478088	-162.945633	157.276459
4936.389093	-261.426056	-161.250732	155.932205
4936.392463	-259.964935	-160.666275	153.886612
4936.395737	-259.731140	-159.438919	151.490356
4936.399066	-257.802460	-158.211578	148.743423
4936.402402	-256.516663	-156.867325	146.697845
4936.405758	-255.406189	-155.756866	144.652252
4936.408638	-253.711273	-155.172424	142.197556
4936.411968	-253.009933	-153.769714	139.918167
4936.415302	-251.899475	-152.659256	137.814148
4936.418629	-250.730560	-152.016373	136.060791
4936.421971	-249.561661	-150.964340	134.132080
4936.425309	-248.217422	-150.146118	132.320282
4936.428636	-247.048523	-149.210983	130.040909
4936.431964	-245.996506	-148.217422	128.112213
4936.435304	-244.476913	-147.808304	126.241959
4936.438638	-243.424896	-146.990067	124.722382
4936.441968	-242.022202	-146.931625	123.728813
4936.445328	-241.437744	-147.106964	122.969017
4936.448632	-239.684387	-145.996506	121.449448
4936.451963	-238.983063	-145.645828	120.631203
4936.455303	-238.457031	-144.944473	119.111633
4936.458632	-238.047928	-145.002930	117.124489
4936.461965	-237.288147	-144.652252	116.715370
4936.465301	-236.294556	-143.775574	115.371132
4936.468652	-236.177689	-143.541794	114.786674
4936.471960	-235.359436	-143.483337	114.552895
4936.475296	-234.541199	-142.898895	114.085327
4936.478631	-234.833435	-142.548218	113.968445
4936.481962	-234.248978	-142.255981	113.150200
4936.485298	-233.956741	-142.197556	112.974869
4936.488630	-234.190536	-141.203979	113.734665
4936.491966	-233.956741	-140.677963	113.325539
4936.495296	-234.365875	-140.210403	113.267097
4936.498622	-234.015198	-140.736420	112.857971
4936.501963	-234.190536	-139.859741	113.383987
4936.505295	-234.248978	-139.801285	112.390411
4936.508627	-234.073639	-139.216827	112.098190
4936.511962	-234.073639	-138.515488	113.091751
4936.515323	-234.716537	-138.398605	112.390411
4936.518646	-234.950333	-137.697250	112.039742
4936.521962	-234.541199	-137.405029	111.922852
4936.525290	-234.774994	-136.352997	111.864410
4936.529956	-234.833435	-135.651657	110.870834
4936.532817	-234.891861	-135.534775	111.513733
4936.536195	-234.950333	-135.008759	110.578606
4936.539494	-234.541199	-135.125656	110.520157
4936.542956	-234.658096	-134.774979	109.935715
4936.546266	-234.833435	-134.132080	108.708359
4936.549528	-234.891861	-133.722977	108.942139
4936.552385	-234.891861	-133.547623	109.409698
4936.555737	-234.833435	-134.248978	108.942139
4936.559039	-234.774994	-133.196960	108.416130
4936.562382	-235.184097	-133.722977	108.533028
4936.565719	-235.184097	-133.313843	109.059021
4936.569048	-235.184097	-133.196960	108.299240
4936.572441	-234.833435	-133.430740	108.299240
4936.575287	-234.891861	-133.489197	108.065460
4936.578616	-235.008759	-133.606079	109.409698
4936.581956	-236.002319	-133.547623	109.234367
4936.585336	-235.768555	-134.073639	109.526596
4936.588662	-236.060791	-134.424316	110.929283
4936.591956	-236.528351	-134.424316	110.286377
4936.595291	-237.463470	-134.774979	110.753944
4936.598641	-238.164810	-135.827011	111.163071
4936.601948	-238.807724	-136.002335	112.974869
4936.605284	-239.392166	-136.411453	114.202225
4936.608619	-240.151947	-136.469894	115.312683
4936.611948	-240.736420	-136.820572	116.481590
4936.615282	-241.905304	-138.164825	118.585625
4936.618616	-243.132660	-137.931030	119.929863
4936.621951	-243.600220	-138.340149	122.326126
4936.625277	-245.353607	-139.041489	122.969017
4936.628617	-245.996506	-138.866165	124.371704
4936.631946	-247.399185	-139.275284	125.365280
4936.635277	-248.334320	-139.625961	127.644661
4936.638617	-249.970764	-139.918167	129.222687
4936.641954	-251.315018	-139.625961	130.508469
4936.645275	-252.834610	-140.268845	132.963181
4936.648612	-254.178833	-140.736420	134.132080
4936.651941	-255.172424	-140.385742	136.352997
4936.655334	-256.808868	-140.151947	137.931030
4936.658610	-257.802460	-140.561081	139.275284
4936.661944	-259.964935	-140.853302	141.087082
4936.665279	-261.075409	-140.794861	142.781998
4936.668607	-262.361206	-141.437759	143.074219
4936.671948	-263.646973	-140.853302	145.528931
4936.675272	-264.932800	-140.970200	146.639389
4936.678610	-266.335480	-141.496201	148.626526
4936.681947	-267.562805	-141.145523	150.087662
4936.685298	-268.497955	-141.554642	151.081238
4936.688606	-270.309753	-141.554642	153.360611
4936.693300	-272.764465	-142.139099	156.575104
4936.696206	-274.225586	-143.074219	158.328461
4936.699534	-275.336060	-143.074219	159.731155
4936.702920	-276.738739	-143.600235	161.659851
4936.706129	-277.673859	-144.476913	164.056107
4936.709474	-280.011688	-144.710693	165.926361
4936.712788	-281.414368	-145.178253	167.971939
4936.716142	-282.583282	-146.113388	170.660431
4936.719023	-284.278198	-146.230286	173.407364
4936.722386	-285.856232	-147.165405	175.920517
4936.725722	-287.025146	-147.749847	179.135010
4936.729082	-289.304504	-148.801880	181.881943
4936.732362	-290.940979	-149.444763	185.622437
4936.735699	-293.278778	-150.613678	189.070709
4936.738603	-294.389252	-150.379898	192.694336
4936.741939	-297.077728	-151.841034	196.142609
4936.745269	-299.181763	-152.250153	200.116898
4936.748599	-301.344238	-152.542374	203.974289
4936.751942	-303.156036	-153.185272	208.533020
4936.755271	-305.201630	-154.295731	213.150208
4936.758603	-307.656342	-154.587967	217.767380
4936.761930	-309.877289	-154.587967	223.202805
4936.765273	-312.799530	-155.055527	227.703094
4936.768598	-314.786682	-155.406204	232.495621
