time (s)	det(V)
3186.637313	-0.118077	
3186.638852	-0.015463	
3186.640478	-0.073991	
3186.641970	-0.104082	
3186.643532	-0.088170	
3186.645035	-0.139781	
3186.646677	0.014109	
3186.648161	-0.179509	
3186.649804	0.028542	
3186.651317	-0.090273	
3186.652899	-0.102169	
3186.654441	-0.182538	
3186.655971	-0.003141	
3186.657601	-0.164596	
3186.659095	-0.033244	
3186.660733	-0.049204	
3186.662261	-0.188979	
3186.663915	-0.158219	
3186.665389	-0.089806	
3186.667117	-0.111635	
3186.668595	-0.093653	
3186.670290	-0.101613	
3186.671774	-0.195751	
3186.673493	-0.063384	
3186.674976	-0.108203	
3186.676680	-0.043343	
3186.678174	-0.246870	
3186.679894	0.029392	
3186.681396	-0.220505	
3186.683103	0.003704	
3186.684605	-0.301337	
3186.686258	-0.052496	
3186.687794	-0.191779	
3186.689509	0.014858	
3186.691050	-0.282335	
3186.692746	-0.014428	
3186.694309	-0.362060	
3186.696006	0.005637	
3186.697587	-0.366342	
3186.699256	-0.035428	
3186.700851	-0.257082	
3186.702530	-0.028962	
3186.704130	-0.330494	
3186.705783	-0.036322	
3186.707394	-0.280740	
3186.709016	-0.056403	
3186.710641	-0.316830	
3186.712269	-0.081145	
3186.713938	-0.331598	
3186.715545	-0.142525	
3186.717225	-0.343671	
3186.718812	-0.114999	
3186.720495	-0.303790	
3186.722065	-0.170860	
3186.723749	-0.322772	
3186.725314	-0.092924	
3186.727021	-0.343755	
3186.728583	-0.120196	
3186.730295	-0.317044	
3186.731865	-0.235510	
3186.733568	-0.295814	
3186.735108	-0.302791	
3186.736837	-0.364852	
3186.738347	-0.280938	
3186.740099	-0.350656	
3186.741583	-0.378181	
3186.743364	-0.319984	
3186.744854	-0.360988	
3186.746637	-0.382600	
3186.748119	-0.381001	
3186.749916	-0.322538	
3186.751394	-0.481258	
3186.753142	-0.378661	
3186.754639	-0.467078	
3186.756398	-0.340533	
3186.757911	-0.547963	
3186.759651	-0.373601	
3186.761176	-0.538806	
3186.762906	-0.344488	
3186.764440	-0.651116	
3186.766142	-0.376711	
3186.767694	-0.708427	
3186.769386	-0.412184	
3186.770953	-0.711037	
3186.772646	-0.427190	
3186.774209	-0.701808	
3186.775871	-0.436383	
3186.777468	-0.743050	
3186.779117	-0.459980	
3186.780710	-0.795479	
3186.782330	-0.562284	
3186.783955	-0.733217	
