time (s)	det(V)
3377.435583	0.684151	
3377.437340	0.829594	
3377.438849	0.607903	
3377.440600	0.774507	
3377.442110	0.577675	
3377.443832	0.756089	
3377.445363	0.587427	
3377.447061	0.759702	
3377.448619	0.502124	
3377.450319	0.773576	
3377.451879	0.500790	
3377.453564	0.752850	
3377.455136	0.562343	
3377.456805	0.758570	
3377.458405	0.399635	
3377.460064	0.733804	
3377.461677	0.477825	
3377.463304	0.695386	
3377.464923	0.472866	
3377.466541	0.688965	
3377.468175	0.481164	
3377.469783	0.650664	
3377.471426	0.585546	
3377.472917	0.382305	
3377.474501	0.518897	
3377.475993	0.441324	
3377.477568	0.542165	
3377.479056	0.409597	
3377.480539	0.464181	
3377.482139	0.379739	
3377.483716	0.517355	
3377.485302	0.422741	
3377.486799	0.453486	
3377.488456	0.414431	
3377.489956	0.453123	
3377.491588	0.402991	
3377.493113	0.398423	
3377.494749	0.402036	
3377.496229	0.342626	
3377.497887	0.401283	
3377.499371	0.370261	
3377.501077	0.471823	
3377.502555	0.366123	
3377.504257	0.514277	
3377.505743	0.322952	
3377.507442	0.466352	
3377.508939	0.265681	
3377.510619	0.451439	
3377.512139	0.278616	
3377.513792	0.457329	
3377.515326	0.315181	
3377.516956	0.491654	
3377.518512	0.221789	
3377.520107	0.428820	
3377.521711	0.167362	
3377.523264	0.311431	
3377.524903	0.156663	
3377.526525	0.380637	
3377.528177	0.165533	
3377.529766	0.397331	
3377.531437	0.132368	
3377.533038	0.304119	
3377.534706	0.199637	
3377.536287	0.321264	
3377.537984	0.081390	
3377.539545	0.227376	
3377.541269	0.142076	
3377.542817	0.172180	
3377.544514	0.088544	
3377.546071	0.125411	
3377.547781	0.084290	
3377.549302	0.153597	
3377.551061	0.103819	
3377.552553	0.031499	
3377.554344	0.086075	
3377.555833	0.034049	
3377.557620	0.086332	
3377.559100	0.018189	
3377.560868	0.056398	
3377.562359	-0.042493	
3377.564137	0.107453	
3377.565630	-0.002399	
3377.567425	0.068841	
3377.568918	-0.074486	
3377.570666	0.125073	
3377.572177	-0.135475	
3377.573920	0.097954	
3377.575445	-0.146762	
3377.577196	0.101563	
3377.578730	-0.133920	
3377.580438	0.117117	
3377.581990	-0.162839	
3377.583708	0.096319	
3377.585256	-0.146923	
3377.586946	0.111622	
3377.588508	-0.240348	
3377.590215	0.104194	
3377.591803	-0.270972	
3377.593486	0.100472	
3377.595065	-0.238483	
3377.596726	0.119699	
3377.598322	-0.194458	
3377.599986	0.098929	
3377.601617	-0.178449	
3377.603242	0.133999	
3377.604880	-0.184423	
3377.606510	0.105141	
3377.608144	-0.130625	
3377.609761	0.093902	
3377.611431	-0.166437	
3377.613030	0.050984	
3377.614709	-0.138835	
3377.616278	0.035636	
3377.617981	-0.132913	
3377.619538	0.053155	
3377.621252	-0.113605	
3377.622812	0.050090	
3377.624513	-0.116220	
3377.626088	0.048547	
3377.627809	-0.074853	
3377.629340	-0.000518	
3377.631072	-0.069568	
3377.632570	-0.023645	
3377.634312	-0.045100	
3377.635795	-0.028350	
3377.637576	-0.008639	
3377.639067	-0.083091	
3377.640856	-0.049333	
3377.642366	-0.296829	
3377.643861	-0.147016	
3377.645448	-0.195839	
3377.647007	-0.098668	
3377.648602	-0.260119	
3377.650101	-0.101242	
3377.651753	-0.160229	
3377.653262	-0.158457	
3377.654903	-0.107800	
3377.656428	-0.238411	
3377.658073	-0.178723	
3377.659554	-0.259221	
3377.661202	-0.073834	
3377.662673	-0.322051	
3377.664312	-0.083389	
3377.665791	-0.278198	
3377.667439	-0.050900	
3377.668938	-0.297405	
3377.670616	-0.118443	
3377.672130	-0.365456	
3377.673773	-0.125380	
3377.675323	-0.453168	
3377.676932	-0.188339	
3377.678512	-0.453390	
3377.680111	-0.198333	
3377.681699	-0.421437	
3377.683272	-0.246512	
3377.684888	-0.364038	
3377.686404	-0.340806	
3377.688079	-0.412068	
3377.689677	-0.258190	
3377.691369	-0.464271	
3377.692940	-0.317205	
3377.694633	-0.466820	
3377.696214	-0.337108	
3377.697893	-0.455771	
3377.699448	-0.372014	
3377.701127	-0.484714	
3377.702668	-0.364114	
3377.704409	-0.464492	
3377.705915	-0.451984	
3377.707678	-0.496678	
3377.709162	-0.504538	
3377.710940	-0.501404	
3377.712434	-0.543757	
3377.714204	-0.496703	
3377.715697	-0.591755	
3377.717483	-0.492485	
3377.718962	-0.591308	
3377.720736	-0.501315	
3377.722234	-0.646153	
3377.723997	-0.506761	
3377.725503	-0.768614	
3377.727236	-0.531596	
3377.728766	-0.727582	
3377.730492	-0.551665	
3377.732015	-0.767244	
3377.733727	-0.496779	
3377.735279	-0.777106	
3377.736984	-0.548773	
3377.738539	-0.833164	
3377.740215	-0.538428	
3377.741784	-0.896936	
3377.743441	-0.554461	
3377.745040	-0.858990	
3377.746694	-0.593447	
3377.748291	-0.860553	
3377.749932	-0.581914	
3377.751526	-0.842562	
3377.753135	-0.630487	
3377.754800	-0.826900	
3377.756388	-0.634495	
3377.758078	-0.887212	
3377.759681	-0.721032	
3377.761345	-0.868706	
3377.762934	-0.712443	
3377.764599	-0.943109	
3377.766170	-0.679073	
3377.767896	-0.874116	
3377.769448	-0.768509	
3377.771160	-0.861604	
3377.772721	-0.820185	
3377.774432	-0.922701	
3377.775941	-0.830243	
3377.777694	-0.952374	
3377.779175	-0.903813	
3377.780980	-0.952430	
3377.782456	-0.923954	
3377.784251	-0.869890	
3377.785735	-1.016146	
3377.787488	-0.995264	
3377.788970	-1.102332	
3377.790752	-1.028489	
3377.792251	-1.164513	
3377.794010	-1.041380	
3377.795517	-1.246832	
3377.797268	-1.118724	
3377.798786	-1.290769	
3377.800511	-1.122446	
3377.802041	-1.326500	
3377.803738	-1.172691	
3377.805283	-1.447946	
3377.806987	-1.249664	
3377.808572	-1.467371	
3377.810064	-1.432195	
3377.811721	-1.470746	
3377.813222	-1.441646	
3377.814858	-1.473570	
3377.816382	-1.475733	
3377.818005	-1.474070	
3377.819499	-1.476539	
3377.821159	-1.475165	
3377.822643	-1.475331	
3377.824295	-1.471484	
3377.825779	-1.476471	
3377.827421	-1.476459	
3377.828910	-1.476648	
3377.830499	-1.475943	
3377.832035	-1.476539	
3377.833678	-1.476692	
3377.835256	-1.476676	
3377.836854	-1.476539	
3377.838445	-1.476849	
3377.840010	-1.476680	
3377.841637	-1.476636	
3377.843185	-1.476769	
3377.844841	-1.476225	
3377.846335	-1.476809	
3377.848020	-1.476519	
3377.849507	-1.476918	
3377.851207	-1.476249	
3377.852685	-1.477051	
3377.854397	-1.476906	
3377.855881	-1.474348	
3377.857581	-1.476873	
3377.859069	-1.476789	
3377.860865	-1.476845	
3377.862346	-1.476535	
3377.864117	-1.476918	
3377.865599	-1.477006	
3377.867380	-1.476910	
3377.868884	-1.476938	
3377.870649	-1.476906	
3377.872151	-1.475838	
3377.873887	-1.476845	
3377.875405	-1.476616	
3377.877129	-1.476676	
3377.878661	-1.476829	
3377.880369	-1.476817	
3377.881927	-1.476737	
3377.883622	-1.476769	
3377.885185	-1.477002	
3377.886875	-1.476813	
3377.888436	-1.476998	
3377.890116	-1.476857	
3377.891701	-1.477022	
3377.893356	-1.476350	
3377.894967	-1.477075	
3377.896597	-1.476813	
3377.898224	-1.477014	
3377.899857	-1.476886	
3377.901487	-1.476853	
3377.903096	-1.476922	
3377.904775	-1.476845	
3377.906362	-1.476978	
3377.908032	-1.476930	
3377.909594	-1.476938	
3377.911291	-1.476950	
3377.912863	-1.476841	
3377.914560	-1.476918	
3377.916121	-1.476970	
3377.917798	-1.476918	
3377.919357	-1.476902	
3377.921075	-1.476934	
3377.922586	-1.477083	
3377.924331	-1.476954	
3377.925818	-1.477043	
3377.927591	-1.476930	
3377.929084	-1.476930	
3377.930860	-1.476877	
3377.932348	-1.477043	
3377.934128	-1.477031	
3377.935608	-1.476942	
3377.937386	-1.477043	
3377.938881	-1.476958	
3377.940613	-1.476922	
3377.942118	-1.476922	
3377.943868	-1.476910	
3377.945401	-1.477043	
3377.947113	-1.476894	
3377.948647	-1.476894	
3377.950365	-1.477018	
3377.951905	-1.477047	
3377.953624	-1.476902	
3377.955184	-1.476950	
3377.956858	-1.476845	
3377.958430	-1.477051	
3377.960092	-1.476672	
3377.961698	-1.476982	
3377.963354	-1.476817	
3377.964949	-1.477059	
3377.966589	-1.477035	
3377.968202	-1.477043	
3377.969818	-1.476962	
3377.971485	-1.476986	
3377.973074	-1.476966	
3377.974722	-1.477010	
3377.976198	-1.477171	
3377.977774	-1.477002	
3377.979263	-1.477026	
3377.980833	-1.477039	
3377.982341	-1.477059	
3377.983954	-1.477151	
3377.985487	-1.477075	
3377.987047	-1.476841	
3377.988599	-1.477031	
3377.990108	-1.476761	
3377.991750	-1.476982	
3377.993234	-1.476962	
3377.994866	-1.476998	
3377.996382	-1.476994	
3377.998026	-1.477022	
3377.999506	-1.477055	
3378.001150	-1.476906	
3378.002636	-1.476982	
3378.004281	-1.476930	
3378.005781	-1.476853	
3378.007496	-1.476974	
3378.008985	-1.477031	
3378.010688	-1.476962	
3378.012184	-1.477095	
3378.013853	-1.476898	
3378.015368	-1.476926	
3378.017011	-1.476898	
3378.018565	-1.476982	
3378.020156	-1.476680	
3378.021742	-1.476966	
3378.023317	-1.476833	
3378.024931	-1.476873	
3378.026575	-1.476857	
3378.028193	-1.476994	
3378.029829	-1.476990	
3378.031463	-1.476974	
3378.033080	-1.474247	
3378.034753	-1.476527	
3378.036338	-1.476926	
3378.038011	-1.476869	
3378.039585	-1.476608	
3378.041280	-1.476797	
3378.042849	-1.476789	
3378.044543	-1.476060	
3378.046105	-1.476869	
3378.047805	-1.475705	
3378.049348	-1.476974	
3378.051073	-1.476519	
3378.052599	-1.476712	
3378.054345	-1.476092	
3378.055826	-1.476785	
3378.057583	-1.476527	
3378.059071	-1.476454	
3378.060845	-1.476612	
3378.062339	-1.419131	
3378.064133	-1.423434	
3378.065609	-1.383807	
3378.067387	-1.341739	
3378.068872	-1.400549	
3378.070617	-1.173227	
3378.072126	-1.305066	
3378.073868	-1.099412	
3378.075404	-1.241031	
3378.077131	-0.938069	
3378.078664	-1.102731	
3378.080380	-0.839440	
3378.081914	-0.963811	
3378.083616	-0.677014	
3378.085182	-0.927108	
3378.086872	-0.575803	
3378.088452	-0.698650	
3378.090136	-0.422026	
3378.091703	-0.732367	
3378.093371	-0.336621	
3378.094971	-0.439251	
3378.096621	-0.208259	
3378.098221	-0.436906	
3378.099847	-0.063722	
3378.101472	-0.220626	
3378.103081	0.048583	
3378.104759	-0.053003	
3378.106350	0.160353	
3378.107993	0.029747	
3378.109584	0.321494	
3378.111289	0.166963	
3378.112850	0.418294	
3378.114563	0.377423	
3378.116117	0.543422	
3378.117827	0.613394	
3378.119384	0.697324	
3378.121084	0.770083	
3378.122626	0.827970	
3378.124331	0.852938	
3378.125822	0.938375	
3378.127591	1.061758	
3378.129076	1.095922	
