time (s)	magX	magY	magZ
6920.942572	52.531853	501.179443	415.260101
6920.945938	52.531853	499.542969	407.019318
6920.948816	50.661602	498.023376	399.713623
6920.952155	50.018703	495.568665	392.466370
6920.955545	48.849796	493.347778	386.446533
6920.958801	47.622444	490.951477	378.439514
6920.962120	47.096436	489.256561	372.185852
6920.965452	46.044418	486.684967	365.756866
6920.968791	45.927528	484.522522	358.801849
6920.971702	44.641731	482.418488	353.191101
6920.975035	44.407948	479.496216	346.236145
6920.978367	42.946815	477.509064	338.930450
6920.981718	42.187027	474.820618	332.793671
6920.985024	42.245472	472.774963	326.890717
6920.988366	39.849213	470.028046	321.163055
6920.991701	38.797195	468.157806	315.201630
6920.995030	38.329632	465.293976	310.350677
6920.998362	36.868500	461.144379	304.915253
6921.001697	36.576271	459.098755	299.830505
6921.005061	35.933372	456.819427	294.570404
6921.008368	34.998245	453.897125	289.076569
6921.011700	33.595558	451.442413	283.816467
6921.015029	32.718880	449.046173	280.075989
6921.018358	32.543541	446.649933	275.400360
6921.021697	31.257744	444.312073	271.601410
6921.025055	30.322618	442.149628	266.925781
6921.028356	29.621273	439.811798	263.535950
6921.031693	28.510813	438.467590	259.503204
6921.035026	28.393921	435.603760	255.645813
6921.038358	27.575687	433.499695	252.782013
6921.041697	27.166569	431.863251	248.924622
6921.045023	26.582115	428.882538	245.593216
6921.048359	25.296318	428.181213	242.729401
6921.051686	24.478083	425.200439	240.625381
6921.055037	23.835184	423.914673	237.293976
6921.058356	23.309175	422.044403	233.962601
6921.061688	22.900059	419.881958	231.741669
6921.065027	22.432495	418.303894	229.286972
6921.068410	21.906488	416.433655	226.423141
6921.071690	21.555817	414.914062	223.734665
6921.075030	20.737579	413.686737	221.747513
6921.078357	20.036236	411.290497	219.526596
6921.082985	19.042665	407.959106	215.260071
6921.085906	19.101110	406.790192	213.214493
6921.089224	18.750439	405.387482	210.642914
6921.092559	18.750439	403.692566	208.714203
6921.095937	17.756868	401.880768	206.201050
6921.099297	17.406197	400.478058	204.798355
6921.102540	17.581532	398.958527	202.226776
6921.105442	16.880188	397.964935	200.707199
6921.108788	16.821743	396.153137	198.486282
6921.112111	16.587961	394.867310	196.323792
6921.115435	16.061951	393.113983	195.856232
6921.118775	15.652834	392.821716	193.576859
6921.122114	15.068380	391.769745	191.823502
6921.125017	15.126827	390.191681	190.011688
6921.128368	14.542374	388.379883	187.966110
6921.131684	14.016365	387.620117	186.855652
6921.135017	13.724138	386.684967	185.628296
