time (s)	det(V)
5235.971784	0.408240	
5235.973261	0.384476	
5235.975034	0.378845	
5235.976506	0.358071	
5235.978290	0.405625	
5235.979767	0.333458	
5235.981541	0.434689	
5235.983034	0.305413	
5235.984790	0.486095	
5235.986291	0.336825	
5235.988021	0.510913	
5235.989544	0.324785	
5235.991265	0.551462	
5235.992809	0.311250	
5235.994500	0.599121	
5235.996066	0.432506	
5235.997552	0.446190	
5235.999205	0.434613	
5236.000690	0.411043	
5236.002359	0.360653	
5236.003853	0.474888	
5236.005482	0.523244	
5236.006959	0.465297	
5236.008587	0.618437	
5236.010067	0.411055	
5236.011696	0.617406	
5236.013205	0.376613	
5236.014816	0.617398	
5236.016333	0.569707	
5236.017892	0.578488	
5236.019456	0.531639	
5236.020970	0.613325	
5236.022599	0.525778	
5236.024198	0.630003	
5236.025812	0.507836	
5236.027353	0.689167	
5236.028989	0.509507	
5236.030490	0.660396	
5236.032192	0.525407	
5236.033663	0.562428	
5236.035393	0.678238	
5236.036867	0.626002	
5236.038577	0.781169	
5236.040055	0.548941	
5236.041757	0.714178	
5236.043237	0.674741	
5236.045013	0.753305	
5236.046504	0.608447	
5236.048287	0.765946	
5236.049758	0.620294	
5236.051509	0.774780	
5236.053006	0.565553	
5236.054748	0.808421	
5236.056263	0.638953	
5236.057982	0.864777	
5236.059512	0.639485	
5236.061200	0.905922	
5236.062744	0.599573	
5236.064446	0.878755	
5236.066001	0.553602	
5236.067679	0.880564	
5236.069249	0.698629	
5236.070927	0.916799	
5236.072516	0.650821	
5236.074152	0.913757	
5236.075763	0.660622	
5236.077393	0.949831	
5236.079023	0.713183	
5236.080637	0.886953	
5236.082279	0.678560	
5236.083881	0.938008	
5236.085546	0.682093	
5236.087109	0.900299	
5236.088803	0.705300	
5236.090380	0.884387	
5236.092094	0.721405	
5236.093656	0.882490	
5236.095347	0.775646	
5236.096883	0.883730	
5236.098585	0.747327	
5236.100106	0.850440	
5236.101843	0.857546	
5236.103328	0.849482	
5236.105091	0.839701	
5236.106570	0.847846	
5236.108338	0.856672	
5236.109820	0.759602	
5236.111608	0.849353	
5236.113090	0.714142	
5236.114880	0.882212	
5236.116367	0.784025	
5236.118096	0.931953	
5236.119605	0.780343	
5236.121337	0.922362	
5236.122863	0.755674	
5236.124582	0.973304	
5236.126125	0.788638	
5236.127828	0.977377	
5236.129372	0.726034	
5236.131062	0.985264	
5236.132622	0.793117	
5236.134295	1.005595	
5236.135877	0.667498	
5236.137540	1.003939	
5236.139132	0.701215	
5236.140766	0.976833	
5236.142394	0.712833	
5236.144035	0.973095	
5236.145648	0.731742	
5236.147261	0.943954	
5236.148909	0.719512	
5236.150499	0.921423	
5236.152182	0.791393	
5236.153765	0.954895	
5236.155453	0.729405	
5236.157030	0.904222	
5236.158716	0.749071	
5236.160259	0.828864	
5236.161949	0.831274	
5236.163448	0.646406	
5236.165006	0.767461	
5236.166501	0.717429	
5236.168129	0.822423	
5236.169632	0.676916	
5236.171204	0.852374	
5236.172757	0.770373	
5236.174265	0.819225	
5236.175921	0.724463	
5236.177415	0.762909	
5236.179045	0.796324	
5236.180574	0.727021	
5236.182216	0.750192	
5236.183695	0.680550	
5236.185332	0.818737	
5236.186801	0.697461	
5236.188436	0.803132	
5236.189917	0.669287	
5236.191626	0.862191	
5236.193107	0.653206	
5236.194810	0.881527	
5236.196308	0.623453	
5236.197972	0.828281	
5236.199503	0.676336	
5236.201129	0.815333	
5236.202696	0.614473	
5236.204286	0.843125	
5236.205884	0.644158	
5236.207450	0.859584	
5236.209043	0.670527	
5236.210674	0.879178	
5236.212290	0.642140	
5236.213896	0.879460	
5236.215557	0.631888	
5236.217129	0.854110	
5236.218809	0.680904	
5236.220379	0.768351	
5236.222094	0.622063	
5236.223662	0.747013	
5236.225334	0.642249	
5236.226885	0.733663	
5236.228590	0.676288	
5236.230113	0.627759	
5236.231873	0.691426	
5236.233357	0.705884	
5236.235121	0.657049	
5236.236598	0.640383	
5236.238358	0.671172	
5236.239839	0.654769	
5236.241632	0.635791	
5236.243115	0.567688	
5236.244912	0.655397	
5236.246390	0.517302	
5236.248152	0.672622	
5236.249649	0.549726	
5236.251406	0.679104	
5236.252912	0.490280	
5236.254648	0.652706	
5236.256181	0.469812	
5236.257895	0.674366	
5236.259437	0.400674	
5236.261132	0.685754	
5236.262687	0.387969	
5236.264365	0.660022	
5236.265926	0.357346	
5236.267595	0.650599	
5236.269187	0.423890	
5236.270824	0.648553	
5236.272428	0.384013	
5236.274065	0.607831	
5236.275681	0.385661	
5236.277315	0.600008	
5236.278956	0.404711	
5236.280555	0.550524	
5236.282224	0.329554	
5236.283815	0.547245	
5236.285492	0.415208	
5236.287086	0.542649	
5236.288766	0.389895	
5236.290333	0.534185	
5236.292031	0.427434	
5236.293576	0.463895	
5236.295291	0.368355	
5236.296835	0.464616	
5236.298558	0.405242	
5236.300065	0.408912	
5236.301796	0.381302	
5236.303279	0.349676	
5236.305064	0.407776	
5236.306549	0.410447	
5236.308328	0.396779	
5236.309804	0.314875	
5236.311594	0.449518	
5236.313069	0.268626	
5236.314804	0.350707	
5236.316298	0.173755	
5236.318024	0.379352	
5236.319552	0.176031	
5236.321285	0.399252	
5236.322818	0.149210	
5236.324537	0.392984	
5236.326071	0.218244	
5236.327785	0.408409	
5236.329369	0.029376	
5236.330851	0.249435	
5236.332531	0.137025	
5236.334021	0.149883	
5236.335654	0.230542	
5236.337180	0.100601	
5236.338816	0.212008	
5236.340290	0.064446	
5236.341934	0.183701	
5236.343413	-0.018243	
