time (s)	magX	magY	magZ
2829.924180	334.238464	-237.803619	429.345428
2829.927516	334.355347	-239.089401	434.254822
2829.930847	334.647583	-240.375214	440.566956
2829.934179	334.939789	-241.018112	445.651642
2829.937505	335.758026	-242.362350	451.379333
2829.940842	335.173584	-243.239029	455.645813
2829.944177	335.699585	-244.641724	461.841034
2829.947509	336.400940	-245.459946	468.854492
2829.950843	336.459381	-246.336639	474.523651
2829.954223	336.225586	-247.622437	479.900665
2829.957504	336.576263	-248.791351	486.446533
2829.960838	336.576263	-249.784912	491.706635
2829.964176	337.102264	-251.012268	498.077118
2829.967509	336.868500	-252.239624	505.558197
2829.970841	336.634705	-252.999420	511.811798
2829.975473	335.348907	-255.454117	526.773804
2829.978381	334.413788	-256.389252	534.605469
2829.981711	333.712463	-257.733490	543.372314
2829.985112	333.478668	-258.610168	551.028625
2829.988477	331.900635	-259.779053	559.795410
2829.991823	331.374603	-260.772644	568.912903
2829.995018	329.387482	-262.292236	577.036804
2829.997966	328.218567	-263.578033	587.381653
2830.001271	326.640564	-264.922272	597.843323
2830.004591	324.478058	-265.857391	607.428406
2830.007926	323.016937	-266.909393	617.831665
2830.011263	320.562225	-267.435425	628.001160
2830.014589	318.049103	-268.896545	638.988892
2830.017950	315.477478	-270.065460	649.158386
2830.020841	312.496765	-270.240814	659.736938
2830.024163	308.405609	-271.818817	670.315613
2830.027498	306.535370	-271.818817	680.251282
2830.030849	302.677948	-272.753937	691.472778
2830.034205	299.405029	-273.163086	701.116272
2830.037506	295.606079	-273.747498	711.285767
2830.040849	291.222656	-273.455261	721.689026
2830.044165	287.073059	-273.513733	731.507874
2830.047503	283.449432	-273.864410	741.794250
2830.050829	279.767395	-273.805969	751.671509
2830.054167	275.734650	-273.747498	760.730530
2830.057494	271.292816	-273.630615	769.964905
2830.060837	266.850983	-272.870850	779.549927
2830.064170	263.227356	-272.637054	787.556946
2830.067496	258.610168	-272.403290	797.375793
2830.070833	253.934540	-271.351257	805.791870
