time (s)	det(V)
2829.923576	-1.398559	
2829.925093	-1.519465	
2829.926847	-1.412062	
2829.928388	-1.522394	
2829.930117	-1.424671	
2829.931656	-1.523796	
2829.933365	-1.422504	
2829.934915	-1.523502	
2829.936607	-1.444506	
2829.938152	-1.526096	
2829.939841	-1.475915	
2829.941430	-1.525995	
2829.943119	-1.500170	
2829.944700	-1.526418	
2829.946349	-1.524066	
2829.947951	-1.526479	
2829.949585	-1.526910	
2829.951195	-1.526680	
2829.952804	-1.526829	
2829.954482	-1.526765	
2829.956076	-1.526692	
2829.957732	-1.526676	
2829.959335	-1.526785	
2829.961004	-1.526740	
2829.962602	-1.526886	
2829.964286	-1.526825	
2829.965836	-1.526805	
2829.967544	-1.526857	
2829.969098	-1.526833	
2829.970800	-1.526881	
2829.972338	-1.526986	
2829.974055	-1.526894	
2829.975553	-1.527018	
2829.977114	-1.526930	
2829.978621	-1.526914	
2829.980207	-1.526934	
2829.981751	-1.526857	
2829.983295	-1.526962	
2829.984891	-1.527038	
2829.986383	-1.526990	
2829.988077	-1.526926	
2829.989561	-1.526910	
2829.991191	-1.526978	
2829.992717	-1.526898	
2829.994344	-1.526998	
2829.995841	-1.527039	
2829.997485	-1.526926	
2829.998982	-1.526934	
2830.000703	-1.526938	
2830.002189	-1.527010	
2830.003896	-1.526946	
2830.005380	-1.526926	
2830.007090	-1.526881	
2830.008570	-1.526954	
2830.010248	-1.527075	
2830.011763	-1.526958	
2830.013395	-1.527075	
2830.014940	-1.526994	
2830.016553	-1.526889	
2830.018137	-1.527030	
2830.019717	-1.526910	
2830.021308	-1.526914	
2830.022953	-1.526881	
2830.024567	-1.527047	
2830.026209	-1.526890	
2830.027843	-1.526986	
2830.029448	-1.526890	
2830.031117	-1.526906	
2830.032715	-1.526914	
2830.034385	-1.527067	
2830.035968	-1.526922	
2830.037629	-1.526978	
2830.039203	-1.526962	
2830.040912	-1.526910	
2830.042457	-1.526934	
2830.044176	-1.526922	
2830.045716	-1.526970	
2830.047425	-1.526910	
2830.048947	-1.526966	
2830.050679	-1.526910	
2830.052177	-1.526902	
2830.053962	-1.526881	
2830.055441	-1.526958	
2830.057213	-1.526910	
2830.058699	-1.526946	
2830.060488	-1.526853	
2830.061976	-1.526962	
2830.063723	-1.526950	
2830.065217	-1.526918	
2830.066980	-1.527030	
2830.068498	-1.526986	
2830.070257	-1.526853	
2830.071771	-1.526970	
2830.073506	-1.526898	
2830.075027	-1.527079	
2830.076738	-1.526873	
2830.078271	-1.526865	
2830.079979	-1.526845	
2830.081534	-1.526926	
2830.083240	-1.526873	
2830.084803	-1.527014	
2830.086470	-1.526934	
2830.088053	-1.526994	
2830.089726	-1.526890	
2830.091335	-1.527022	
2830.092993	-1.526890	
2830.094604	-1.526950	
2830.096237	-1.526861	
2830.097853	-1.526813	
2830.099480	-1.526910	
2830.101129	-1.526877	
2830.102734	-1.526950	
2830.104411	-1.526946	
2830.105999	-1.526942	
2830.107685	-1.526934	
2830.109257	-1.526898	
2830.110951	-1.527010	
2830.112521	-1.526918	
2830.114210	-1.526906	
2830.115769	-1.526990	
2830.117472	-1.526978	
2830.119023	-1.526982	
2830.120747	-1.526998	
2830.122261	-1.526954	
2830.124012	-1.527002	
2830.125517	-1.526881	
2830.127278	-1.526893	
2830.128766	-1.526869	
2830.130560	-1.526954	
2830.132043	-1.526978	
2830.133819	-1.526845	
2830.135322	-1.526958	
2830.136813	-1.526974	
2830.138406	-1.526906	
2830.139973	-1.526934	
2830.141576	-1.526986	
