time (s)	det(V)
4043.000829	0.376166	
4043.002325	0.096657	
4043.004002	0.386934	
4043.005524	0.185896	
4043.007166	0.417525	
4043.008721	0.119937	
4043.010337	0.377592	
4043.011932	0.102047	
4043.013506	0.288836	
4043.015118	0.062900	
4043.016730	0.406161	
4043.018355	0.171483	
4043.019975	0.397871	
4043.021616	0.112456	
4043.023223	0.332483	
4043.024888	0.118773	
4043.026490	0.329949	
4043.028172	0.130088	
4043.029739	0.324757	
4043.031420	0.143752	
4043.032984	0.303064	
4043.034683	0.116577	
4043.036248	0.212149	
4043.037930	0.187886	
4043.039485	0.203138	
4043.041202	0.137641	
4043.042701	0.186440	
4043.044469	0.128863	
4043.045956	0.107070	
4043.047751	0.152590	
4043.049239	0.135200	
4043.051008	0.188998	
4043.052502	0.039922	
4043.054290	0.179431	
4043.055767	0.046476	
4043.057531	0.199907	
4043.059019	0.003369	
4043.060762	0.168438	
4043.062279	0.057357	
4043.064022	0.172712	
4043.065540	0.024715	
4043.067273	0.208515	
4043.068812	-0.091192	
4043.070521	0.213482	
4043.072065	-0.082390	
4043.073770	0.196112	
4043.075330	-0.061954	
4043.077025	0.212685	
4043.078591	-0.120300	
4043.080263	0.204616	
4043.081866	-0.089004	
4043.083549	0.190396	
4043.085123	-0.164153	
4043.086792	0.171942	
4043.088387	-0.121549	
4043.090025	0.171922	
4043.091649	-0.104622	
4043.093275	0.121778	
4043.094943	-0.073955	
4043.096556	0.110228	
4043.098225	-0.032257	
4043.099826	0.067355	
4043.101503	-0.017534	
4043.103092	0.125991	
4043.104794	-0.111341	
4043.106361	0.097076	
4043.108063	-0.039734	
4043.109635	0.050138	
4043.111344	-0.042900	
4043.112907	0.101459	
4043.114614	0.008590	
4043.116167	0.003345	
4043.117887	-0.044334	
4043.119392	0.004445	
4043.121138	-0.020273	
4043.122623	-0.068073	
4043.124390	0.014552	
4043.125870	-0.028475	
4043.127667	0.059407	
4043.129161	-0.029965	
4043.130938	0.074642	
4043.132424	-0.028052	
4043.134196	0.070997	
4043.135691	-0.093488	
4043.137459	0.068898	
4043.139009	-0.158368	
4043.140508	-0.090676	
4043.142106	-0.077713	
4043.143588	-0.092348	
4043.145240	-0.142976	
4043.146725	-0.089359	
4043.148365	-0.120820	
4043.149889	-0.118987	
4043.151536	-0.090664	
4043.153020	-0.132345	
4043.154653	-0.084799	
4043.156132	-0.264490	
4043.157769	0.035435	
4043.159264	-0.255563	
4043.160909	0.006705	
4043.162412	-0.191046	
4043.163996	0.006012	
4043.165527	-0.258725	
4043.167169	-0.035762	
4043.168720	-0.167681	
4043.170335	0.020550	
4043.171915	-0.103450	
4043.173497	0.000771	
4043.175100	-0.160273	
4043.176649	0.018117	
4043.178312	-0.226737	
4043.179804	-0.108634	
4043.181507	-0.198413	
4043.182980	-0.151641	
4043.184702	-0.158972	
4043.186175	-0.211695	
4043.187877	-0.212033	
4043.189403	-0.127426	
4043.191146	-0.180798	
4043.192642	-0.109577	
4043.194419	-0.146227	
4043.195895	-0.180661	
4043.197673	-0.099482	
4043.199154	-0.192959	
4043.200919	-0.144905	
4043.202398	-0.345189	
4043.204155	-0.125448	
4043.205667	-0.302836	
4043.207443	-0.142811	
4043.208944	-0.320697	
4043.210694	-0.133739	
4043.212202	-0.300628	
4043.213936	-0.111341	
4043.215463	-0.295500	
4043.217166	-0.141538	
4043.218714	-0.414037	
4043.220422	-0.131165	
4043.221992	-0.396345	
4043.223672	-0.117863	
4043.225235	-0.434751	
4043.226905	-0.121964	
4043.228470	-0.366902	
4043.230139	-0.139229	
4043.231749	-0.391161	
4043.233368	-0.152668	
4043.234996	-0.446864	
4043.236630	-0.173019	
4043.238264	-0.381569	
4043.239870	-0.216223	
4043.241520	-0.407528	
4043.243115	-0.202990	
4043.244791	-0.403967	
4043.246349	-0.284583	
4043.248059	-0.412063	
4043.249611	-0.296330	
4043.251315	-0.448967	
4043.252870	-0.316427	
4043.254571	-0.410239	
4043.256115	-0.357210	
4043.257836	-0.394681	
4043.259324	-0.382737	
4043.261096	-0.440677	
4043.262579	-0.447118	
4043.264362	-0.390472	
4043.265848	-0.438646	
4043.267611	-0.388880	
4043.269097	-0.535399	
4043.270861	-0.384522	
4043.272342	-0.595646	
4043.274103	-0.397195	
4043.275604	-0.530629	
4043.277337	-0.367736	
4043.278855	-0.554605	
4043.280585	-0.401380	
4043.282119	-0.643893	
4043.283844	-0.400655	
4043.285397	-0.639220	
4043.287119	-0.406408	
4043.288664	-0.691246	
4043.290363	-0.435250	
4043.291930	-0.740944	
4043.293604	-0.433136	
4043.295168	-0.766342	
4043.296834	-0.508715	
4043.298445	-0.806082	
4043.300091	-0.547818	
4043.301693	-0.838477	
4043.303333	-0.584693	
4043.304955	-0.788152	
4043.306581	-0.667971	
4043.308231	-0.701921	
4043.309714	-0.957252	
4043.311309	-0.814903	
4043.312787	-0.876891	
4043.314355	-0.876468	
4043.315842	-1.049900	
4043.317462	-0.910463	
4043.318959	-1.109382	
4043.320529	-0.937655	
4043.322076	-1.151699	
4043.323592	-1.010342	
4043.325240	-1.069755	
4043.326726	-1.051781	
4043.328354	-1.182798	
4043.329871	-1.181702	
4043.331508	-1.156707	
4043.332988	-1.309082	
4043.334631	-1.129922	
4043.336108	-1.254313	
4043.337820	-1.166713	
4043.339302	-1.302258	
4043.341007	-1.134108	
4043.342493	-1.311628	
4043.344198	-1.164731	
4043.345696	-1.444208	
4043.347344	-1.242780	
4043.348871	-1.447338	
4043.350522	-1.338231	
4043.352065	-1.472342	
4043.353693	-1.311249	
