time (s)	magX	magY	magZ
3717.885375	349.142029	-189.177078	394.161285
3717.888702	349.025116	-188.767975	392.992432
3717.892047	349.083557	-188.592621	392.641754
3717.895372	348.849792	-187.715942	393.284637
3717.898704	349.200470	-187.189941	392.524841
3717.902072	349.784912	-186.430161	391.765045
3717.905368	349.784912	-186.488586	391.531250
3717.908704	349.901825	-185.787247	391.180603
3717.912038	350.427826	-184.969025	391.823517
3717.915381	350.486237	-184.501450	391.765045
3717.918709	350.836945	-183.683212	391.648163
3717.922038	351.012268	-183.274109	391.180603
3717.925369	351.538269	-182.923431	391.122162
3717.928704	351.772064	-182.397430	390.420807
3717.932062	352.414948	-181.696075	391.239044
3717.935368	352.414948	-181.462296	390.420807
3717.938701	353.057861	-180.644058	390.654572
3717.942140	352.882507	-180.760956	391.239044
3717.945387	352.940948	-179.533600	390.245483
3717.948704	352.940948	-179.241364	390.596161
3717.952034	353.525421	-178.715363	390.420807
3717.955371	354.285217	-178.773804	388.842804
3717.958697	354.986542	-178.540024	389.661011
3717.963325	355.278778	-177.488022	389.836365
3717.966246	355.103455	-177.020447	389.427216
3717.969601	356.213898	-176.202209	388.784332
3717.972956	355.746338	-176.026886	389.661011
3717.976320	356.038574	-175.676208	388.959656
3717.979636	355.921661	-175.734650	389.544128
3717.982879	356.798370	-175.325531	389.251892
3717.986205	356.973694	-175.442413	388.901245
3717.989125	357.090576	-175.033310	389.602570
3717.992448	357.265930	-174.273514	390.771484
3717.995782	357.207489	-173.630615	391.122162
3717.999122	358.201050	-173.747513	392.174164
3718.002477	358.610168	-173.221497	392.641754
3718.005817	359.428406	-172.753937	393.869080
3718.008694	359.486847	-172.812393	395.037994
3718.012046	360.129730	-172.929276	396.148468
3718.015400	360.597290	-172.052597	398.135590
3718.018713	361.415558	-171.818817	398.895386
3718.022030	361.999969	-171.292801	400.940948
3718.025358	362.292206	-170.883698	403.395660
3718.028690	362.935120	-170.182343	405.207458
3718.032030	363.402679	-169.831665	408.129761
3718.035361	363.928680	-169.539444	409.707764
3718.038689	364.571594	-169.481003	412.630066
3718.042029	365.039154	-169.013443	415.493835
3718.045356	365.448273	-168.545883	417.597900
3718.048693	366.441833	-168.428986	421.396851
3718.052026	367.143158	-168.195206	423.091766
3718.055380	368.136749	-166.967850	426.247803
3718.058696	367.786102	-166.967850	428.760986
3718.062024	368.838104	-166.500275	431.274109
3718.065359	369.773224	-166.441849	434.021057
3718.068687	370.123901	-165.974289	436.767975
3718.072024	371.175903	-165.740509	440.157806
3718.075353	371.234375	-165.097595	442.495605
3718.078686	370.942139	-164.980713	444.891846
3718.082035	372.111023	-164.279358	448.106354
3718.085352	372.461731	-164.337814	450.210388
