time (s)	det(V)
3717.883600	0.241696	
3717.885303	0.189203	
3717.886834	0.188192	
3717.888565	0.187141	
3717.890080	0.132476	
3717.891862	0.133016	
3717.893344	0.108343	
3717.895142	0.112560	
3717.896621	0.094300	
3717.898405	0.090606	
3717.899885	0.033803	
3717.901670	0.109797	
3717.903154	0.023369	
3717.904926	0.091234	
3717.906411	-0.023963	
3717.908174	0.061505	
3717.909680	-0.028560	
3717.911427	0.071866	
3717.912943	-0.060432	
3717.914683	0.105297	
3717.916218	-0.044282	
3717.917932	0.073888	
3717.919483	-0.031198	
3717.921190	0.066658	
3717.922740	-0.119185	
3717.924442	0.095025	
3717.926011	-0.103011	
3717.927671	0.097893	
3717.929247	-0.071623	
3717.930907	0.100931	
3717.932515	-0.067457	
3717.934164	0.118301	
3717.935782	-0.037120	
3717.937415	0.106175	
3717.939026	-0.076714	
3717.940657	0.095943	
3717.942355	-0.053938	
3717.943939	0.081538	
3717.945599	-0.030739	
3717.947192	0.096101	
3717.948849	-0.000209	
3717.950431	0.080060	
3717.952101	0.001632	
3717.953660	0.074255	
3717.955366	0.008223	
3717.956906	0.071077	
3717.958622	0.042069	
3717.960143	0.016352	
3717.961876	0.075669	
3717.963364	-0.012833	
3717.964916	-0.018453	
3717.966443	-0.055723	
3717.968023	0.024493	
3717.969585	-0.049261	
3717.971129	-0.026803	
3717.972722	-0.058446	
3717.974220	-0.046345	
3717.975882	-0.081520	
3717.977394	-0.089206	
3717.979042	-0.111535	
3717.980571	-0.090777	
3717.982202	-0.074515	
3717.983694	-0.177197	
3717.985333	-0.086995	
3717.986832	-0.241179	
3717.988489	-0.133538	
3717.989971	-0.202543	
3717.991673	-0.132358	
3717.993156	-0.257916	
3717.994855	-0.151847	
3717.996350	-0.310220	
3717.998013	-0.178804	
3717.999542	-0.342608	
3718.001175	-0.217258	
3718.002750	-0.363027	
3718.004356	-0.271016	
3718.005943	-0.400205	
3718.007505	-0.334144	
3718.009121	-0.467147	
3718.010747	-0.319650	
3718.012376	-0.477806	
3718.013994	-0.347204	
3718.015636	-0.517545	
3718.017238	-0.401071	
3718.018924	-0.558743	
3718.020501	-0.459296	
3718.022193	-0.615555	
3718.023774	-0.525393	
3718.025444	-0.580033	
3718.027014	-0.557607	
3718.028690	-0.644707	
3718.030243	-0.622797	
3718.031958	-0.634250	
3718.033484	-0.642286	
3718.035203	-0.704544	
3718.036687	-0.683440	
3718.038463	-0.691819	
3718.039952	-0.750415	
3718.041722	-0.696705	
3718.043213	-0.753855	
3718.044988	-0.740199	
3718.046466	-0.794626	
3718.048249	-0.730342	
3718.049737	-0.811790	
3718.051480	-0.712355	
3718.052987	-0.838760	
3718.054709	-0.731248	
3718.056230	-0.811629	
3718.057946	-0.714526	
3718.059495	-0.827509	
3718.061218	-0.719570	
3718.062761	-0.838768	
3718.064456	-0.698312	
3718.066009	-0.920535	
3718.067679	-0.682038	
3718.069254	-0.843501	
3718.070902	-0.702155	
3718.072491	-0.874048	
3718.074151	-0.707130	
3718.075757	-0.867034	
3718.077393	-0.721141	
3718.079000	-0.854680	
3718.080620	-0.706985	
3718.082302	-0.841350	
3718.083894	-0.718772	
3718.085544	-0.868734	
3718.087109	-0.760945	
3718.088798	-0.838885	
3718.090363	-0.770097	
3718.092038	-0.833616	
3718.093583	-0.800249	
3718.095308	-0.834719	
3718.096850	-0.787507	
3718.098580	-0.832983	
3718.100076	-0.829680	
3718.101834	-0.832093	
3718.103311	-0.841028	
3718.105101	-0.860114	
3718.106593	-0.898677	
3718.108395	-0.866757	
3718.109876	-0.922593	
3718.111660	-0.861915	
