time (s)	det(V)
4840.171532	-0.485254	
4840.173058	-0.378226	
4840.174792	-0.463010	
4840.176289	-0.478599	
4840.178064	-0.454369	
4840.179541	-0.471860	
4840.181316	-0.499277	
4840.182793	-0.522133	
4840.184568	-0.448391	
4840.186042	-0.536732	
4840.187805	-0.491047	
4840.189304	-0.617959	
4840.191079	-0.499917	
4840.192578	-0.730152	
4840.194324	-0.541755	
4840.195838	-0.635087	
4840.197546	-0.564914	
4840.199076	-0.766121	
4840.200787	-0.559621	
4840.202338	-0.764815	
4840.204030	-0.577664	
4840.205601	-0.855038	
4840.207281	-0.592899	
4840.208842	-0.891103	
4840.210493	-0.623474	
4840.212069	-0.925509	
4840.213723	-0.682859	
4840.215325	-0.876871	
4840.216938	-0.711891	
4840.218569	-1.035676	
4840.220191	-0.732669	
4840.221834	-0.941320	
4840.223419	-0.834747	
4840.225081	-1.006559	
4840.226569	-1.122458	
4840.228127	-0.990772	
4840.229636	-1.058923	
4840.231184	-1.069872	
4840.232697	-1.141729	
4840.234288	-0.982860	
4840.235805	-1.161951	
4840.237352	-1.032078	
4840.238944	-1.122760	
4840.240438	-1.194669	
4840.242089	-1.233386	
4840.243589	-1.176481	
4840.245223	-1.180643	
4840.246723	-1.233216	
4840.248362	-1.185283	
4840.249860	-1.340164	
4840.251508	-1.226078	
4840.252989	-1.410845	
4840.254635	-1.233108	
4840.256114	-1.389427	
4840.257808	-1.231045	
4840.259291	-1.458194	
4840.260956	-1.235484	
4840.262473	-1.447535	
4840.264106	-1.315306	
4840.265664	-1.452389	
4840.267256	-1.350561	
4840.268844	-1.417943	
4840.270410	-1.405669	
4840.272014	-1.470690	
4840.273554	-1.438681	
4840.275205	-1.466887	
4840.276793	-1.462766	
4840.278462	-1.471028	
4840.280054	-1.475327	
4840.281731	-1.475939	
4840.283298	-1.476761	
4840.285000	-1.476378	
4840.286548	-1.476958	
4840.288251	-1.476785	
4840.289793	-1.472515	
4840.291510	-1.475605	
4840.293053	-1.469723	
4840.294782	-1.474843	
4840.296262	-1.475351	
4840.298036	-1.476845	
4840.299517	-1.475886	
4840.301287	-1.476805	
4840.302767	-1.476761	
4840.304551	-1.476660	
4840.306032	-1.472080	
4840.307780	-1.476708	
4840.309282	-1.476853	
4840.311052	-1.476769	
4840.312548	-1.476910	
4840.314284	-1.476873	
4840.315803	-1.476958	
4840.317513	-1.476865	
4840.319055	-1.476946	
4840.320748	-1.476869	
4840.322297	-1.476962	
4840.323992	-1.476644	
4840.325544	-1.476845	
4840.327210	-1.476785	
4840.328791	-1.476894	
4840.330451	-1.476914	
4840.332037	-1.476982	
4840.333663	-1.476853	
4840.335286	-1.476926	
4840.336892	-1.476886	
4840.338544	-1.476982	
4840.340149	-1.476954	
4840.341804	-1.476982	
4840.343407	-1.476970	
4840.345079	-1.476841	
4840.346650	-1.476994	
4840.348352	-1.477018	
4840.349918	-1.477023	
4840.351628	-1.477075	
4840.353194	-1.476970	
4840.354872	-1.476869	
4840.356419	-1.476837	
4840.358120	-1.476946	
4840.359633	-1.477010	
4840.361405	-1.476942	
4840.362878	-1.476998	
4840.364660	-1.476873	
4840.366140	-1.477031	
4840.367902	-1.476785	
4840.369392	-1.476902	
4840.371172	-1.476974	
4840.372657	-1.476998	
4840.374421	-1.476906	
4840.375909	-1.476990	
4840.377659	-1.476986	
4840.379171	-1.477047	
4840.380890	-1.476962	
4840.382418	-1.476990	
4840.384129	-1.476845	
4840.385675	-1.477043	
4840.387361	-1.476990	
4840.388921	-1.477039	
4840.390595	-1.476865	
4840.392180	-1.476970	
4840.393672	-1.476954	
4840.395303	-1.476898	
4840.396822	-1.476801	
4840.398464	-1.477027	
4840.399950	-1.476833	
4840.401607	-1.476990	
4840.403083	-1.476974	
4840.404729	-1.476950	
4840.406212	-1.477111	
4840.407846	-1.476789	
4840.409331	-1.476918	
4840.410945	-1.476898	
4840.412467	-1.475899	
4840.414021	-1.476789	
4840.415596	-1.477107	
4840.417184	-1.476926	
4840.418782	-1.477051	
4840.420329	-1.476958	
4840.421953	-1.476922	
4840.423480	-1.477135	
4840.425154	-1.476761	
4840.426631	-1.476491	
4840.428342	-1.476813	
4840.429817	-1.477010	
4840.431539	-1.476632	
4840.433021	-1.476011	
4840.434740	-1.476922	
4840.436231	-1.477051	
4840.437937	-1.476797	
4840.439416	-1.476914	
4840.441209	-1.476869	
4840.442684	-1.476865	
4840.444441	-1.476926	
4840.445930	-1.476845	
4840.447672	-1.476793	
4840.449177	-1.474255	
4840.450906	-1.476805	
4840.452430	-1.476869	
4840.454147	-1.476849	
4840.455689	-1.476930	
4840.457385	-1.476926	
4840.458932	-1.476910	
4840.460619	-1.474759	
4840.462184	-1.476817	
4840.463856	-1.476829	
4840.465444	-1.476793	
4840.467097	-1.476809	
4840.468684	-1.476716	
4840.470328	-1.476837	
4840.471916	-1.474976	
4840.473533	-1.476531	
4840.475189	-1.475306	
4840.476766	-1.390978	
4840.478435	-1.442560	
4840.480011	-1.269008	
4840.481705	-1.369366	
4840.483286	-1.108254	
4840.484955	-1.175881	
4840.486508	-0.933304	
4840.488214	-0.991421	
4840.489756	-0.793819	
4840.491489	-0.803890	
4840.493010	-0.664079	
4840.494750	-0.599010	
4840.496242	-0.504473	
4840.497981	-0.378564	
4840.499464	-0.381972	
4840.501256	-0.191730	
4840.502732	-0.154952	
4840.504519	-0.043259	
4840.506000	-0.058264	
4840.507769	0.162125	
4840.509259	0.090723	
4840.511013	0.337539	
4840.512518	0.271917	
4840.514269	0.512529	
4840.515794	0.447709	
4840.517522	0.726610	
4840.519054	0.614163	
4840.520767	0.848527	
4840.522304	0.759376	
4840.523996	1.013507	
4840.525551	0.751799	
4840.527224	1.176952	
4840.528803	1.019904	
4840.530448	1.308263	
4840.532039	1.176114	
4840.533675	1.442430	
4840.535275	1.244196	
4840.536909	1.562160	
4840.538539	1.427759	
4840.540144	1.683928	
4840.541818	1.613835	
4840.543400	1.709327	
4840.545092	1.700629	
4840.546678	1.733799	
4840.548324	1.759092	
4840.549898	1.772587	
4840.551573	1.774174	
4840.553129	1.777993	
4840.554851	1.777200	
4840.556340	1.776446	
4840.557906	1.776688	
4840.559406	1.777280	
4840.560913	1.776148	
4840.562467	1.776938	
4840.564025	1.777308	
4840.565630	1.777421	
4840.567125	1.777321	
4840.568792	1.777232	
4840.570274	1.777816	
4840.571902	1.777534	
4840.573430	1.777538	
4840.575070	1.777474	
4840.576548	1.777760	
4840.578190	1.777667	
4840.579672	1.777711	
4840.581314	1.777868	
4840.582790	1.777941	
4840.584494	1.778098	
4840.585975	1.777816	
4840.587655	1.778062	
4840.589166	1.777864	
4840.590809	1.778122	
4840.592342	1.777804	
4840.593979	1.778070	
4840.595543	1.777876	
4840.597131	1.778042	
4840.598747	1.777925	
4840.600308	1.778082	
4840.601935	1.777820	
4840.603461	1.778021	
4840.605147	1.777824	
4840.606734	1.778299	
4840.608418	1.777941	
4840.609993	1.778146	
4840.611668	1.777917	
4840.613243	1.778259	
4840.614929	1.778026	
4840.616481	1.778183	
4840.618188	1.777880	
4840.619715	1.778074	
4840.621449	1.778001	
4840.622939	1.778106	
4840.624712	1.778054	
4840.626191	1.778102	
4840.627966	1.777985	
4840.629451	1.778175	
4840.631248	1.777993	
4840.632730	1.778086	
4840.634525	1.778142	
4840.636004	1.777965	
4840.637779	1.778013	
4840.639268	1.778021	
4840.641038	1.778013	
4840.642536	1.778150	
4840.644278	1.778199	
4840.645800	1.778009	
4840.647533	1.778042	
4840.649060	1.778074	
4840.650782	1.778118	
4840.652320	1.777965	
4840.654018	1.777925	
4840.655574	1.777671	
4840.657258	1.778122	
4840.658834	1.777933	
4840.660500	1.777993	
4840.662074	1.777788	
4840.663729	1.778118	
4840.665322	1.777812	
4840.666970	1.777663	
4840.668580	1.777808	
4840.670190	1.778271	
4840.671854	1.777836	
4840.673443	1.778086	
4840.675104	1.777752	
4840.676712	1.778138	
4840.678377	1.777325	
4840.679953	1.778211	
4840.681648	1.777333	
4840.683204	1.778042	
4840.684916	1.777381	
4840.686462	1.778013	
4840.688171	1.777723	
4840.689708	1.777985	
4840.691430	1.777860	
4840.692950	1.778082	
4840.694708	1.777538	
4840.696186	1.777848	
4840.697964	1.777647	
4840.699447	1.777953	
4840.701234	1.776970	
4840.702710	1.777715	
4840.704478	1.777184	
4840.705968	1.777570	
4840.707730	1.776901	
4840.709228	1.777063	
4840.710976	1.776454	
4840.712493	1.776877	
4840.714230	1.776604	
4840.715754	1.776322	
4840.717270	1.776535	
4840.718885	1.772841	
4840.720369	1.776744	
4840.722021	1.775669	
4840.723521	1.776491	
4840.725170	1.773570	
4840.726648	1.769296	
4840.728299	1.773691	
4840.729771	1.740969	
4840.731410	1.770194	
4840.732881	1.751914	
4840.734526	1.768821	
4840.736011	1.713588	
4840.737588	1.749590	
4840.739123	1.728393	
4840.740674	1.684045	
4840.742239	1.622536	
4840.743831	1.716718	
4840.745433	1.538989	
4840.747002	1.661196	
4840.748632	1.460904	
4840.750178	1.585444	
4840.751844	1.392982	
4840.753336	1.615463	
4840.755032	1.462362	
4840.756513	1.456263	
4840.758246	1.355958	
4840.759724	1.294974	
4840.761461	1.297423	
4840.762990	1.344155	
4840.764725	1.309302	
4840.766203	1.226436	
4840.767957	1.266296	
4840.769436	1.203196	
4840.771201	1.238142	
4840.772693	1.140814	
4840.774475	1.178648	
4840.775955	0.957666	
4840.777710	1.118086	
4840.779208	0.917874	
4840.780941	1.118868	
4840.782454	0.860374	
4840.784146	1.055252	
4840.785680	0.846138	
4840.787390	1.009873	
4840.788934	0.766563	
4840.790641	1.021962	
4840.792191	0.651477	
4840.793875	0.956115	
4840.795456	0.684300	
4840.797112	0.895860	
4840.798708	0.621015	
4840.800338	0.858972	
4840.801953	0.571161	
4840.803588	0.797021	
4840.805208	0.543668	
4840.806820	0.751561	
4840.808471	0.525810	
4840.810073	0.671776	
4840.811751	0.491626	
4840.813333	0.625128	
4840.815001	0.449949	
4840.816572	0.574134	
4840.818274	0.456410	
4840.819846	0.593667	
4840.821547	0.487678	
4840.823109	0.531949	
4840.824822	0.442029	
4840.826375	0.444152	
4840.828099	0.426661	
4840.829605	0.399869	
4840.831342	0.412622	
4840.832823	0.384617	
4840.834608	0.461768	
4840.836096	0.402962	
4840.837882	0.391852	
4840.839363	0.367811	
4840.841152	0.432087	
4840.842635	0.285750	
4840.844378	0.443447	
4840.845875	0.244206	
4840.847618	0.412804	
4840.849137	0.261975	
4840.850847	0.428353	
4840.852385	0.184176	
4840.854114	0.427003	
4840.855649	0.175278	
4840.857351	0.449473	
4840.858905	0.262197	
4840.860592	0.446094	
4840.862150	0.119361	
4840.863822	0.439181	
4840.865419	0.165046	
4840.867076	0.439536	
4840.868668	0.193470	
4840.870309	0.415325	
4840.871912	0.143615	
4840.873541	0.436796	
4840.875191	0.153750	
4840.876681	0.133315	
4840.878263	0.197103	
4840.879736	0.132658	
4840.881367	0.281629	
4840.882845	0.165336	
4840.884481	0.296772	
4840.885963	0.192309	
4840.887568	0.287938	
4840.889101	0.122515	
4840.890664	0.238140	
4840.892268	0.099231	
4840.893750	0.168494	
4840.895414	0.158411	
4840.896903	0.159998	
4840.898532	0.196656	
4840.900018	0.217374	
4840.901723	0.173388	
4840.903197	0.197699	
4840.904901	0.203871	
4840.906373	0.088447	
4840.908089	0.194356	
4840.909579	0.100552	
4840.911285	0.196789	
4840.912778	-0.019613	
4840.914486	0.231211	
4840.915959	0.068813	
4840.917660	0.271482	
4840.919156	-0.019794	
4840.920822	0.246982	
4840.922350	0.057667	
4840.924071	0.250345	
4840.925609	0.059266	
4840.927338	0.278217	
4840.928892	-0.000345	
4840.930561	0.253020	
4840.932120	0.006048	
4840.933793	0.239187	
4840.935368	-0.082619	
4840.937008	0.222800	
4840.938605	0.010326	
4840.940237	0.237592	
4840.941872	-0.118745	
4840.943468	0.155829	
4840.945149	-0.068415	
4840.946747	0.182698	
4840.948393	-0.045059	
4840.949980	0.115304	
4840.951661	-0.022714	
4840.953221	0.120875	
4840.954933	-0.042364	
4840.956476	0.111916	
4840.958193	-0.037716	
4840.959756	0.083569	
4840.961463	-0.009671	
4840.963013	0.025952	
4840.964748	-0.023830	
4840.966256	0.041179	
4840.968019	0.049413	
4840.969499	-0.028358	
4840.971277	0.058376	
4840.972765	-0.032430	
4840.974543	0.030149	
4840.976028	-0.031472	
4840.977828	0.061425	
4840.979304	-0.065169	
4840.981102	0.038581	
4840.982578	-0.120425	
4840.984322	0.089474	
4840.985821	-0.053821	
4840.987572	0.144896	
4840.989091	-0.081689	
4840.990835	0.102865	
4840.992374	-0.118931	
4840.994100	0.115352	
4840.995639	-0.126093	
4840.997337	0.146322	
4840.998874	-0.153993	
4841.000570	0.179354	
4841.002134	-0.043464	
4841.003822	0.179032	
4841.005417	-0.178340	
