time (s)	magX	magY	magZ
5378.612618	284.092346	-122.198723	234.547043
5378.615951	284.092346	-122.783165	235.657516
5378.619284	283.800140	-122.900063	236.417297
5378.622613	283.858551	-122.666283	237.293976
5378.625945	284.150787	-123.075394	237.878433
5378.629283	284.384552	-123.835190	239.222687
5378.632617	284.209229	-124.478088	240.099350
5378.635946	284.852112	-124.419640	241.385147
5378.639282	284.852112	-124.828751	241.969604
5378.642616	285.261261	-124.887199	244.073654
5378.645944	286.722382	-125.939224	244.950317
5378.649286	286.254822	-125.880775	247.229691
5378.652610	287.189941	-126.757454	248.924622
5378.655945	287.365295	-126.991234	250.619537
5378.659283	287.832855	-127.108131	252.957336
5378.662609	288.826416	-127.926353	253.950897
5378.665947	289.060181	-128.101700	255.704285
5378.670610	289.527740	-128.803040	260.613678
5378.673492	290.462891	-129.504379	262.834595
5378.676824	290.813568	-130.322617	263.828186
5378.680209	290.696655	-130.790176	265.873749
5378.683534	291.222656	-132.309769	268.153137
5378.686797	291.631805	-132.017532	269.906494
5378.690123	291.339569	-132.777328	272.302734
5378.693478	292.274689	-133.712448	274.173004
5378.696361	292.566925	-134.706009	275.283447
5378.699700	292.683807	-135.699585	276.861511
5378.703027	292.976044	-136.926941	279.023956
5378.706390	293.209808	-138.095840	281.011108
5378.709727	293.443604	-138.388077	283.056671
5378.713082	293.385162	-140.082993	284.868500
5378.716360	293.502045	-140.842773	286.914093
5378.719270	294.203369	-142.187027	288.258331
5378.722609	294.495605	-142.771469	291.765045
5378.725937	294.495605	-144.232605	293.401520
5378.729272	294.144928	-145.401520	295.096436
5378.732610	294.378723	-146.453537	297.960266
5378.735941	294.378723	-146.745758	299.947388
5378.739273	295.196960	-148.265335	302.752777
5378.742607	295.839874	-149.551132	304.739929
5378.745939	295.547638	-150.427811	308.188202
5378.749267	296.073639	-151.012268	310.818237
5378.752599	296.248993	-151.538269	314.266510
5378.755956	296.658081	-152.882523	317.948578
5378.759268	297.184113	-153.642303	321.104614
5378.762602	296.950317	-154.635880	324.903564
5378.765933	298.177673	-155.454117	328.994751
5378.769267	298.411469	-156.038574	332.676788
5378.772678	299.112793	-156.681473	336.183533
5378.775937	299.346588	-157.967270	340.917572
5378.779264	299.814148	-158.376389	345.242554
5378.782605	300.866150	-159.603745	350.385742
5378.785936	300.807709	-159.720627	354.710693
5378.789264	300.457031	-160.305084	359.620117
5378.792595	301.567505	-161.240204	364.938629
5378.795934	301.859741	-162.175339	370.315582
5378.799301	301.801270	-162.292221	375.575684
5378.802597	302.327301	-163.636475	379.842194
5378.805928	301.859741	-164.746933	385.745178
5378.809265	302.736389	-165.039154	389.953247
5378.812600	302.151947	-166.441849	395.856201
5378.815932	302.035065	-167.260071	401.583893
5378.819261	301.976593	-167.201630	405.908844
5378.822592	301.567505	-168.896545	412.045593
5378.825929	301.801270	-170.065445	417.773224
5378.829264	301.625946	-171.292801	423.091766
5378.832599	301.158386	-172.227936	427.708923
5378.836846	299.697266	-174.565750	437.644653
5378.840112	299.405029	-175.734650	443.372314
5378.843468	298.528320	-176.962006	448.164825
5378.846776	297.651672	-178.481583	454.184692
5378.850139	296.658081	-178.890701	459.210999
5378.853477	295.664520	-180.644058	465.113983
5378.856848	294.612518	-181.929855	471.542938
5378.859703	294.086517	-183.040314	477.679718
5378.863078	292.216248	-184.443008	481.887787
5378.866348	291.807129	-185.845703	488.199860
5378.869677	290.112213	-187.073059	492.700165
5378.873019	288.767975	-187.715942	499.479828
5378.876346	287.540619	-188.943298	504.739899
5378.879679	286.021057	-190.462891	510.467560
5378.882589	284.852112	-190.930450	516.312073
5378.885942	283.157196	-191.924011	522.565735
5378.889252	281.170074	-192.917587	529.579163
5378.892592	279.592072	-193.677383	536.475708
