time (s)	magX	magY	magZ
4410.408334	-260.900055	-183.050842	152.133255
4410.411665	-259.555817	-182.524841	150.029221
4410.414577	-258.679138	-181.998840	148.392746
4410.417908	-257.334900	-180.888367	146.171829
4410.421241	-256.458221	-180.303925	144.886032
4410.424572	-254.529526	-179.544128	142.372879
4410.427907	-253.126831	-179.193451	141.203979
4410.431235	-252.133255	-179.135010	139.158386
4410.434574	-250.496796	-177.030975	137.931030
4410.437926	-249.561661	-176.797195	136.294571
4410.441280	-248.334320	-176.680298	135.593231
4410.444573	-247.340729	-175.452942	134.015198
4410.447924	-246.347168	-174.693161	132.378723
4410.451236	-245.002914	-174.167160	130.800705
4410.454569	-243.775558	-173.407364	129.807129
4410.457902	-242.548233	-172.881348	129.047348
4410.461242	-241.671539	-172.180008	127.177086
4410.464572	-240.619522	-171.653992	126.709518
4410.467905	-239.801285	-170.894211	125.014618
4410.471237	-239.041489	-169.842194	123.085915
4410.474569	-238.749268	-169.140854	121.274117
4410.477903	-237.755707	-168.731735	119.988312
4410.481234	-237.638809	-167.679718	119.170082
4410.484584	-236.762115	-165.984802	117.708946
4410.487899	-236.353012	-165.809464	116.014030
4410.491231	-235.710114	-164.932785	114.845123
4410.494567	-235.359436	-164.523666	113.851547
4410.497896	-234.716537	-163.004089	113.267097
4410.501261	-233.430740	-162.361191	112.624191
4410.504581	-233.196945	-161.309174	111.046173
4410.507896	-233.021622	-160.841614	110.637054
4410.511227	-233.080078	-160.724716	110.052597
4410.514564	-232.963181	-159.789597	109.877266
4410.517898	-231.560486	-160.198715	109.877266
4410.521227	-231.969620	-159.263580	108.591461
4410.524567	-232.437180	-158.620697	108.474579
4410.527929	-231.618927	-157.919342	107.656334
4410.532543	-231.618927	-157.919342	108.182350
4410.535945	-231.034500	-157.919342	107.422554
4410.538830	-230.800705	-158.036224	107.422554
4410.542153	-231.092926	-158.503799	107.130341
4410.545507	-230.917603	-157.802444	107.831680
4410.548753	-231.326706	-158.153122	107.714783
4410.552095	-230.976028	-158.386917	107.539452
4410.555413	-230.742264	-158.854477	108.416130
4410.558771	-231.034500	-158.796021	109.234367
4410.561649	-230.391571	-158.737579	108.708359
4410.565033	-230.216248	-159.614258	109.585037
4410.568368	-230.450027	-159.731155	109.701935
4410.571731	-231.092926	-159.789597	110.286377
4410.574979	-231.034500	-160.198715	111.279953
4410.578337	-231.385162	-160.549393	111.747513
4410.581655	-231.618927	-161.367615	111.981293
4410.584555	-231.735825	-161.426071	111.747513
4410.587889	-231.618927	-161.718292	112.039742
4410.591227	-232.554047	-162.010513	112.916420
4410.594552	-232.729385	-162.010513	113.909996
4410.597894	-233.021622	-161.952072	113.267097
4410.601226	-233.781403	-162.478073	114.026878
4410.604549	-234.774994	-162.594971	115.078903
4410.607887	-235.242554	-162.711853	115.312683
