time (s)	det(V)
4410.407531	0.306947	
4410.409023	0.098434	
4410.410716	0.278302	
4410.412218	0.089636	
4410.413879	0.283023	
4410.415403	0.074119	
4410.417103	0.318054	
4410.418645	0.096887	
4410.420331	0.353567	
4410.421884	0.023982	
4410.423545	0.324809	
4410.425134	0.012082	
4410.426798	0.294000	
4410.428387	0.024437	
4410.430032	0.329901	
4410.431635	0.030077	
4410.433278	0.308224	
4410.434905	0.036889	
4410.436518	0.279241	
4410.438184	-0.004607	
4410.439762	0.229954	
4410.441441	0.031918	
4410.443030	0.209667	
4410.444695	0.119373	
4410.446275	0.257314	
4410.447972	0.047068	
4410.449515	0.151684	
4410.451231	0.111393	
4410.452772	0.190908	
4410.454483	0.087968	
4410.455990	0.152276	
4410.457741	0.137613	
4410.459234	0.148272	
4410.461001	0.109242	
4410.462481	0.093749	
4410.464269	0.185800	
4410.465748	0.126958	
4410.467520	0.225507	
4410.468999	0.101233	
4410.470734	0.194360	
4410.472231	0.083223	
4410.473990	0.231300	
4410.475510	0.094445	
4410.477256	0.283841	
4410.478776	0.108665	
4410.480485	0.222973	
4410.482020	0.016711	
4410.483731	0.245088	
4410.485277	0.015446	
4410.486949	0.266153	
4410.488519	-0.021341	
4410.490183	0.225205	
4410.491776	-0.014158	
4410.493446	0.228464	
4410.495036	-0.119301	
4410.496676	0.225193	
4410.498285	-0.024664	
4410.499912	0.204978	
4410.501543	-0.041595	
4410.503144	0.152010	
4410.504809	-0.046356	
4410.506398	0.142926	
4410.508077	-0.001086	
4410.509675	0.135699	
4410.511368	-0.095373	
4410.512941	0.139474	
4410.514642	-0.048790	
4410.516192	0.115465	
4410.517920	-0.029852	
4410.519467	0.096701	
4410.521161	0.020921	
4410.522690	0.001923	
4410.524415	0.007752	
4410.525920	-0.004893	
4410.527694	0.023249	
4410.529176	-0.029587	
4410.530943	0.103046	
4410.532425	-0.074454	
4410.533934	-0.036419	
4410.535509	-0.131052	
4410.537004	-0.173804	
4410.538602	-0.191734	
4410.540088	-0.024640	
4410.541745	-0.046441	
4410.543234	-0.054675	
4410.544893	-0.063106	
4410.546385	-0.109613	
4410.548033	-0.014436	
4410.549508	-0.134899	
4410.551136	-0.075872	
4410.552611	-0.146206	
4410.554257	0.034415	
4410.555756	-0.151749	
4410.557383	-0.022303	
4410.558910	-0.235244	
4410.560463	-0.057648	
4410.562004	-0.119434	
4410.563619	0.073075	
4410.565208	-0.186957	
4410.566803	0.050235	
4410.568405	-0.185152	
4410.569944	0.042794	
4410.571581	-0.028177	
4410.573066	-0.015483	
4410.574762	-0.164418	
4410.576242	-0.119414	
4410.577977	-0.040024	
4410.579445	-0.035943	
4410.581157	-0.086511	
4410.582650	-0.126528	
4410.584337	-0.034255	
4410.585820	-0.077378	
4410.587585	0.022467	
4410.589069	-0.061233	
4410.590863	-0.021171	
4410.592353	-0.115019	
4410.594141	0.000904	
4410.595614	-0.128131	
4410.597365	0.047938	
4410.598863	-0.030001	
4410.600606	0.052458	
4410.602127	-0.125867	
4410.603837	0.091243	
4410.605368	-0.199521	
4410.607104	0.123602	
4410.608657	-0.113106	
4410.610351	0.099932	
4410.611908	-0.210849	
4410.613604	0.131820	
4410.615170	-0.119539	
4410.616858	0.149077	
4410.618446	-0.163697	
4410.620104	0.117475	
4410.621707	-0.226567	
4410.623361	0.073007	
4410.624959	-0.180209	
4410.626600	0.107501	
4410.628211	-0.188786	
4410.629826	0.049679	
4410.631502	-0.097170	
4410.633083	0.031044	
4410.634765	-0.175899	
4410.636357	0.004759	
4410.638009	-0.121992	
4410.639592	0.039411	
4410.641283	-0.172181	
4410.642856	0.004171	
4410.644561	-0.176193	
4410.646095	-0.020277	
4410.647803	-0.103293	
4410.649305	-0.048213	
4410.651047	-0.128429	
4410.652527	-0.143979	
4410.654303	-0.115257	
4410.655793	-0.150754	
4410.657583	-0.102495	
4410.659070	-0.215622	
4410.660846	-0.083127	
4410.662316	-0.221411	
4410.664058	-0.051819	
4410.665558	-0.270565	
4410.667282	-0.090930	
4410.668798	-0.229166	
4410.670537	-0.067690	
4410.672072	-0.289913	
4410.673791	-0.074615	
4410.675324	-0.350535	
4410.677013	-0.093476	
4410.678570	-0.361154	
4410.680250	-0.062857	
4410.681818	-0.368872	
4410.683493	-0.100110	
4410.685077	-0.380083	
4410.686713	-0.110475	
4410.688305	-0.439085	
4410.689947	-0.111478	
4410.691560	-0.426352	
4410.693176	-0.163500	
4410.694851	-0.461426	
4410.696428	-0.187336	
4410.698098	-0.370008	
4410.699680	-0.210321	
4410.701356	-0.420253	
4410.702834	-0.511382	
4410.704385	-0.392502	
4410.705907	-0.582683	
4410.707449	-0.421965	
4410.708953	-0.478785	
4410.710536	-0.372840	
4410.712085	-0.396933	
4410.713622	-0.397392	
4410.715221	-0.426203	
4410.716716	-0.378544	
4410.718335	-0.489423	
4410.719849	-0.482728	
4410.721500	-0.504509	
4410.722980	-0.488142	
4410.724622	-0.365714	
4410.726105	-0.526190	
4410.727743	-0.426630	
4410.729229	-0.541820	
4410.730940	-0.379724	
4410.732430	-0.487619	
4410.734120	-0.379241	
4410.735597	-0.532035	
4410.737277	-0.348984	
4410.738789	-0.650000	
4410.740436	-0.393855	
4410.741972	-0.589253	
4410.743591	-0.406247	
4410.745178	-0.586933	
4410.746750	-0.395056	
4410.748342	-0.643503	
4410.749974	-0.381670	
4410.751588	-0.693228	
4410.753199	-0.438868	
4410.754849	-0.713382	
4410.756447	-0.472343	
4410.758087	-0.743780	
4410.759671	-0.500711	
4410.761360	-0.712028	
4410.762918	-0.506455	
4410.764619	-0.625154	
4410.766178	-0.606579	
4410.767890	-0.718039	
4410.769437	-0.655076	
4410.771141	-0.741121	
4410.772665	-0.707456	
4410.774395	-0.781795	
4410.775868	-0.806730	
4410.777652	-0.785747	
4410.779134	-0.791857	
4410.780904	-0.783128	
4410.782377	-0.917428	
4410.784149	-0.836733	
4410.785623	-0.950557	
4410.787399	-0.901214	
4410.788903	-1.031986	
4410.790676	-0.905634	
4410.792179	-1.106006	
4410.793917	-0.978856	
4410.795438	-1.164054	
4410.797166	-0.989298	
4410.798690	-1.244403	
4410.800373	-1.086243	
4410.801937	-1.319358	
4410.803611	-1.108834	
4410.805165	-1.448643	
4410.806838	-1.180212	
4410.808414	-1.456675	
4410.810076	-1.271119	
4410.811670	-1.468152	
4410.813313	-1.347339	
4410.814923	-1.474235	
4410.816525	-1.431607	
4410.818165	-1.468414	
4410.819767	-1.473828	
4410.821408	-1.474698	
4410.823001	-1.476374	
4410.824674	-1.476362	
4410.826247	-1.476692	
4410.827959	-1.476241	
4410.829508	-1.473626	
4410.831209	-1.476434	
4410.832754	-1.463769	
4410.834461	-1.476527	
4410.835982	-1.476620	
4410.837709	-1.476358	
4410.839200	-1.476092	
4410.840995	-1.476454	
4410.842474	-1.476765	
4410.844255	-1.476761	
4410.845744	-1.476869	
4410.847511	-1.476350	
