time (s)	magX	magY	magZ
5567.970347	329.504364	-114.483932	407.837494
5567.973680	330.556396	-113.724136	407.369965
5567.977009	330.614838	-113.373466	406.317932
5567.980348	330.439484	-112.964348	406.376373
5567.983684	330.673279	-111.503212	405.908844
5567.987039	331.023956	-110.977211	405.967255
5567.990343	331.374603	-110.743431	405.207458
5567.993689	331.959076	-110.100525	403.804810
5567.997013	331.666840	-109.282295	403.746338
5568.000345	332.309753	-108.113388	403.629456
5568.003672	332.426636	-108.288719	403.980133
5568.007009	332.426636	-107.704262	403.629456
5568.010348	333.478668	-107.002922	403.512543
5568.013678	333.186432	-106.126244	403.746338
5568.017932	333.829315	-105.074226	403.746338
5568.021323	334.706024	-104.548218	404.389252
5568.024550	334.706024	-103.846870	404.973724
5568.027865	334.881348	-103.963760	405.207458
5568.031234	335.232025	-102.619522	406.084167
5568.034539	335.407349	-102.035072	407.954437
5568.037914	336.342468	-101.625954	408.947968
5568.040796	336.400940	-100.807716	410.000000
5568.044127	336.459381	-100.515495	410.642883
5568.047537	336.634705	-99.521919	412.454712
5568.050775	336.985382	-98.879013	412.688477
5568.054089	336.926941	-98.236122	414.441833
5568.057430	337.686737	-97.768555	416.136749
5568.060764	338.095856	-97.242546	417.597900
5568.063671	337.862061	-95.956749	418.708344
5568.067003	337.862061	-95.430748	420.929260
5568.070342	339.089417	-94.729401	423.091766
5568.073670	339.206299	-93.969612	425.137360
5568.077004	338.855652	-92.859154	426.423126
5568.080346	339.381653	-91.865578	428.468719
5568.083669	339.966095	-91.281120	430.397430
5568.086998	340.433655	-90.462891	431.683228
5568.090332	340.842773	-89.761543	433.845673
5568.093669	340.316772	-88.943306	435.657532
5568.097017	340.784332	-88.125076	437.060181
5568.100330	341.368774	-87.248390	439.281097
5568.103673	341.836365	-86.196373	441.385162
5568.107000	342.479248	-85.962593	443.080078
5568.110331	343.005249	-84.559906	443.781403
5568.113667	342.771484	-83.858566	446.411438
5568.116997	343.239044	-83.800117	448.983063
5568.120335	343.823486	-82.572762	450.268860
5568.123686	343.355927	-81.812981	451.905304
5568.126998	343.648132	-81.053185	453.483368
5568.130326	343.998840	-80.059608	455.178284
5568.133664	345.050842	-79.007599	458.217407
5568.136994	344.933960	-79.007599	460.438324
5568.140335	344.524841	-78.306252	462.016357
5568.143662	344.992401	-77.254234	464.061951
5568.146997	344.992401	-76.319107	467.159576
5568.150325	344.349487	-75.325539	470.724762
5568.153663	345.109283	-73.922852	473.822327
5568.156992	344.933960	-72.987732	475.926361
5568.160323	345.109283	-72.753944	479.608429
5568.163685	345.576843	-71.643486	482.238464
5568.167010	345.167725	-71.059029	484.926971
5568.170332	345.050842	-69.890121	488.083008
5568.173660	345.635284	-68.779655	491.706635
5568.176991	344.700165	-67.961426	493.985962
5568.180331	344.349487	-66.967850	498.252502
5568.184952	344.349487	-63.870247	505.791901
