time (s)	det(V)
5567.968732	0.210976	
5567.970406	0.115827	
5567.971963	0.190311	
5567.973675	0.123670	
5567.975212	0.138640	
5567.976926	0.140332	
5567.978449	0.136299	
5567.980183	0.146471	
5567.981673	0.131800	
5567.983447	0.116327	
5567.984933	0.110051	
5567.986724	0.163321	
5567.988202	0.083379	
5567.989984	0.139264	
5567.991464	0.049626	
5567.993238	0.141351	
5567.994735	0.023692	
5567.996481	0.098187	
5567.997983	0.019780	
5567.999732	0.069598	
5568.001251	-0.036335	
5568.002988	0.108057	
5568.004512	-0.053725	
5568.006234	0.050673	
5568.007772	-0.103716	
5568.009457	0.044409	
5568.011015	-0.139512	
5568.012710	0.016352	
5568.014287	-0.171485	
5568.015961	-0.029611	
5568.017571	-0.179239	
5568.019058	-0.181878	
5568.020688	-0.188069	
5568.022214	-0.261324	
5568.023840	-0.206233	
5568.025331	-0.272624	
5568.026969	-0.229932	
5568.028455	-0.317805	
5568.030088	-0.218765	
5568.031573	-0.368486	
5568.033200	-0.253582	
5568.034700	-0.342161	
5568.036286	-0.279681	
5568.037833	-0.397421	
5568.039354	-0.332613	
5568.040959	-0.409651	
5568.042534	-0.312637	
5568.044153	-0.450031	
5568.045691	-0.368715	
5568.047345	-0.449169	
5568.048837	-0.410376	
5568.050536	-0.479168	
5568.052012	-0.440089	
5568.053702	-0.468751	
5568.055177	-0.506677	
5568.056880	-0.426747	
5568.058362	-0.496079	
5568.060077	-0.457012	
5568.061571	-0.528212	
5568.063282	-0.446941	
5568.064752	-0.546429	
5568.066516	-0.458200	
5568.068019	-0.535262	
5568.069772	-0.455703	
5568.071280	-0.584065	
5568.073000	-0.472759	
5568.074527	-0.569740	
5568.076250	-0.477210	
5568.077799	-0.617750	
5568.079512	-0.466877	
5568.081055	-0.632892	
5568.082728	-0.499301	
5568.084298	-0.670408	
5568.085964	-0.475143	
5568.087538	-0.621001	
5568.089184	-0.465653	
5568.090783	-0.639092	
5568.092389	-0.486455	
5568.094022	-0.645984	
5568.095629	-0.502689	
5568.097260	-0.644917	
5568.098867	-0.520357	
5568.100538	-0.625186	
5568.102115	-0.528579	
5568.103801	-0.645167	
5568.105370	-0.545373	
5568.107065	-0.618781	
5568.108644	-0.574305	
5568.110345	-0.635366	
5568.111900	-0.589362	
5568.113612	-0.626495	
5568.115154	-0.613331	
5568.116878	-0.614306	
5568.118373	-0.605556	
5568.120135	-0.619966	
5568.121620	-0.636272	
5568.123383	-0.620473	
