time (s)	det(V)
2408.112156	0.744052	
2408.113704	0.590009	
2408.115377	0.708345	
2408.116962	0.501116	
2408.118640	0.643441	
2408.120264	0.462472	
2408.121754	0.476503	
2408.123389	0.419059	
2408.124913	0.367348	
2408.126562	0.394603	
2408.128045	0.356523	
2408.129701	0.367110	
2408.131175	0.244915	
2408.132823	0.342271	
2408.134302	0.212845	
2408.135937	0.248278	
2408.137429	0.174371	
2408.139016	0.260726	
2408.140558	0.147474	
2408.142107	0.186589	
2408.143703	0.133326	
2408.145285	0.203802	
2408.146893	0.091516	
2408.148454	0.144066	
2408.150083	0.037618	
2408.151608	0.132408	
2408.153284	0.072591	
2408.154764	0.104423	
2408.156456	0.029238	
2408.157934	0.083629	
2408.159650	0.041424	
2408.161139	-0.034679	
2408.162856	0.075471	
2408.164348	-0.004535	
2408.166050	0.104761	
2408.167524	0.036691	
2408.169297	0.091819	
2408.170775	0.006624	
2408.172536	0.091835	
2408.174034	-0.016572	
2408.175795	0.093994	
2408.177310	0.014269	
2408.179053	0.121233	
2408.180576	0.012565	
2408.182307	0.165702	
2408.183841	0.045384	
2408.185545	0.183886	
2408.187094	0.000561	
2408.188755	0.187084	
2408.190323	0.051725	
2408.192001	0.224060	
2408.193585	0.002051	
2408.195262	0.233378	
2408.196838	0.090312	
2408.198491	0.243126	
2408.200098	0.100922	
2408.201722	0.257221	
2408.203338	0.084535	
2408.204939	0.249713	
2408.206613	0.123562	
2408.208214	0.228415	
2408.209859	0.138466	
2408.211454	0.228185	
2408.213132	0.111187	
2408.214698	0.219549	
2408.216406	0.168993	
2408.217949	0.227738	
2408.219647	0.139385	
2408.221195	0.181916	
2408.222907	0.149383	
2408.224416	0.164957	
2408.226183	0.160215	
2408.227674	0.136360	
2408.229447	0.131099	
2408.230933	0.093885	
2408.232723	0.098671	
2408.234200	0.052583	
2408.235988	0.097780	
2408.237465	0.041920	
2408.239265	0.049219	
2408.240756	-0.059397	
2408.242518	0.039648	
2408.244019	-0.068327	
2408.245745	-0.004672	
2408.247263	-0.119697	
2408.248984	-0.032262	
2408.250514	-0.211071	
2408.252226	-0.063147	
2408.253785	-0.208436	
2408.255487	-0.134388	
2408.257055	-0.331695	
2408.258747	-0.158485	
2408.260311	-0.357984	
