time (s)	magX	magY	magZ
3310.697891	-361.659851	-217.299820	296.201050
3310.701227	-359.438934	-217.124481	292.109863
3310.704561	-357.451782	-216.481598	287.434235
3310.707888	-356.458221	-215.663361	284.921112
3310.711226	-354.412628	-215.195801	281.881958
3310.714562	-352.659271	-214.260681	278.959686
3310.717887	-351.373444	-214.143784	276.680298
3310.721219	-349.737000	-213.500885	273.348938
3310.724646	-348.860321	-212.916428	271.537109
3310.729161	-345.879608	-212.215088	266.627686
3310.732095	-344.652252	-212.273529	264.056122
3310.735407	-343.541779	-211.981293	261.776733
3310.738755	-342.314423	-211.279968	260.432495
3310.742092	-341.379303	-211.630630	259.263580
3310.745484	-340.327301	-210.286377	257.218018
3310.748828	-339.392151	-210.637039	255.230850
3310.751716	-338.515503	-209.935715	254.178833
3310.754975	-338.398590	-209.935715	252.367050
3310.758326	-336.995911	-209.117477	251.665680
3310.761648	-336.820587	-208.591461	249.678543
3310.764973	-336.002319	-208.416122	247.808289
3310.768315	-335.593231	-207.130341	247.165390
3310.771650	-335.125671	-206.955002	246.054932
3310.774548	-333.781403	-206.136749	245.587372
3310.777881	-333.138519	-205.727646	243.541794
3310.781216	-332.787842	-205.610748	243.074219
3310.784545	-332.437195	-205.318527	241.729980
3310.787883	-332.086487	-204.734070	240.677979
3310.791217	-331.677399	-204.441864	239.918182
3310.794575	-330.917603	-203.798935	238.866165
3310.797905	-330.859131	-203.331375	237.521912
3310.801221	-331.092926	-202.630035	236.995911
3310.804548	-330.216248	-202.630035	235.826996
3310.807881	-329.807129	-202.454712	234.190536
3310.811216	-328.988892	-201.753357	233.196945
3310.814551	-329.105774	-201.519592	232.203384
3310.817880	-328.345978	-201.578018	231.852722
3310.821212	-328.112213	-200.701355	230.800705
3310.824546	-327.819977	-200.701355	230.683807
3310.827878	-327.644653	-200.818222	228.579788
3310.831210	-326.943298	-199.532440	228.872009
3310.834548	-326.300415	-200.000000	228.404449
3310.837913	-326.241974	-199.883102	227.352432
3310.841213	-325.599060	-200.175339	226.767975
3310.844545	-325.365295	-200.116898	226.534195
3310.847878	-325.599060	-199.941559	226.066635
3310.851209	-325.365295	-200.350662	226.651077
3310.854542	-324.780823	-200.409119	225.949738
3310.857876	-325.365295	-200.993561	226.475739
3310.861211	-325.014618	-201.344254	226.943298
3310.864546	-325.482178	-201.694916	227.644653
3310.867880	-324.839294	-202.045578	227.469330
3310.871209	-325.599060	-202.396255	228.229111
3310.874542	-325.540619	-202.630035	229.222687
3310.877875	-326.066650	-203.448273	229.456451
3310.881228	-326.358856	-203.682068	229.807144
3310.884533	-326.534210	-203.740509	231.677383
3310.887877	-327.235535	-204.208069	232.554047
3310.892500	-328.053772	-205.201630	235.476334
3310.895389	-328.404449	-205.786087	235.768555
3310.898749	-329.573334	-205.610748	239.099930
3310.902083	-329.807129	-206.195206	239.275284
3310.905473	-330.683807	-205.610748	240.853302
3310.908794	-331.385162	-206.838104	242.314438
3310.912057	-331.969604	-207.130341	243.717117
3310.914958	-333.372314	-206.253647	245.470474
3310.918297	-334.599640	-206.955002	247.399185
3310.921628	-335.300995	-207.539444	248.684982
3310.925000	-335.826996	-207.539444	251.782578
3310.928294	-337.171234	-208.007004	252.191711
3310.931624	-338.164795	-208.182358	253.945068
3310.934984	-339.801300	-208.182358	255.873749
3310.937866	-340.385742	-208.533020	257.218018
3310.941202	-341.320862	-207.948563	258.796021
3310.944535	-342.723572	-209.000580	260.724701
3310.947875	-343.424896	-209.409714	262.653412
3310.951211	-344.593811	-209.643478	264.348328
