time (s)	magX	magY	magZ
2151.262052	319.860870	-168.545883	229.871414
2151.265386	319.217987	-169.071869	230.163635
2151.268721	317.932190	-168.604309	228.994751
2151.272049	317.055511	-168.838089	228.527191
2151.275389	316.763306	-169.364105	226.949158
2151.278718	316.704834	-169.071869	226.949158
2151.282080	316.354187	-168.838089	224.552887
2151.285386	315.126831	-169.422562	224.085327
2151.288718	315.126831	-169.364105	224.728226
2151.292051	314.133270	-169.422562	224.377563
2151.295379	314.483917	-169.597885	223.384003
2151.298715	314.308594	-169.364105	224.260666
2151.302044	314.308594	-169.305664	224.377563
2151.305379	314.659241	-169.305664	223.851562
2151.308713	315.068390	-169.539444	223.968430
2151.312047	314.834595	-169.597885	224.962021
2151.315381	314.542358	-169.831665	225.488022
2151.318714	315.068390	-169.305664	226.540039
2151.322048	314.659241	-169.364105	226.481598
2151.326320	316.412598	-169.714783	227.007599
2151.329565	316.412598	-169.948563	229.286972
2151.332895	316.646393	-170.182343	229.403854
2151.336232	316.880188	-170.182343	230.105209
2151.339573	316.821747	-170.240784	230.865005
2151.342910	317.347748	-170.299225	231.683228
2151.346312	317.639954	-170.708344	232.676788
2151.349160	318.107513	-171.351257	233.378143
2151.352493	318.458191	-172.111053	233.495041
2151.355809	318.049103	-172.286377	234.722397
2151.359129	318.282867	-172.520157	235.949722
2151.362466	318.808899	-172.987717	236.417297
2151.365800	318.984222	-173.630615	237.235550
2151.369165	319.919342	-174.507294	237.878433
2151.372039	319.744019	-175.091751	239.105789
2151.375378	320.562225	-175.851547	239.865585
2151.378714	320.328430	-176.435989	240.917587
2151.382041	320.562225	-177.254242	241.969604
2151.385375	321.380463	-177.897125	243.372299
2151.388702	321.322021	-178.364700	243.839859
2151.392038	321.672699	-178.656921	245.593216
2151.395365	321.964935	-180.118042	247.989471
2151.398700	321.555786	-181.345398	248.515472
2151.402065	323.192291	-181.579178	250.911743
2151.405371	323.367615	-182.105194	252.197540
2151.408706	324.361176	-183.098770	254.360016
2151.412053	324.711853	-184.209229	256.405609
2151.415375	325.413208	-184.501450	259.795441
2151.418704	326.406769	-185.670364	261.548798
2151.422038	327.400330	-186.254807	264.529510
2151.425368	328.335480	-187.073059	266.633545
2151.428706	329.153687	-188.241959	269.906494
2151.432034	330.030396	-188.651077	272.828766
2151.435370	330.614838	-189.410858	275.867920
2151.438701	332.192871	-190.229111	278.790192
2151.442054	333.303314	-191.281113	282.939819
2151.445367	334.472229	-191.748672	286.680328
2151.448698	336.400940	-192.099350	290.303925
2151.452035	337.628296	-193.502045	294.628876
2151.455360	338.680298	-193.852707	298.077148
2151.458695	340.725891	-194.378723	301.992981
2151.462035	341.777893	-195.489182	306.025726
2151.465360	343.355927	-195.956741	309.415558
2151.468716	344.700165	-196.482758	313.798950
2151.472059	346.336639	-197.826996	318.474579
2151.475361	347.797760	-198.645233	323.208649
2151.478695	348.791321	-199.521912	327.592072
2151.482028	349.843353	-200.398590	331.507904
2151.485371	351.538269	-201.684387	335.599060
2151.489991	353.817657	-203.262405	345.184113
2151.492903	355.103455	-204.372864	349.392181
2151.496240	355.571014	-205.424896	353.366455
2151.499682	356.330780	-206.652252	358.451202
2151.502969	358.376373	-207.938034	363.126831
2151.506326	359.545288	-208.814728	367.977783
2151.509550	361.532410	-209.749847	372.887207
2151.512876	361.298645	-211.561661	377.971954
2151.515827	362.409119	-212.496780	383.524261
2151.519126	363.110474	-214.308578	388.901245
2151.522451	364.220917	-215.711273	393.810638
2151.525779	365.389832	-217.055511	399.538300
2151.529143	365.857391	-218.458206	405.032135
2151.532498	366.967834	-219.627106	410.818207
2151.535356	367.552307	-221.146698	417.188751
2151.538697	368.721222	-222.841614	423.267090
2151.542030	369.364105	-224.068970	430.046783
2151.545359	370.299225	-224.887192	437.644653
2151.548690	371.234375	-226.289886	444.248993
2151.552055	371.585022	-227.517242	451.554657
2151.555357	372.578583	-228.510803	458.918793
2151.558703	373.689087	-230.322617	468.094696
2151.562022	374.156647	-230.556396	475.692566
2151.565356	374.974854	-231.023972	484.400970
2151.568686	375.851532	-233.127991	492.174164
2151.572019	376.319092	-233.127991	501.057892
2151.575355	377.020447	-234.472244	510.233795
2151.578689	377.195770	-234.647568	519.526550
2151.582023	377.955566	-236.284027	529.053162
2151.585355	378.189362	-236.167160	538.696655
2151.588690	378.656921	-236.108704	548.749268
2151.592016	378.364685	-237.336044	558.275818
2151.595388	378.598480	-237.569839	567.627075
2151.598686	378.832275	-237.511383	577.679687
2151.602017	378.715363	-237.978943	587.089355
2151.605361	378.189362	-238.563400	597.901733
2151.608689	377.663330	-237.920517	607.662170
2151.612018	377.488007	-238.329636	617.480957
2151.615354	376.611328	-238.972534	628.527161
