time (s)	magX	magY	magZ
1568.101263	370.474579	-178.715363	296.908234
1568.104584	371.526581	-178.773804	300.122742
1568.107970	373.221497	-179.533600	304.097015
1568.110817	375.150208	-179.884262	308.597321
1568.114181	377.195770	-180.293396	313.389832
1568.117467	377.780243	-181.170074	318.007019
1568.120798	380.702515	-181.696075	321.805969
1568.124141	381.754517	-182.514313	328.059631
1568.127455	384.150787	-183.390991	332.092346
1568.130810	385.495026	-184.326126	336.475739
1568.133707	387.540619	-184.969025	342.261841
1568.137059	389.293976	-185.904144	347.521912
1568.140370	391.047333	-186.780823	352.957336
1568.143707	392.391571	-187.832840	357.808289
1568.147033	394.437164	-188.826401	362.776154
1568.150369	396.015198	-190.696671	368.796051
1568.153702	397.593201	-191.222672	374.699005
1568.157036	398.995880	-191.982452	380.017548
1568.160367	400.924591	-193.326706	385.803619
1568.163697	402.093506	-194.144943	391.881958
1568.167038	403.613098	-195.430725	397.784912
1568.170361	405.015778	-196.365860	404.915253
1568.173705	406.184692	-197.710114	410.935150
1568.177036	408.230286	-198.645233	417.890137
1568.180401	409.165405	-199.405029	424.552887
1568.183699	410.334290	-199.931030	431.741699
1568.187031	412.496765	-200.515488	438.872040
1568.190365	414.367035	-201.158386	445.651642
1568.193703	416.178833	-202.210403	452.781982
1568.197027	417.464630	-202.911743	460.964355
1568.200371	418.925751	-203.145523	471.250732
1568.203699	420.270020	-202.561066	479.783752
1568.207031	421.731140	-203.788422	486.972534
1568.210363	423.309174	-203.905304	496.089996
1568.213697	424.361176	-204.197540	504.447662
1568.217028	425.296295	-204.080658	514.091125
1568.220359	427.225006	-203.788422	522.682617
1568.223719	428.393921	-204.139084	532.852112
1568.227026	429.913483	-204.606659	542.437134
1568.230358	430.322632	-203.788422	552.139099
1568.233721	431.433075	-203.671524	561.081238
1568.237039	432.368195	-203.729980	572.185852
1568.240363	432.660431	-203.729980	581.303284
1568.243695	433.186432	-203.437744	592.700134
1568.247025	433.420227	-203.379303	603.512512
1568.251659	434.413788	-202.677963	624.786682
1568.254997	433.303314	-202.561066	636.008179
1568.257914	433.537109	-201.742844	646.995850
1568.261287	434.004669	-201.742844	657.925171
1568.264630	432.835754	-201.567490	669.205139
1568.268000	431.433075	-201.158386	681.011108
1568.271210	430.907043	-200.924591	691.648132
1568.274546	429.738159	-200.690811	703.220337
1568.277459	428.686127	-199.931030	713.740479
1568.280783	426.757446	-200.164810	725.429504
1568.284116	425.413208	-199.580353	736.417297
1568.287446	423.133850	-198.528336	748.632385
1568.290802	421.088226	-198.762115	760.496765
1568.294134	418.984222	-198.352997	771.776733
1568.297478	416.529510	-197.710114	784.459351
1568.300374	413.022766	-196.424301	795.797791
1568.303689	410.684967	-195.372299	806.317932
1568.307022	406.710693	-194.144943	818.299255
1568.310368	404.723541	-193.151367	829.696045
1568.313688	400.866150	-191.514893	841.911133
1568.317026	395.722961	-189.878433	853.833984
1568.320351	392.274689	-187.774399	864.938599
1568.323683	387.540619	-186.079483	877.036804
1568.327018	383.449432	-183.858566	888.082947
1568.330352	378.598480	-181.579178	899.538269
1568.333687	373.981293	-178.481583	912.162415
1568.337019	368.604309	-174.974854	923.267029
1568.340353	363.285797	-172.753937	935.189941
1568.343685	357.499695	-169.188766	945.359375
1568.347017	351.830505	-166.032715	958.042114
1568.350349	345.869080	-161.649323	968.211487
1568.353685	338.563416	-158.259491	979.666870
