time (s)	det(V)
1568.099850	-0.753367	
1568.101374	-0.835106	
1568.102934	-0.756759	
1568.104502	-0.838808	
1568.106003	-0.831755	
1568.107652	-0.858124	
1568.109144	-0.861121	
1568.110781	-0.918561	
1568.112318	-0.837555	
1568.114008	-0.888546	
1568.115490	-0.896780	
1568.117193	-0.908365	
1568.118676	-0.945442	
1568.120400	-0.952669	
1568.121886	-0.961914	
1568.123602	-0.942187	
1568.125089	-1.017661	
1568.126806	-0.984545	
1568.128296	-1.080145	
1568.129997	-0.984919	
1568.131478	-1.129012	
1568.133158	-1.000219	
1568.134668	-1.094393	
1568.136390	-1.012767	
1568.137913	-1.148606	
1568.139640	-1.043773	
1568.141178	-1.193312	
1568.142876	-1.086727	
1568.144427	-1.223291	
1568.146111	-1.118974	
1568.147678	-1.318549	
1568.149348	-1.155660	
1568.150922	-1.333147	
1568.152567	-1.181219	
1568.154187	-1.397158	
1568.155816	-1.234164	
1568.157417	-1.420377	
1568.159043	-1.308925	
1568.160651	-1.469639	
1568.162259	-1.385552	
1568.163939	-1.494067	
1568.165524	-1.452204	
1568.167209	-1.505604	
1568.168775	-1.490312	
1568.170476	-1.514245	
1568.172053	-1.524634	
1568.173732	-1.525306	
1568.175273	-1.526684	
1568.176976	-1.526672	
1568.178504	-1.526801	
1568.180252	-1.526736	
1568.181739	-1.526825	
1568.183518	-1.526744	
1568.184995	-1.526797	
1568.186769	-1.526801	
1568.188259	-1.526926	
1568.190060	-1.526813	
1568.191546	-1.526885	
1568.193325	-1.526833	
1568.194805	-1.526906	
1568.196577	-1.526918	
1568.198066	-1.526922	
1568.199840	-1.526869	
1568.201354	-1.526934	
1568.203099	-1.526930	
1568.204622	-1.526942	
1568.206354	-1.526881	
1568.207891	-1.526922	
1568.209595	-1.526906	
1568.211141	-1.526982	
1568.212849	-1.526797	
1568.214403	-1.526990	
1568.216094	-1.526926	
1568.217671	-1.527022	
1568.219353	-1.526889	
1568.220933	-1.527071	
1568.222604	-1.526978	
1568.224190	-1.526986	
1568.225822	-1.526825	
1568.227434	-1.527159	
1568.229064	-1.526817	
1568.230683	-1.526986	
1568.232314	-1.526954	
1568.233997	-1.527010	
1568.235618	-1.526889	
1568.237284	-1.527039	
1568.238882	-1.526918	
1568.240565	-1.526986	
1568.242146	-1.527031	
1568.243830	-1.527006	
1568.245394	-1.526978	
1568.247106	-1.526914	
1568.248664	-1.526918	
1568.250340	-1.527030	
1568.251835	-1.526982	
1568.253389	-1.527059	
1568.254894	-1.527010	
1568.256398	-1.526938	
1568.257987	-1.527002	
1568.259531	-1.526970	
1568.261117	-1.526986	
1568.262608	-1.527002	
1568.264257	-1.527103	
1568.265751	-1.526922	
1568.267399	-1.526954	
1568.268898	-1.527123	
1568.270521	-1.527067	
1568.272007	-1.526954	
1568.273645	-1.527022	
1568.275141	-1.527026	
1568.276796	-1.527035	
1568.278293	-1.526998	
1568.279995	-1.527035	
1568.281469	-1.527079	
1568.283153	-1.526974	
1568.284655	-1.527002	
1568.286298	-1.526990	
1568.287836	-1.527047	
1568.289436	-1.527063	
1568.291022	-1.526990	
1568.292613	-1.527022	
1568.294223	-1.526990	
1568.295785	-1.526966	
1568.297397	-1.527051	
1568.298896	-1.526958	
1568.300604	-1.527047	
1568.302210	-1.526938	
1568.303870	-1.526958	
1568.305460	-1.526974	
1568.307149	-1.527022	
1568.308702	-1.526974	
1568.310402	-1.526954	
1568.311958	-1.526994	
1568.313654	-1.527055	
1568.315193	-1.526930	
1568.316907	-1.527059	
1568.318423	-1.527006	
1568.320178	-1.527027	
1568.321662	-1.526970	
1568.323445	-1.526910	
1568.324923	-1.527059	
1568.326694	-1.526966	
1568.328175	-1.526946	
1568.329954	-1.527026	
1568.331447	-1.527051	
1568.333206	-1.527111	
1568.334700	-1.527079	
1568.336459	-1.526970	
1568.337963	-1.527022	
1568.339690	-1.527010	
1568.341208	-1.527014	
1568.342924	-1.527014	
1568.344465	-1.526990	
1568.346171	-1.526934	
1568.347733	-1.527018	
1568.349415	-1.527006	
1568.350969	-1.527002	
1568.352643	-1.527010	
1568.354219	-1.526998	
1568.355860	-1.526986	
1568.357439	-1.527047	
1568.359071	-1.526898	
1568.360697	-1.527055	
1568.362323	-1.526918	
1568.363986	-1.526986	
1568.365582	-1.526958	
1568.367220	-1.527131	
1568.368807	-1.526950	
1568.370497	-1.526966	
1568.372054	-1.526893	
1568.373752	-1.526958	
1568.375305	-1.526978	
1568.376996	-1.527038	
1568.378556	-1.526902	
1568.380267	-1.526930	
1568.381807	-1.527018	
1568.383557	-1.526966	
1568.385042	-1.526853	
1568.386810	-1.527002	
1568.388295	-1.526893	
1568.390088	-1.527010	
1568.391568	-1.526970	
1568.393331	-1.526889	
1568.394816	-1.526954	
1568.396610	-1.526942	
1568.398091	-1.526910	
1568.399847	-1.526958	
1568.401344	-1.526990	
1568.403092	-1.526934	
1568.404604	-1.526885	
1568.406320	-1.526825	
1568.407856	-1.526865	
1568.409568	-1.526966	
1568.411120	-1.526777	
1568.412836	-1.526809	
1568.414403	-1.526817	
1568.415899	-1.526869	
1568.417551	-1.526801	
1568.419042	-1.526748	
