time (s)	det(V)
4529.509515	0.087867	
4529.510989	0.084197	
4529.512732	0.051624	
4529.514204	0.031934	
4529.515901	0.059093	
4529.517381	0.025158	
4529.519095	0.074030	
4529.520579	0.002402	
4529.522297	0.111429	
4529.523789	-0.059723	
4529.525472	0.222087	
4529.526966	-0.047351	
4529.528627	0.089265	
4529.530154	0.004594	
4529.531858	0.185606	
4529.533404	-0.062284	
4529.535085	0.187632	
4529.536643	-0.085512	
4529.538305	0.194747	
4529.539888	-0.026658	
4529.541559	0.195383	
4529.543153	-0.026879	
4529.544815	0.173654	
4529.546408	0.004590	
4529.548056	0.158923	
4529.549681	-0.056383	
4529.551289	0.161533	
4529.552942	-0.031705	
4529.554538	0.136416	
4529.556214	0.031982	
4529.557810	0.123449	
4529.559467	-0.015508	
4529.561034	0.146435	
4529.562745	0.021573	
4529.564290	0.077913	
4529.566000	-0.036100	
4529.567533	0.060205	
4529.569243	-0.012474	
4529.570776	0.044804	
4529.572531	-0.001799	
4529.574049	0.021468	
4529.575789	-0.028720	
4529.577276	-0.036898	
4529.579050	-0.004325	
4529.580532	0.015732	
4529.582309	0.029150	
4529.583797	-0.028181	
4529.585594	0.024538	
4529.587074	-0.033377	
4529.588837	0.005114	
4529.590342	-0.079006	
4529.592106	0.076193	
4529.593611	-0.097009	
4529.595354	0.036502	
4529.596873	-0.098225	
4529.598599	0.062678	
4529.600138	-0.136345	
4529.601873	0.069687	
4529.603419	-0.168415	
4529.605113	0.029114	
4529.606674	-0.210128	
4529.608361	0.057304	
4529.609924	-0.155572	
4529.611609	0.058730	
4529.613195	-0.254161	
4529.614844	0.081692	
4529.616451	-0.230431	
4529.618095	0.025827	
4529.619695	-0.155629	
4529.621327	0.001427	
4529.622946	-0.177559	
4529.624558	-0.013771	
4529.626230	-0.148684	
4529.627821	-0.009429	
4529.629508	-0.186465	
4529.631077	-0.059118	
4529.632760	-0.190905	
4529.634351	-0.077584	
4529.636043	-0.240058	
4529.637601	-0.105331	
4529.639290	-0.155093	
4529.640841	-0.105238	
4529.642565	-0.186675	
4529.644086	-0.179436	
4529.645807	-0.145679	
4529.647294	-0.342869	
4529.648825	-0.267237	
4529.650352	-0.382898	
4529.651912	-0.220182	
4529.653483	-0.209383	
4529.655010	-0.176652	
4529.656626	-0.292028	
4529.658118	-0.207679	
4529.659753	-0.186655	
4529.661264	-0.253924	
4529.662916	-0.281449	
4529.664390	-0.249303	
4529.666041	-0.135048	
4529.667515	-0.364151	
4529.669147	-0.157852	
4529.670630	-0.380433	
4529.672262	-0.128043	
4529.673758	-0.281808	
4529.675432	-0.076960	
4529.676946	-0.397066	
4529.678611	-0.113706	
4529.680150	-0.302554	
4529.681776	-0.116062	
4529.683332	-0.340996	
4529.684927	-0.112824	
4529.686519	-0.299166	
4529.688090	-0.158271	
4529.689713	-0.310127	
4529.691237	-0.156986	
4529.692906	-0.316701	
4529.694490	-0.156873	
4529.696142	-0.259624	
4529.697722	-0.193144	
4529.699401	-0.338410	
4529.700970	-0.219542	
4529.702659	-0.355997	
4529.704210	-0.248163	
4529.705915	-0.331779	
4529.707436	-0.310816	
4529.709171	-0.297977	
4529.710660	-0.252776	
4529.712418	-0.338752	
4529.713897	-0.367015	
4529.715676	-0.312395	
4529.717166	-0.359208	
4529.718956	-0.311090	
4529.720437	-0.451436	
4529.722219	-0.362821	
4529.723703	-0.488509	
4529.725447	-0.332988	
4529.726951	-0.467997	
4529.728692	-0.305297	
4529.730213	-0.490797	
4529.731920	-0.321261	
4529.733454	-0.572101	
4529.735174	-0.366568	
4529.736717	-0.611715	
4529.738411	-0.381706	
4529.739963	-0.649871	
4529.741634	-0.370306	
4529.743205	-0.727159	
4529.744843	-0.425059	
4529.746443	-0.735767	
4529.748102	-0.447803	
4529.749690	-0.756860	
4529.751326	-0.504658	
4529.752947	-0.786741	
4529.754554	-0.547423	
4529.756216	-0.856081	
4529.757801	-0.622801	
4529.759476	-0.790444	
4529.761041	-0.646214	
4529.762738	-0.819379	
4529.764311	-0.706223	
4529.766001	-0.868251	
4529.767545	-0.767740	
4529.769250	-0.887780	
4529.770772	-0.825772	
4529.772495	-0.855976	
4529.773974	-0.851569	
4529.775749	-0.876480	
4529.777235	-0.917827	
4529.779006	-0.936494	
4529.780489	-1.025766	
4529.782256	-0.963238	
4529.783742	-1.088197	
4529.785528	-0.975174	
4529.787012	-1.130309	
4529.788768	-0.949506	
4529.790265	-1.177179	
4529.792018	-1.031236	
4529.793530	-1.244544	
4529.795239	-1.052913	
4529.796780	-1.308623	
4529.798508	-1.057445	
4529.800052	-1.306206	
4529.801746	-1.091802	
4529.803299	-1.326432	
4529.804973	-1.139771	
4529.806569	-1.471093	
4529.808050	-1.325562	
4529.809679	-1.404609	
4529.811203	-1.349510	
4529.812856	-1.381475	
4529.814328	-1.458589	
4529.815970	-1.309336	
4529.817455	-1.474646	
4529.819073	-1.435100	
4529.820552	-1.476181	
4529.822175	-1.447660	
4529.823690	-1.435015	
4529.825265	-1.468402	
4529.826826	-1.475894	
4529.828353	-1.474331	
4529.829937	-1.461082	
4529.831503	-1.476475	
4529.833118	-1.476237	
4529.834655	-1.472213	
4529.836302	-1.474968	
4529.837806	-1.460478	
4529.839517	-1.475600	
4529.841006	-1.476821	
4529.842717	-1.475951	
4529.844198	-1.474182	
4529.845918	-1.476459	
4529.847403	-1.476841	
4529.849108	-1.476378	
4529.850594	-1.476821	
4529.852305	-1.476797	
4529.853785	-1.476732	
4529.855570	-1.476700	
4529.857053	-1.476938	
4529.858816	-1.476487	
4529.860320	-1.476225	
4529.862071	-1.476885	
4529.863585	-1.476877	
4529.865326	-1.476704	
4529.866845	-1.476966	
4529.868566	-1.476487	
4529.870102	-1.476785	
4529.871824	-1.476958	
4529.873370	-1.477043	
4529.875070	-1.476777	
4529.876622	-1.476954	
4529.878303	-1.476656	
4529.879875	-1.477014	
4529.881547	-1.476809	
4529.883135	-1.476994	
4529.884782	-1.476910	
4529.886392	-1.476990	
4529.888027	-1.476833	
4529.889659	-1.477083	
4529.891279	-1.476918	
4529.892924	-1.476962	
4529.894525	-1.476873	
4529.896166	-1.476845	
4529.897745	-1.476926	
4529.899424	-1.477043	
4529.900992	-1.476990	
4529.902694	-1.476801	
4529.904264	-1.476994	
4529.905949	-1.476954	
4529.907504	-1.476857	
4529.909218	-1.476906	
4529.910752	-1.476970	
4529.912489	-1.476966	
4529.913975	-1.476966	
4529.915767	-1.476882	
4529.917249	-1.476946	
4529.919022	-1.476962	
4529.920504	-1.477031	
4529.922289	-1.476894	
4529.923776	-1.476809	
4529.925567	-1.476990	
4529.927046	-1.477022	
4529.928804	-1.476910	
4529.930294	-1.477043	
4529.932022	-1.476982	
4529.933535	-1.476958	
4529.935261	-1.476962	
4529.936801	-1.477063	
4529.938512	-1.476849	
4529.940044	-1.476942	
4529.941747	-1.476986	
4529.943299	-1.477039	
4529.944988	-1.476974	
4529.946558	-1.477051	
4529.948219	-1.476889	
4529.949799	-1.477075	
4529.951434	-1.476914	
4529.953039	-1.476954	
4529.954676	-1.477051	
4529.956285	-1.476938	
4529.957908	-1.476978	
4529.959559	-1.477010	
4529.961150	-1.476962	
4529.962830	-1.477031	
4529.964389	-1.476966	
4529.966088	-1.476982	
4529.967564	-1.477123	
4529.969156	-1.477018	
4529.970648	-1.476978	
4529.972284	-1.476769	
4529.973779	-1.476994	
4529.975381	-1.475838	
4529.976918	-1.476998	
4529.978469	-1.476942	
4529.980037	-1.477075	
4529.981528	-1.476970	
4529.983199	-1.476934	
4529.984690	-1.476849	
4529.986319	-1.476628	
4529.987842	-1.477022	
4529.989479	-1.476793	
4529.990953	-1.476930	
4529.992655	-1.476861	
4529.994136	-1.476890	
4529.995840	-1.476894	
4529.997327	-1.477051	
4529.999046	-1.476563	
4530.000536	-1.476966	
4530.002240	-1.476676	
4530.003720	-1.476966	
4530.005404	-1.476104	
4530.006905	-1.476877	
4530.008558	-1.474239	
4530.010103	-1.477006	
4530.011715	-1.476479	
4530.013279	-1.476954	
4530.014959	-1.476708	
4530.016548	-1.476922	
4530.018223	-1.476753	
4530.019802	-1.476853	
4530.021452	-1.476748	
4530.023044	-1.476761	
4530.024688	-1.476757	
4530.026305	-1.476817	
4530.027922	-1.476906	
4530.029595	-1.476265	
4530.031202	-1.476753	
4530.032842	-1.476293	
4530.034438	-1.470299	
4530.036108	-1.454472	
4530.037695	-1.369414	
4530.039389	-1.418185	
4530.040939	-1.202448	
4530.042641	-1.276082	
4530.044181	-1.087154	
4530.045896	-1.074879	
4530.047424	-0.947629	
4530.049156	-0.960225	
4530.050647	-0.877218	
4530.052404	-0.700596	
4530.053881	-0.623055	
4530.055655	-0.517319	
4530.057137	-0.488110	
4530.058918	-0.326317	
4530.060402	-0.320012	
4530.062160	-0.167754	
4530.063649	-0.221999	
4530.065390	0.067657	
4530.066905	-0.072319	
4530.068674	0.240915	
4530.070195	0.210985	
4530.071927	0.383953	
4530.073452	0.306549	
4530.075157	0.602046	
4530.076698	0.458275	
4530.078403	0.804441	
4530.079969	0.670753	
4530.081672	0.952010	
4530.083222	0.642422	
4530.084907	1.125035	
4530.086482	0.975068	
4530.088137	1.252531	
4530.089734	1.136938	
4530.091364	1.423755	
4530.092978	1.223056	
4530.094592	1.537273	
4530.096264	1.416959	
4530.097870	1.700106	
4530.099527	1.575216	
4530.101121	1.712453	
4530.102796	1.664987	
4530.104366	1.735204	
4530.106058	1.758972	
4530.107620	1.753876	
4530.109310	1.773566	
4530.110878	1.775633	
4530.112575	1.776793	
4530.114127	1.777985	
4530.115857	1.776974	
4530.117381	1.777466	
4530.119123	1.777236	
4530.120605	1.777780	
4530.122385	1.777284	
4530.123867	1.777876	
4530.125640	1.777188	
4530.127126	1.777574	
4530.128625	1.777063	
4530.130201	1.777707	
4530.131752	1.777933	
4530.133352	1.777470	
4530.134835	1.777840	
4530.136487	1.777760	
4530.137982	1.778009	
4530.139619	1.777437	
4530.141138	1.778009	
4530.142761	1.777607	
4530.144249	1.777901	
4530.145901	1.778126	
4530.147390	1.777913	
4530.149019	1.777977	
4530.150522	1.777917	
4530.152221	1.778134	
4530.153707	1.777909	
4530.155402	1.778102	
4530.156893	1.777892	
4530.158559	1.778026	
4530.160090	1.777852	
4530.161730	1.778126	
4530.163296	1.777901	
4530.164895	1.778191	
4530.166487	1.778018	
4530.168041	1.778195	
4530.169657	1.777909	
4530.171186	1.777953	
4530.172869	1.778013	
4530.174463	1.778175	
4530.176126	1.777937	
4530.177711	1.778291	
4530.179395	1.777905	
4530.180945	1.778227	
4530.182663	1.778082	
4530.184217	1.778158	
4530.185913	1.777917	
4530.187480	1.778150	
4530.189178	1.778154	
4530.190729	1.778166	
4530.192473	1.778154	
4530.193965	1.778102	
4530.195738	1.778126	
4530.197219	1.778078	
4530.198989	1.778009	
4530.200466	1.778046	
4530.202219	1.778038	
4530.203706	1.778110	
4530.205494	1.778170	
4530.206983	1.778058	
4530.208759	1.778078	
4530.210257	1.778021	
4530.212000	1.778118	
4530.213508	1.777937	
4530.215244	1.778118	
4530.216778	1.777957	
4530.218500	1.778211	
4530.220040	1.777949	
4530.221739	1.778163	
4530.223284	1.777820	
4530.224973	1.778235	
4530.226538	1.777808	
4530.228212	1.778138	
4530.229790	1.777945	
4530.231441	1.778086	
4530.233047	1.777828	
4530.234661	1.778203	
4530.236289	1.777804	
4530.237914	1.778183	
4530.239557	1.777393	
4530.241152	1.778231	
4530.242836	1.777248	
4530.244413	1.778158	
4530.246082	1.777772	
4530.247649	1.778211	
4530.249350	1.777892	
4530.250918	1.778175	
4530.252607	1.777707	
4530.254158	1.778110	
4530.255852	1.777163	
4530.257387	1.777776	
4530.259119	1.777433	
4530.260603	1.777921	
4530.262360	1.777683	
4530.263844	1.777905	
4530.265605	1.777808	
4530.267091	1.777792	
4530.268857	1.777538	
4530.270351	1.777643	
4530.272127	1.777655	
4530.273623	1.777514	
4530.275370	1.776789	
4530.276869	1.777409	
4530.278608	1.775729	
4530.280131	1.777333	
4530.281839	1.777832	
4530.283373	1.776616	
4530.285087	1.777027	
4530.286636	1.776120	
4530.288334	1.776636	
4530.289928	1.775109	
4530.291412	1.775435	
4530.293054	1.776458	
4530.294561	1.776023	
4530.296209	1.775097	
4530.297688	1.759346	
4530.299348	1.774569	
4530.300818	1.734721	
4530.302474	1.764825	
4530.303953	1.719925	
4530.305591	1.763576	
4530.307069	1.677350	
4530.308694	1.713947	
4530.310211	1.575510	
4530.311772	1.641880	
4530.313343	1.567973	
4530.314833	1.570732	
4530.316477	1.405164	
4530.318041	1.585065	
4530.319647	1.486359	
4530.321185	1.489944	
4530.322868	1.405696	
4530.324343	1.407420	
4530.326060	1.305874	
4530.327537	1.292617	
4530.329251	1.248116	
4530.330732	1.201307	
4530.332458	1.388729	
4530.333940	1.142187	
4530.335650	1.232216	
4530.337135	1.050185	
4530.338847	1.217968	
4530.340320	1.005406	
4530.342088	1.134461	
4530.343587	1.008447	
4530.345329	1.101989	
4530.346851	0.878695	
4530.348588	1.071603	
4530.350109	0.784392	
4530.351816	1.007122	
4530.353352	0.752125	
4530.355054	1.006453	
4530.356607	0.753511	
4530.358292	0.933399	
4530.359856	0.681795	
4530.361525	0.912650	
4530.363114	0.621757	
4530.364773	0.859319	
4530.366357	0.581175	
4530.368013	0.794507	
4530.369622	0.568663	
4530.371258	0.750449	
4530.372896	0.508859	
4530.374494	0.738606	
4530.376163	0.481523	
4530.377748	0.669017	
4530.379437	0.483497	
4530.381039	0.615686	
4530.382699	0.447008	
4530.384268	0.586573	
4530.385984	0.450315	
4530.387533	0.540522	
4530.389227	0.468241	
4530.390770	0.522777	
4530.392481	0.413783	
4530.394007	0.509157	
4530.395745	0.429888	
4530.397239	0.372955	
4530.398997	0.391526	
4530.400476	0.341788	
4530.402249	0.404505	
4530.403722	0.286540	
4530.405506	0.405105	
4530.406987	0.284993	
4530.408727	0.465704	
4530.410226	0.290036	
4530.411961	0.463057	
4530.413482	0.308099	
4530.415211	0.453925	
4530.416734	0.142801	
4530.418445	0.442295	
4530.419986	0.165698	
4530.421682	0.440051	
4530.423238	0.115767	
4530.424909	0.461482	
4530.426477	0.115042	
4530.428118	0.454658	
4530.429728	0.112915	
4530.431359	0.427833	
4530.432965	0.226268	
4530.434591	0.400441	
4530.436207	0.173469	
4530.437795	0.387534	
4530.439467	0.143410	
4530.441031	0.422935	
4530.442720	0.144018	
4530.444295	0.372585	
4530.445973	0.195371	
4530.447535	0.319189	
4530.449214	0.211984	
4530.450776	0.287277	
4530.452476	0.198763	
4530.453981	0.236440	
4530.455734	0.309771	
4530.457215	0.085696	
4530.458758	0.178110	
4530.460290	0.180809	
4530.461784	0.107457	
4530.463358	0.124976	
4530.464860	0.188337	
4530.466520	0.041058	
4530.468002	0.108565	
4530.469643	0.159809	
4530.471164	0.133987	
4530.472801	0.068934	
4530.474278	0.078767	
4530.475927	0.193804	
4530.477396	-0.018638	
4530.479041	0.217116	
4530.480520	-0.018344	
4530.482165	0.160522	
4530.483671	0.018065	
4530.485374	0.179004	
4530.486894	-0.070845	
4530.488554	0.178371	
4530.490085	-0.064834	
4530.491737	0.187572	
4530.493293	0.008336	
4530.494884	0.196394	
4530.496464	0.006568	
4530.498033	0.146278	
4530.499647	0.015245	
4530.501180	0.078086	
4530.502865	0.062287	
4530.504339	0.115586	
4530.506063	0.033517	
4530.507635	0.182239	
4530.509342	-0.002689	
4530.510912	0.140650	
4530.512589	0.055343	
4530.514148	0.082006	
4530.515861	0.064865	
4530.517406	0.059693	
4530.519138	0.010298	
4530.520636	0.052478	
4530.522384	0.044140	
4530.523867	-0.006504	
4530.525653	0.029219	
4530.527137	-0.017288	
4530.528927	0.058795	
4530.530402	-0.047359	
4530.532185	0.087855	
4530.533668	-0.031798	
4530.535435	0.095138	
4530.536930	-0.041728	
4530.538668	0.103977	
4530.540182	-0.054610	
4530.541943	0.111159	
4530.543466	-0.062865	
4530.545191	0.133971	
4530.546724	-0.105951	
4530.548452	0.133488	
4530.549998	-0.166284	
4530.551727	0.136574	
4530.553284	-0.048729	
4530.554988	0.158347	
4530.556560	-0.130371	
4530.558258	0.172663	
4530.559819	-0.123881	
4530.561494	0.168840	
4530.563068	-0.111869	
4530.564717	0.173554	
4530.566323	-0.078519	
4530.567953	0.161473	
4530.569575	-0.093963	
4530.571187	0.152348	
4530.572839	-0.068669	
4530.574458	0.146270	
4530.576099	-0.135435	
4530.577690	0.142370	
4530.579372	-0.080323	
4530.580949	0.129170	
4530.582658	-0.093516	
4530.584210	0.096468	
4530.585926	-0.027158	
4530.587487	0.033211	
4530.589192	-0.016410	
4530.590759	0.053054	
4530.592493	0.006036	
4530.594025	0.021364	
4530.595773	-0.003652	
4530.597283	0.010431	
4530.599029	0.023418	
4530.600510	0.003478	
4530.602274	0.042351	
4530.603757	-0.035480	
