time (s)	magX	magY	magZ
4529.509765	-239.392166	-171.712448	143.191116
4529.513095	-238.924591	-171.011108	142.957336
4529.516416	-238.398605	-170.835770	141.554642
4529.519749	-238.515503	-170.017532	141.320862
4529.523093	-237.989471	-170.134430	140.853302
4529.526422	-237.638809	-169.725311	140.035065
4529.529331	-237.171249	-168.731735	139.859741
4529.532674	-235.943893	-169.374634	139.392166
4529.535997	-236.294556	-169.023972	138.749268
4529.539325	-235.885452	-168.556396	138.164825
4529.542663	-236.060791	-168.556396	138.340149
4529.545992	-235.593231	-168.088837	137.288147
4529.549329	-235.476334	-168.205719	136.119217
4529.552659	-234.599640	-167.855057	135.827011
4529.555998	-234.774994	-167.971939	135.417877
4529.559327	-235.476334	-167.738159	135.534775
4529.562698	-234.716537	-168.205719	135.417877
4529.565991	-235.125656	-168.381058	134.716537
4529.569326	-234.248978	-167.971939	134.833435
4529.572655	-233.664520	-168.264175	134.307419
4529.576018	-234.073639	-168.673294	134.248978
4529.579323	-233.781403	-168.848618	134.248978
4529.582661	-233.839874	-168.673294	134.190536
4529.585990	-233.372314	-169.316177	134.015198
4529.589337	-232.787842	-169.199295	134.774979
4529.592653	-232.787842	-169.959091	134.482758
4529.595991	-232.904739	-170.426651	135.184097
4529.599322	-232.846283	-170.660431	135.827011
4529.602651	-232.495621	-171.478668	135.242538
4529.605983	-233.138519	-171.829346	136.411453
4529.609323	-233.781403	-172.413788	137.229691
4529.612653	-233.606079	-173.232025	137.638809
4529.615988	-234.248978	-173.173584	138.398605
4529.619321	-234.658096	-173.699600	139.099945
4529.622654	-234.891861	-173.991821	140.327301
4529.625992	-234.950333	-175.043839	140.794861
4529.629323	-236.002319	-174.985382	142.314438
4529.632653	-236.586792	-175.920517	143.366455
4529.635984	-237.346573	-176.504974	145.119812
4529.639316	-237.112808	-176.797195	145.470490
4529.642651	-238.106369	-177.440094	147.165405
4529.647277	-239.684387	-179.018112	149.152542
4529.650228	-240.444183	-180.011688	151.139694
4529.653533	-240.619522	-180.070145	152.834595
4529.656913	-242.022202	-180.888367	153.652832
4529.660240	-242.781998	-181.472824	155.347748
4529.663513	-244.067795	-181.472824	157.042664
4529.666827	-244.652252	-182.232620	157.860901
4529.670162	-245.236710	-182.933960	159.438919
4529.673078	-246.522491	-183.635300	160.490936
4529.676398	-248.158981	-184.161301	163.179428
4529.679738	-248.451202	-185.271774	164.465225
4529.683101	-249.853897	-185.973114	165.634125
4529.686432	-250.847458	-186.732895	167.445938
4529.689765	-251.373459	-187.434250	168.790192
4529.692662	-252.308578	-188.310928	171.186432
4529.695976	-253.419037	-189.012283	173.115128
4529.699310	-254.003494	-189.596725	174.693161
4529.702646	-254.997086	-190.882523	176.621857
4529.705979	-256.399780	-192.109879	178.550552
4529.709310	-257.743988	-192.752777	181.297485
4529.712641	-258.036224	-194.447693	183.167740
4529.715978	-259.322021	-195.207474	185.388657
4529.719311	-260.315613	-196.610168	187.668030
4529.722641	-260.724701	-197.253067	190.122742
4529.725980	-262.887207	-199.064880	192.811234
4529.729312	-263.939209	-200.467560	195.675034
4529.732638	-265.225006	-201.519592	198.421982
4529.735984	-265.984802	-202.396255	201.753357
4529.739307	-266.803040	-204.383392	204.850952
4529.742641	-268.030396	-205.786087	207.714798
4529.745972	-269.783752	-207.188766	211.513733
4529.749306	-270.894226	-209.117477	215.195801
4529.752663	-272.296906	-210.169479	218.702515
4529.755975	-273.758026	-211.922867	222.209244
4529.759302	-275.160706	-213.267090	225.423721
4529.762641	-276.212738	-214.260681	230.508469
4529.765968	-277.849213	-216.072464	234.132080
4529.769304	-279.894806	-217.066055	238.164810
4529.772670	-280.713043	-218.702515	242.372864
4529.775970	-282.349518	-220.163651	246.580963
4529.779310	-284.336639	-221.800110	251.022797
4529.782638	-285.973114	-222.501465	256.692017
4529.785969	-288.369385	-224.196381	261.192261
4529.789303	-289.304504	-224.897720	264.932800
4529.792635	-290.590271	-226.884872	271.127991
4529.795970	-292.869659	-227.995331	276.738739
4529.799304	-293.629456	-228.872009	280.946808
4529.802636	-296.142609	-230.216248	286.323792
4529.806885	-299.298645	-232.612518	297.486847
4529.810243	-301.052032	-233.313843	303.389832
4529.813486	-301.928680	-234.950333	309.175934
4529.816857	-304.091156	-236.177689	314.436005
4529.820146	-305.260071	-237.405045	320.981873
4529.823510	-307.071869	-238.457031	326.241974
4529.826841	-308.182373	-239.450623	333.196960
4529.829751	-310.227936	-240.911743	338.281708
4529.833081	-310.987732	-242.255997	345.002899
4529.836455	-312.507294	-243.600220	351.431915
4529.839767	-313.500885	-244.944473	358.328461
4529.843057	-314.669769	-246.230270	365.225006
4529.846400	-315.254242	-248.158981	372.121582
4529.849719	-316.481598	-248.918777	379.602570
4529.852627	-317.475159	-249.912338	386.440674
4529.855958	-318.585632	-251.490356	394.506134
4529.859334	-319.228516	-252.834610	401.461121
4529.862628	-319.462311	-254.061966	408.708344
4529.865962	-319.929871	-254.646393	418.234955
4529.869294	-320.397430	-256.049072	426.125061
4529.872627	-321.157227	-257.042664	434.424316
4529.875956	-321.215668	-258.153137	443.717133
4529.879290	-321.098785	-259.614258	451.724152
4529.882628	-321.449432	-260.081818	460.783142
4529.885959	-320.981873	-260.783173	470.601990
4529.889295	-320.455872	-261.309174	481.765045
4529.892668	-320.222107	-261.250732	491.291656
4529.895960	-319.754517	-261.309174	502.863831
4529.899294	-319.228516	-261.776733	511.046173
4529.902654	-318.410278	-262.127411	521.741699
4529.905961	-318.001160	-261.601410	532.495605
4529.909295	-317.124481	-261.776733	542.957336
4529.912622	-315.721802	-260.490936	554.061951
4529.915959	-315.137329	-259.964935	564.056091
4529.919286	-313.500885	-258.912933	575.511414
4529.922629	-311.572174	-257.802460	585.739319
4529.925957	-309.292816	-257.159576	597.019287
4529.929289	-308.533020	-254.821747	608.007019
4529.932619	-306.370544	-253.302170	618.936279
4529.935953	-303.682068	-252.308578	629.690247
4529.939286	-301.870239	-249.561661	640.385742
4529.942617	-298.421967	-247.457626	651.899475
4529.945976	-295.441284	-245.587372	663.062500
4529.949288	-292.402100	-242.898895	672.647583
4529.952616	-289.421387	-240.385742	683.343079
4529.955956	-286.090027	-237.521912	694.213928
4529.959309	-281.998840	-234.307434	705.201599
4529.962615	-277.966095	-231.385162	714.552856
4529.967230	-269.433075	-224.897720	735.125610
4529.970161	-264.056122	-221.098785	744.360046
4529.973469	-258.503784	-217.358276	754.704834
4529.976829	-253.652832	-214.552902	763.822327
4529.980160	-247.808289	-210.695511	773.582703
4529.983546	-242.022202	-206.604309	782.057312
4529.986882	-235.184097	-202.630035	791.116272
4529.989738	-227.936890	-197.720642	800.935181
4529.993044	-221.858566	-193.687897	809.175964
4529.996369	-214.377548	-188.486267	817.708984
4529.999715	-206.896545	-184.395081	826.475708
4530.003039	-199.064880	-178.784332	834.190552
4530.006368	-191.116302	-173.524261	842.255981
4530.009711	-183.050842	-168.088837	849.327881
4530.012611	-173.699600	-162.127411	857.802490
4530.015947	-164.406769	-156.341324	864.406799
4530.019299	-155.406204	-150.087662	870.192932
4530.022612	-145.879608	-143.424896	876.154297
4530.025942	-135.710114	-136.937469	881.414429
4530.029341	-126.241959	-129.748688	887.025146
4530.032610	-116.014030	-122.618355	891.700745
4530.035941	-105.844536	-115.020454	896.142578
4530.039280	-95.090591	-107.539452	898.655823
4530.042609	-84.804207	-98.772644	902.513123
4530.045942	-74.284050	-90.824081	905.026367
4530.049272	-63.763882	-82.583282	907.948608
4530.052608	-53.243713	-74.108711	909.292786
4530.055942	-42.372883	-65.634132	911.046204
4530.059272	-31.092926	-56.575100	911.396912
4530.062627	-20.864992	-47.749855	911.572144
4530.065938	-10.461719	-38.807713	910.812378
4530.069272	0.759790	-30.508474	909.935669
4530.072608	11.279953	-21.624781	908.766846
4530.075940	22.092344	-12.916424	906.721191
4530.079274	32.028053	-4.909410	904.032715
4530.082612	42.314438	5.318527	900.409119
4530.085942	52.425480	13.325541	898.071289
4530.089272	62.770306	21.917007	894.097046
4530.092621	72.355347	30.099356	888.544739
4530.095999	82.758621	38.164814	882.758606
4530.099290	92.343658	45.704266	878.609009
4530.102607	101.168907	53.535946	872.881348
4530.105944	110.870834	61.016949	867.212219
4530.109268	120.222092	68.497955	860.549377
4530.112602	129.222687	75.452957	855.639954
4530.115933	137.638809	82.232613	848.042114
4530.119273	146.639389	88.369377	840.561096
4530.122605	155.698425	94.973701	832.554077
4530.127228	171.537109	106.896553	816.481567
4530.130141	180.011688	113.559319	807.773193
4530.133549	187.434250	119.228516	799.707764
4530.136894	195.265930	125.189949	790.239624
4530.140206	203.039169	130.450027	781.180542
4530.143450	210.344833	136.236115	771.186462
4530.146782	217.241379	140.385742	760.666260
4530.149719	224.196381	145.412033	751.315002
4530.153027	230.800705	150.379898	741.729980
4530.156347	236.119217	154.646408	729.398010
4530.159690	242.139099	159.146698	719.637634
4530.163048	247.516083	163.530106	709.175903
4530.166396	253.360611	168.088837	697.895935
4530.169710	258.503784	172.589127	686.557556
4530.172646	262.770325	175.978958	674.459351
4530.175931	267.504395	180.537704	664.231445
4530.179303	271.478668	183.985977	651.256592
4530.182602	275.511414	187.025131	639.742859
4530.185929	279.602570	191.116302	628.462891
4530.189261	283.109283	194.739914	617.416687
4530.192611	285.213318	197.311508	605.610779
4530.195930	287.784912	199.941559	594.097046
4530.199258	290.005859	202.220917	583.284607
4530.202599	292.285217	205.260086	572.063110
4530.205924	293.863251	207.890137	559.964966
4530.209260	295.616608	210.052612	549.094116
4530.212596	296.551727	211.513733	537.697266
4530.215931	298.071320	213.617783	526.826416
4530.219258	299.473999	214.669769	515.955566
4530.222613	299.766205	216.890717	506.429016
4530.225923	300.759796	217.825836	496.025696
4530.229255	300.818237	218.644073	486.732910
4530.232588	300.818237	220.338989	475.160736
4530.235929	300.993561	220.748093	465.225037
4530.239307	301.578033	221.391006	455.698456
4530.242590	301.052032	221.566345	446.639404
4530.245922	300.876678	221.741669	437.697266
4530.249264	300.642883	222.033905	429.281128
4530.252588	299.707764	221.507889	420.631226
4530.255929	299.240204	221.917007	411.279968
4530.259256	299.006439	221.566345	403.623627
4530.262585	297.895966	220.397430	394.330811
4530.265944	296.317932	220.397430	386.090027
4530.269256	295.499695	219.696091	378.433655
4530.272584	295.382812	218.702515	370.017517
4530.275924	294.330811	218.410278	363.413208
4530.279258	292.460571	217.767380	354.997101
4530.282582	291.934540	216.598480	347.340729
4530.285921	290.122711	216.072464	339.742859
4530.290206	287.258911	213.500885	324.897705
4530.293520	285.447083	212.215088	317.708954
4530.296823	284.278198	211.572174	311.513733
4530.300107	283.109283	210.344833	304.500305
4530.303430	280.946808	209.234360	297.486847
4530.306766	279.894806	208.182358	289.888947
4530.310153	277.673859	207.013443	282.992401
4530.313456	275.569855	205.961426	277.264771
4530.316370	273.056702	204.850952	270.192871
4530.319697	271.478668	203.682068	264.114532
4530.323054	269.725311	202.337814	257.802460
4530.326337	267.387482	201.870255	252.308578
4530.329679	265.400360	200.175339	245.996506
4530.333015	263.120972	199.006424	240.561081
4530.336333	261.542969	198.305084	235.067200
4530.339244	259.146698	197.253067	230.040909
4530.342585	256.516663	196.317947	224.254822
4530.345917	254.529526	195.032150	219.696091
4530.349247	252.016357	193.921692	214.962006
4530.352594	249.620102	192.285217	211.046173
