time (s)	magX	magY	magZ
4625.060202	-294.097015	-207.188766	218.936295
4625.063523	-293.103455	-205.961426	214.962006
4625.066867	-291.817627	-204.792526	211.455292
4625.070204	-290.940979	-202.746933	209.000580
4625.073527	-289.304504	-202.513153	205.552322
4625.076442	-287.551147	-201.227356	202.396255
4625.079790	-286.557587	-200.350662	199.415543
4625.083106	-284.979523	-199.298660	196.610168
4625.086438	-283.226166	-198.071304	193.921692
4625.089768	-281.297485	-197.428406	190.122742
4625.093100	-280.128571	-196.668610	186.849792
4625.096439	-279.135010	-195.499710	184.511978
4625.099793	-277.790771	-194.798355	182.174164
4625.103100	-275.745178	-193.337219	179.310349
4625.106437	-274.284058	-192.986557	176.738754
4625.109772	-272.764465	-192.226761	173.991821
4625.113102	-271.478668	-191.408539	171.712448
4625.116467	-269.842194	-190.356522	170.368210
4625.119763	-268.322601	-189.655167	168.030396
4625.123109	-267.329041	-189.187607	165.692581
4625.126433	-266.160126	-188.486267	163.939209
4625.129769	-265.634125	-187.843369	161.542953
4625.133098	-264.231445	-187.492691	159.380478
4625.136437	-263.530090	-186.616013	158.620697
4625.139770	-262.185852	-185.622437	156.867325
4625.143104	-261.309174	-185.447113	154.880188
4625.146434	-260.315613	-184.395081	153.185272
4625.149764	-259.964935	-183.459961	151.841034
4625.153099	-259.438934	-182.875519	151.139694
4625.156432	-259.322021	-181.472824	150.263000
4625.159785	-258.620697	-181.355927	148.451202
4625.163141	-258.445374	-180.128571	148.275864
4625.166440	-257.977783	-180.187027	147.691406
4625.169764	-257.510223	-179.076569	146.990067
4625.173095	-256.867340	-178.258331	145.704269
4625.176429	-257.042664	-177.089417	145.470490
4625.179758	-257.276428	-176.446518	144.009354
4625.183099	-256.925781	-175.569839	143.600235
4625.186431	-256.575104	-175.277618	143.600235
4625.189765	-256.107544	-174.693161	142.957336
4625.193094	-256.516663	-173.991821	142.489761
4625.196427	-255.698425	-173.056702	142.314438
4625.201142	-255.347748	-171.712448	140.970200
4625.204012	-255.055527	-170.894211	140.444183
4625.207363	-255.172424	-170.718872	139.158386
4625.210788	-255.113953	-170.134430	139.684387
4625.213964	-254.880188	-169.783752	138.807709
4625.217274	-255.698425	-169.900650	138.866165
4625.220607	-254.178833	-169.491531	137.814148
4625.223993	-254.120392	-170.017532	137.171249
4625.226845	-253.419037	-170.017532	137.288147
4625.230184	-253.594391	-170.192871	136.586792
4625.233560	-252.776154	-169.608414	135.827011
4625.236894	-252.425476	-169.433075	136.645233
4625.240236	-252.893036	-169.666870	136.002335
4625.243579	-252.016357	-170.017532	135.242538
4625.246453	-251.548798	-169.666870	135.300995
4625.249760	-251.665680	-169.900650	134.482758
4625.253102	-251.315018	-170.134430	134.891876
4625.256417	-251.373459	-170.192871	135.476334
4625.259756	-251.081223	-170.309753	135.359436
4625.263085	-251.022797	-170.718872	136.236115
4625.266424	-251.899475	-170.134430	135.710114
4625.269748	-251.841019	-171.011108	135.768555
4625.273085	-252.074814	-171.244888	135.827011
4625.276422	-252.133255	-171.244888	136.060791
4625.279751	-252.191711	-171.420212	137.638809
4625.283082	-253.945068	-171.478668	137.638809
4625.286422	-254.120392	-171.537109	139.158386
4625.289768	-254.646393	-171.478668	139.333725
4625.293082	-255.581528	-171.478668	139.392166
4625.296423	-255.990646	-172.004669	140.268845
4625.299752	-256.224426	-171.420212	141.554642
4625.303081	-257.627136	-171.829346	143.074219
4625.306414	-257.977783	-171.303329	143.717117
