time (s)	det(V)
4175.951419	-0.252103	
4175.952977	-0.022593	
4175.954683	-0.121710	
4175.956233	-0.151435	
4175.957959	-0.218233	
4175.959493	-0.211389	
4175.961233	-0.171432	
4175.962736	-0.202998	
4175.964507	-0.190099	
4175.965998	-0.176653	
4175.967749	-0.173704	
4175.969239	-0.190671	
4175.971018	-0.175943	
4175.972501	-0.196287	
4175.974301	-0.187295	
4175.975778	-0.383104	
4175.977526	-0.162835	
4175.979026	-0.396156	
4175.980796	-0.184846	
4175.982312	-0.433184	
4175.984080	-0.201934	
4175.985597	-0.393622	
4175.987333	-0.170904	
4175.988854	-0.448355	
4175.990569	-0.189958	
4175.992107	-0.493722	
4175.993802	-0.208545	
4175.995365	-0.451899	
4175.997044	-0.202760	
4175.998620	-0.549763	
4176.000278	-0.235059	
4176.001866	-0.559351	
4176.003520	-0.238491	
4176.005116	-0.444302	
4176.006754	-0.257706	
4176.008386	-0.606228	
4176.009998	-0.315783	
4176.011674	-0.583432	
4176.013262	-0.357238	
4176.014907	-0.590321	
4176.016490	-0.374508	
4176.018152	-0.517477	
4176.019729	-0.436632	
4176.021436	-0.533860	
4176.022988	-0.410637	
4176.024678	-0.561248	
4176.026234	-0.430840	
4176.027926	-0.583855	
4176.029453	-0.542243	
4176.031187	-0.552390	
4176.032675	-0.532905	
4176.034455	-0.566183	
4176.035939	-0.539044	
4176.037735	-0.577209	
4176.039216	-0.573156	
4176.040987	-0.534158	
4176.042475	-0.612859	
4176.044238	-0.537719	
4176.045739	-0.686396	
4176.047503	-0.539052	
4176.049004	-0.673598	
4176.050734	-0.541646	
4176.052276	-0.767869	
4176.053772	-0.806899	
4176.055378	-0.744799	
4176.056877	-0.693877	
4176.058529	-0.742390	
4176.060038	-0.743393	
4176.061687	-0.744654	
4176.063177	-0.844342	
4176.064814	-0.772945	
4176.066284	-0.883087	
4176.067925	-0.782987	
4176.069402	-0.896586	
4176.071031	-0.773601	
4176.072514	-0.966594	
4176.074125	-0.783910	
4176.075653	-0.943629	
4176.077208	-0.836173	
4176.078780	-1.025343	
4176.080360	-0.793433	
4176.081956	-1.039047	
4176.083532	-0.875949	
4176.085149	-1.070130	
4176.086705	-0.934714	
4176.088342	-1.006136	
4176.089824	-1.021657	
4176.091533	-1.094352	
4176.093018	-1.092761	
4176.094759	-1.141065	
4176.096236	-1.174246	
4176.097965	-1.182826	
4176.099453	-1.218279	
4176.101147	-1.174459	
4176.102634	-1.279864	
4176.104342	-1.204414	
4176.105820	-1.292400	
4176.107588	-1.261004	
4176.109072	-1.354819	
4176.110829	-1.286761	
4176.112345	-1.437247	
4176.114094	-1.349321	
4176.115605	-1.463516	
4176.117329	-1.394575	
4176.118850	-1.474787	
4176.120554	-1.434669	
4176.122098	-1.476402	
4176.123805	-1.475000	
4176.125369	-1.476301	
4176.127065	-1.469840	
4176.128625	-1.475991	
4176.130302	-1.476172	
4176.131888	-1.475883	
4176.133558	-1.476571	
4176.135153	-1.476172	
4176.136803	-1.476692	
4176.138412	-1.476688	
4176.140044	-1.476946	
4176.141669	-1.476454	
4176.143291	-1.473832	
4176.144934	-1.476728	
4176.146524	-1.476773	
4176.148206	-1.476765	
4176.149786	-1.476845	
4176.151456	-1.476660	
4176.153012	-1.476515	
4176.154704	-1.476591	
4176.156256	-1.476829	
4176.157951	-1.476793	
4176.159503	-1.476680	
4176.161216	-1.476801	
4176.162728	-1.475681	
4176.164485	-1.476612	
4176.165967	-1.476894	
4176.167745	-1.476813	
4176.169229	-1.476749	
4176.170995	-1.476853	
4176.172485	-1.476938	
4176.174263	-1.476817	
4176.175752	-1.476902	
4176.177504	-1.476599	
4176.179006	-1.476156	
4176.180745	-1.476821	
4176.182261	-1.476938	
4176.183995	-1.476817	
4176.185534	-1.476825	
4176.187263	-1.476535	
4176.188812	-1.476833	
4176.190518	-1.476877	
4176.192065	-1.476954	
4176.193765	-1.476817	
4176.195325	-1.476910	
4176.197008	-1.476877	
4176.198579	-1.477018	
4176.200250	-1.476567	
4176.201854	-1.477059	
4176.203501	-1.476716	
4176.205110	-1.476950	
4176.206747	-1.476865	
4176.208352	-1.476833	
4176.209980	-1.476604	
4176.211667	-1.476882	
4176.213258	-1.476926	
4176.214936	-1.476918	
4176.216526	-1.476982	
4176.218203	-1.476837	
4176.219800	-1.476857	
4176.221456	-1.476926	
4176.223039	-1.476978	
4176.224736	-1.476865	
4176.226217	-1.477022	
4176.227794	-1.476978	
4176.229283	-1.476958	
4176.230838	-1.476942	
4176.232366	-1.477031	
4176.233952	-1.476934	
4176.235491	-1.476918	
4176.237025	-1.476982	
4176.238641	-1.477002	
4176.240135	-1.476841	
4176.241779	-1.477059	
4176.243305	-1.477071	
4176.244960	-1.477051	
4176.246445	-1.477051	
4176.248087	-1.476974	
4176.249560	-1.477002	
4176.251198	-1.476902	
4176.252675	-1.476982	
4176.254303	-1.476877	
4176.255784	-1.477059	
4176.257470	-1.476837	
4176.258978	-1.477043	
4176.260649	-1.476813	
4176.262191	-1.477014	
4176.263813	-1.476841	
4176.265377	-1.477002	
4176.266953	-1.476829	
4176.268555	-1.476966	
4176.270124	-1.476974	
4176.271743	-1.477002	
4176.273282	-1.476986	
4176.274938	-1.476918	
4176.276555	-1.476994	
4176.278219	-1.476974	
4176.279803	-1.476982	
4176.281483	-1.476994	
4176.283052	-1.476918	
4176.284749	-1.476805	
4176.286311	-1.477010	
4176.287995	-1.476869	
4176.289557	-1.476841	
4176.291274	-1.476805	
4176.292813	-1.477067	
4176.294549	-1.476708	
4176.296035	-1.476829	
4176.297793	-1.476829	
4176.299271	-1.476978	
4176.301034	-1.476777	
4176.302523	-1.476994	
4176.304318	-1.476882	
4176.305802	-1.476874	
4176.307580	-1.476885	
4176.309059	-1.476910	
4176.310834	-1.476583	
4176.312327	-1.475846	
4176.314064	-1.476736	
4176.315580	-1.476918	
4176.317305	-1.476535	
4176.318850	-1.469888	
4176.320581	-1.476636	
4176.322119	-1.476809	
4176.323829	-1.476910	
4176.325379	-1.473276	
4176.327072	-1.476555	
4176.328636	-1.476595	
4176.330325	-1.476708	
4176.331913	-1.476450	
4176.333587	-1.475774	
4176.335178	-1.476261	
4176.336838	-1.447982	
4176.338430	-1.475290	
4176.340079	-1.376496	
4176.341706	-1.468627	
4176.343340	-1.290149	
4176.344969	-1.445956	
4176.346576	-1.144050	
4176.348240	-1.322996	
4176.349846	-1.095436	
4176.351491	-1.184607	
4176.353075	-0.953434	
4176.354777	-1.013327	
4176.356322	-0.740541	
4176.358010	-0.807363	
4176.359546	-0.687053	
4176.361243	-0.685800	
4176.362772	-0.626709	
4176.364482	-0.528937	
4176.365975	-0.497818	
4176.367753	-0.383487	
4176.369244	-0.330293	
4176.371022	-0.226285	
4176.372498	-0.206454	
4176.374276	-0.051779	
4176.375754	-0.044568	
4176.377519	0.106369	
4176.379018	-0.044076	
4176.380781	0.289239	
4176.382308	0.114426	
4176.384054	0.421287	
4176.385572	0.231223	
4176.387291	0.645032	
4176.388820	0.434476	
4176.390533	0.769016	
4176.392082	0.601937	
4176.393787	0.943527	
4176.395345	0.744495	
4176.397028	1.126167	
4176.398587	0.909020	
4176.400251	1.281442	
4176.401856	1.183405	
4176.403347	1.241316	
4176.404978	1.307872	
4176.406514	1.277426	
4176.408146	1.451276	
4176.409629	1.420343	
4176.411289	1.679690	
4176.412772	1.599112	
4176.414422	1.704444	
4176.415901	1.689684	
4176.417534	1.766803	
4176.419029	1.775761	
4176.420616	1.774634	
4176.422168	1.775927	
4176.423717	1.776229	
4176.425314	1.776479	
4176.426893	1.777703	
4176.428513	1.776922	
4176.430080	1.777719	
4176.431699	1.777119	
4176.433232	1.777824	
4176.434898	1.777510	
4176.436374	1.777679	
4176.438069	1.777606	
4176.439550	1.777812	
4176.441262	1.777582	
4176.442753	1.777864	
4176.444476	1.777401	
4176.445964	1.777820	
4176.447681	1.777864	
4176.449161	1.777687	
4176.450867	1.777884	
4176.452351	1.777812	
4176.454102	1.777860	
4176.455615	1.777667	
4176.457348	1.777953	
4176.458883	1.777840	
4176.460624	1.777756	
4176.462152	1.777719	
4176.463858	1.778038	
4176.465391	1.777864	
4176.467091	1.778158	
4176.468652	1.777897	
4176.470344	1.778098	
4176.471917	1.777881	
4176.473604	1.777731	
4176.475187	1.778009	
4176.476858	1.777804	
4176.478451	1.777816	
4176.480096	1.778134	
4176.481704	1.777820	
4176.483329	1.778066	
4176.484969	1.777800	
4176.486554	1.778255	
4176.488212	1.777562	
4176.489813	1.778271	
4176.491469	1.777836	
4176.493049	1.778102	
4176.494724	1.777691	
4176.496292	1.778195	
4176.498010	1.777989	
4176.499554	1.778215	
4176.501257	1.777993	
4176.502814	1.778118	
4176.504529	1.777792	
4176.506032	1.778158	
4176.507793	1.777933	
4176.509282	1.778062	
4176.511067	1.778021	
4176.512548	1.778094	
4176.514351	1.777913	
4176.515832	1.778118	
4176.517622	1.777961	
4176.519103	1.778166	
4176.520872	1.778158	
4176.522370	1.777751	
4176.524143	1.777973	
4176.525640	1.777953	
4176.527378	1.778114	
4176.528891	1.777949	
4176.530607	1.778066	
4176.532136	1.778001	
4176.533876	1.778042	
4176.535424	1.778102	
4176.537139	1.778259	
4176.538679	1.777784	
4176.540367	1.778066	
4176.541924	1.777945	
4176.543594	1.778275	
4176.545178	1.777929	
4176.546861	1.778082	
4176.548455	1.777881	
4176.550093	1.778211	
4176.551712	1.777812	
4176.553340	1.778170	
4176.554952	1.777788	
4176.556568	1.778171	
4176.558232	1.777651	
4176.559824	1.778183	
4176.561502	1.777731	
4176.563085	1.778030	
4176.564765	1.777860	
4176.566350	1.778251	
4176.568016	1.777663	
4176.569576	1.778078	
4176.571268	1.777586	
4176.572769	1.777647	
4176.574333	1.777667	
4176.575814	1.777429	
4176.577437	1.777498	
4176.578947	1.777562	
4176.580532	1.777735	
4176.582080	1.777240	
4176.583592	1.777554	
4176.585234	1.777502	
4176.586730	1.777498	
4176.588363	1.777151	
4176.589887	1.777429	
4176.591533	1.776748	
4176.593014	1.777550	
4176.594660	1.776608	
4176.596129	1.777353	
4176.597772	1.776539	
4176.599249	1.777401	
