time (s)	magX	magY	magZ
4837.471732	-316.494446	-185.148437	131.601395
4837.475065	-317.137329	-186.142014	133.296310
4837.478423	-318.306213	-187.135590	134.699005
4837.481733	-320.118042	-187.778488	137.329056
4837.485068	-321.111633	-189.122742	137.445938
4837.488401	-322.748108	-190.233200	139.608414
4837.492653	-325.670349	-192.512558	143.173584
4837.496001	-326.605469	-193.330795	145.569839
4837.499251	-328.534180	-194.675034	146.738754
4837.502588	-330.112183	-196.253067	148.901230
4837.505936	-331.105774	-197.538864	150.362350
4837.509276	-333.326721	-198.883102	153.167725
4837.512709	-334.787842	-199.935120	155.213333
4837.515514	-337.476318	-202.214493	157.901810
4837.518846	-338.586792	-202.740509	160.414963
4837.522199	-341.216858	-204.084747	162.460556
4837.525485	-343.028625	-205.545883	165.908813
4837.528837	-346.067810	-206.656342	169.473984
4837.532150	-347.002930	-207.708359	173.156052
4837.535061	-349.749878	-208.877258	176.253647
4837.538390	-352.847473	-210.163055	179.585037
4837.541725	-356.003540	-211.565750	182.624191
4837.545059	-358.399780	-212.617767	185.897125
4837.548397	-362.081848	-213.202209	190.689651
4837.551729	-364.302734	-214.721802	194.663956
4837.555059	-367.049683	-215.481598	198.696655
4837.558388	-369.971985	-216.650497	203.606079
4837.561728	-373.127991	-217.644058	208.281708
4837.565085	-377.043823	-218.871414	212.781998
4837.568392	-379.498535	-220.507889	216.931625
4837.571730	-382.829895	-221.384567	222.600815
4837.575062	-387.213318	-222.202805	226.925766
4837.578392	-390.310913	-223.722382	232.185867
4837.581721	-394.109863	-224.774414	237.387482
4837.585057	-397.791931	-225.884872	242.647568
4837.588393	-400.363525	-227.287552	247.732315
4837.591722	-403.694946	-227.930450	252.992416
4837.595053	-407.961426	-230.443604	259.012268
4837.598388	-410.766785	-231.320282	265.032166
4837.601720	-414.098206	-233.132080	271.344269
4837.605056	-418.364685	-234.417892	277.714813
4837.608419	-421.929871	-235.820572	283.325562
4837.611724	-424.267700	-238.216827	289.403870
4837.615055	-427.949707	-239.561081	296.534210
4837.618385	-430.755127	-241.665100	302.437195
4837.621714	-434.086487	-243.886017	309.392181
4837.625055	-437.826965	-245.873169	316.405609
4837.628388	-441.509094	-248.269440	323.477509
4837.631715	-443.788452	-250.724121	330.900085
4837.635049	-448.639404	-252.711273	338.497955
4837.638423	-452.672119	-254.756851	346.563416
4837.641719	-456.237305	-256.860901	354.804230
4837.645048	-458.224426	-259.140289	362.811249
4837.649705	-466.231445	-262.179443	379.351257
4837.652593	-468.978394	-264.400360	389.345428
4837.655928	-473.011108	-266.153717	398.579773
4837.659261	-477.102295	-268.257751	409.567535
4837.662641	-479.966125	-269.835754	419.210999
4837.665998	-483.005249	-271.004700	430.140289
4837.668863	-487.564026	-272.348907	440.835785
4837.672143	-490.603210	-273.342499	451.472839
4837.675482	-494.285217	-274.511383	461.876099
4837.678808	-497.908875	-275.037415	476.370544
4837.682145	-501.707764	-275.037415	487.942719
4837.685474	-504.630066	-275.621857	500.450012
4837.688801	-508.604309	-275.972534	512.898926
4837.691712	-512.403259	-276.264771	526.575134
4837.695046	-515.734680	-275.914093	539.023987
4837.698377	-517.838684	-275.680298	552.466431
4837.701707	-520.994751	-275.037415	566.434875
4837.705042	-524.443054	-274.219177	580.461731
4837.708372	-527.832886	-273.167175	594.547058
4837.711752	-529.060181	-272.290466	608.398621
4837.715044	-532.216248	-271.530670	623.828186
4837.718377	-533.502075	-270.770905	638.030396
4837.721713	-535.547668	-269.426666	652.933960
4837.725067	-537.184143	-268.316193	667.486816
4837.728378	-538.703735	-267.264191	682.156616
4837.731711	-539.346558	-265.803040	697.820007
4837.735044	-539.931030	-265.569275	714.009338
4837.738376	-541.216858	-263.640564	729.029846
4837.741710	-540.047974	-262.588562	745.102295
4837.745039	-540.924622	-261.828766	760.940979
4837.748372	-540.047974	-260.309174	776.955017
4837.751708	-539.112854	-258.848053	793.611938
4837.755056	-538.002319	-257.386902	809.801331
4837.758372	-536.307434	-255.867310	826.399719
4837.761704	-535.080078	-253.997070	843.407410
4837.765038	-531.924011	-251.893051	858.953796
4837.768373	-530.521301	-249.730560	875.727661
4837.771709	-527.248413	-247.451187	893.378174
4837.775035	-522.981934	-244.938034	910.268799
4837.778394	-520.001221	-241.898895	927.802490
4837.781710	-515.559326	-238.216827	945.277649
4837.785037	-511.292847	-234.885452	961.642273
4837.788376	-505.915833	-230.326706	979.409729
4837.791706	-500.421997	-226.118637	996.242004
4837.795033	-494.402100	-220.683212	1012.957336
4837.798367	-488.323792	-215.072464	1030.023315
4837.803001	-474.998230	-201.630035	1062.285156
4837.805944	-467.634094	-193.564575	1077.539429
4837.809240	-458.984192	-186.784927	1094.956055
4837.812630	-451.386292	-178.602570	1109.625854
4837.816004	-440.749268	-169.251312	1125.055420
4837.819228	-431.105774	-160.192291	1138.906982
4837.822556	-421.871460	-150.081238	1153.810547
4837.825483	-410.591492	-139.736404	1166.084106
4837.828787	-400.363525	-129.450027	1180.286377
4837.832131	-388.323792	-118.345413	1192.033813
4837.835459	-377.102295	-106.948563	1203.839844
4837.838811	-364.244324	-95.434830	1214.710693
4837.842172	-351.269409	-85.090004	1226.692017
4837.845034	-338.645203	-72.524254	1235.400269
4837.848414	-325.319702	-61.478081	1244.576294
4837.851701	-311.000549	-49.263004	1253.109253
4837.855032	-296.681458	-37.924606	1261.408447
4837.858359	-281.661011	-26.761543	1270.701294
4837.861693	-267.166565	-14.663355	1275.844482
4837.865029	-251.970779	-2.857393	1282.682617
4837.868381	-236.190536	8.247223	1288.410278
4837.871698	-220.176498	18.942726	1293.728760
4837.875027	-204.454697	29.813560	1297.936768
4837.878364	-187.505539	40.216831	1300.742187
4837.881691	-171.666855	50.035648	1305.885376
4837.885023	-155.068375	60.205143	1308.164795
4837.888360	-136.658096	69.848633	1309.509033
4837.891686	-120.760956	79.258331	1310.794800
4837.895022	-102.701340	88.726486	1310.444092
4837.898357	-85.459961	99.188187	1309.918091
4837.901690	-68.452370	108.188782	1308.047852
4837.905022	-51.094093	117.423157	1306.703613
4837.908361	-33.852715	126.657516	1304.249023
4837.911703	-16.202217	136.534775	1299.339600
4837.915085	0.805378	145.476913	1296.008179
4837.918360	17.929869	155.587967	1291.098755
4837.921690	35.814148	164.763885	1285.897095
4837.925028	52.471069	174.465805	1279.818848
4837.928352	69.127998	183.817078	1272.337769
4837.931692	85.375809	194.220352	1264.272339
4837.935026	101.623611	203.220917	1255.914673
4837.938350	116.702515	213.448853	1247.323242
4837.941687	132.482758	222.449448	1235.926270
4837.945022	148.204559	232.092926	1224.763306
4837.948355	163.166565	241.619522	1213.658569
4837.951692	177.251907	251.613693	1202.846191
4837.956402	205.714783	269.556396	1175.318481
4837.959286	218.455872	278.732300	1162.694214
4837.962618	231.489197	286.213318	1149.894775
4837.965945	243.996490	294.980103	1133.705444
4837.969202	256.270020	303.162476	1118.977173
4837.972540	267.608398	310.059021	1103.722900
4837.975870	278.420837	316.546448	1089.812866
4837.978787	289.350098	323.150787	1074.091064
4837.982108	299.811829	329.462860	1058.895386
4837.985439	309.221497	334.547638	1043.757935
4837.988789	319.624817	340.041473	1028.036133
4837.992132	328.508484	344.541779	1013.074219
4837.995465	337.567505	348.808289	997.235535
4837.998378	346.334290	352.256561	981.805908
4838.001681	354.516663	355.763275	967.194580
4838.005014	362.289917	358.101105	952.641724
4838.008346	370.530701	359.620667	936.803101
4838.011677	376.667419	361.724731	923.243774
4838.015013	383.739319	363.945648	908.398560
4838.018349	391.629456	365.289886	893.904175
