time (s)	det(V)
4837.471168	-0.072502	
4837.472676	-0.158385	
4837.474410	-0.070407	
4837.475930	-0.179518	
4837.477662	-0.066580	
4837.479206	-0.168638	
4837.480918	-0.075954	
4837.482475	-0.167091	
4837.484182	-0.082295	
4837.485740	-0.182237	
4837.487419	-0.065138	
4837.488986	-0.206717	
4837.490656	-0.085711	
4837.492250	-0.200268	
4837.493745	-0.203515	
4837.495388	-0.193674	
4837.496878	-0.212917	
4837.498522	-0.174096	
4837.499994	-0.227350	
4837.501631	-0.162978	
4837.503103	-0.235427	
4837.504730	-0.177012	
4837.506224	-0.266933	
4837.507814	-0.184481	
4837.509345	-0.254445	
4837.510896	-0.231185	
4837.512490	-0.258187	
4837.513970	-0.231552	
4837.515599	-0.272028	
4837.517156	-0.222996	
4837.518773	-0.283195	
4837.520285	-0.237586	
4837.521968	-0.278135	
4837.523443	-0.291260	
4837.525154	-0.285439	
4837.526634	-0.333525	
4837.528342	-0.323132	
4837.529843	-0.353747	
4837.531560	-0.309045	
4837.533039	-0.405753	
4837.534743	-0.339793	
4837.536225	-0.390268	
4837.537994	-0.328441	
4837.539476	-0.391440	
4837.541232	-0.371339	
4837.542726	-0.446197	
4837.544452	-0.382284	
4837.545975	-0.509329	
4837.547700	-0.402635	
4837.549223	-0.514940	
4837.550937	-0.445572	
4837.552483	-0.588884	
4837.554180	-0.443438	
4837.555729	-0.590810	
4837.557412	-0.470584	
4837.558990	-0.617864	
4837.560680	-0.503302	
4837.562253	-0.631621	
4837.563898	-0.537313	
4837.565505	-0.659791	
4837.567152	-0.572581	
4837.568773	-0.696472	
4837.570380	-0.598383	
4837.572021	-0.721637	
4837.573614	-0.662167	
4837.575283	-0.766618	
4837.576863	-0.699953	
4837.578516	-0.805515	
4837.580088	-0.719772	
4837.581809	-0.784527	
4837.583356	-0.790167	
4837.585065	-0.817685	
4837.586595	-0.816988	
4837.588299	-0.852227	
4837.589807	-0.865698	
4837.591564	-0.898013	
4837.593045	-0.917583	
4837.594820	-0.942268	
4837.596306	-0.976167	
4837.598093	-0.962213	
4837.599576	-1.003672	
4837.601351	-0.996171	
4837.602828	-1.037014	
4837.604591	-1.017787	
4837.606076	-1.109919	
4837.607827	-1.072194	
4837.609349	-1.163898	
4837.611072	-1.120332	
4837.612595	-1.247559	
4837.614303	-1.170505	
4837.615835	-1.307855	
4837.617547	-1.220698	
4837.619086	-1.351344	
4837.620791	-1.284257	
4837.622357	-1.453458	
4837.624030	-1.351421	
