time (s)	det(V)
3872.040697	0.639578	
3872.042195	0.709549	
3872.043850	0.645116	
3872.045351	0.709320	
3872.046981	0.732309	
3872.048512	0.736249	
3872.050166	0.727902	
3872.051648	0.747557	
3872.053275	0.809367	
3872.054760	0.763871	
3872.056396	0.847717	
3872.057871	0.776730	
3872.059504	0.872539	
3872.060991	0.821867	
3872.062669	0.955168	
3872.064196	0.830141	
3872.065835	0.960369	
3872.067382	0.872922	
3872.068991	1.027964	
3872.070574	0.902558	
3872.072150	1.028073	
3872.073773	0.954717	
3872.075327	1.091225	
3872.076959	0.971559	
3872.078440	1.047759	
3872.080148	1.021245	
3872.081637	1.068154	
3872.083374	1.055594	
3872.084922	1.150191	
3872.086648	1.110303	
3872.088193	1.186160	
3872.089893	1.157120	
3872.091436	1.233038	
3872.093143	1.183965	
3872.094658	1.217206	
3872.096409	1.265002	
3872.097893	1.266336	
3872.099683	1.281688	
3872.101165	1.286155	
3872.102946	1.335309	
3872.104426	1.250069	
3872.106190	1.378118	
3872.107673	1.275089	
3872.109438	1.404547	
3872.110944	1.332980	
3872.112696	1.424705	
3872.114210	1.325129	
3872.115935	1.485883	
3872.117463	1.363640	
3872.119174	1.546409	
3872.120716	1.429853	
3872.122412	1.581302	
3872.123988	1.443042	
3872.125686	1.612892	
3872.127255	1.454575	
3872.128931	1.620635	
3872.130503	1.476840	
3872.132168	1.651540	
3872.133775	1.482298	
3872.135412	1.658694	
3872.137027	1.503942	
3872.138650	1.673164	
3872.140281	1.553188	
3872.141907	1.667520	
3872.143570	1.600690	
3872.145180	1.677148	
3872.146861	1.562506	
3872.148438	1.660636	
3872.150127	1.610334	
3872.151697	1.659475	
3872.153394	1.606028	
3872.154961	1.644063	
3872.156638	1.632429	
3872.158200	1.633714	
3872.159927	1.670819	
3872.161474	1.628425	
3872.163192	1.650766	
3872.164700	1.630266	
3872.166472	1.656563	
3872.167964	1.606471	
3872.169716	1.676314	
3872.171207	1.627874	
3872.173005	1.663343	
3872.174485	1.590579	
3872.176277	1.675529	
3872.177764	1.591618	
3872.179527	1.660930	
3872.181002	1.592545	
3872.182759	1.641364	
3872.184265	1.483603	
3872.186026	1.668177	
3872.187555	1.564069	
3872.189299	1.661635	
3872.190820	1.532745	
3872.192549	1.648845	
3872.194082	1.510279	
3872.195603	1.576593	
3872.197242	1.516539	
3872.198720	1.515636	
3872.200351	1.493646	
3872.201874	1.493283	
3872.203522	1.520869	
3872.205006	1.466346	
3872.206639	1.517614	
3872.208127	1.442708	
3872.209759	1.550751	
3872.211242	1.475804	
3872.212886	1.541454	
3872.214386	1.429648	
3872.215963	1.506492	
3872.217499	1.400757	
3872.219135	1.563046	
3872.220691	1.462458	
3872.222297	1.581129	
3872.223879	1.467405	
3872.225469	1.565116	
3872.227063	1.423344	
3872.228605	1.490528	
3872.230255	1.479442	
3872.231745	1.505594	
3872.233476	1.481130	
3872.234952	1.490741	
3872.236698	1.456920	
3872.238257	1.535484	
3872.239960	1.492828	
3872.241513	1.529006	
3872.243212	1.502415	
3872.244753	1.494169	
3872.246468	1.524926	
3872.247974	1.516357	
3872.249725	1.486000	
3872.251208	1.458398	
3872.252969	1.521397	
3872.254454	1.450011	
3872.256213	1.506625	
3872.257701	1.432097	
3872.259450	1.512426	
3872.260952	1.396370	
3872.262721	1.512506	
3872.264228	1.392745	
3872.265972	1.503966	
3872.267487	1.409768	
3872.269215	1.522223	
3872.270749	1.340735	
3872.272460	1.506025	
3872.274016	1.374806	
3872.275704	1.494629	
3872.277272	1.301314	
3872.278941	1.467639	
3872.280513	1.242178	
3872.282177	1.439848	
3872.283762	1.298377	
3872.285431	1.437551	
3872.287034	1.230915	
3872.288652	1.394170	
3872.290278	1.182277	
3872.291900	1.386907	
3872.293568	1.222737	
3872.295172	1.323373	
3872.296821	1.179441	
3872.298411	1.297656	
3872.300098	1.161756	
3872.301662	1.240377	
3872.303367	1.183812	
3872.304931	1.226838	
3872.306634	1.124132	
3872.308190	1.184037	
3872.309888	1.128583	
3872.311444	1.175819	
3872.313169	1.083248	
3872.314674	1.078088	
3872.316417	1.056931	
3872.317899	1.040488	
3872.319676	1.051546	
3872.321156	0.999129	
3872.322954	1.023396	
3872.324443	0.984571	
3872.326241	1.014711	
3872.327722	0.901563	
3872.329479	1.007673	
3872.330970	0.847709	
3872.332716	0.966641	
3872.334230	0.839922	
3872.335967	0.961766	
3872.337489	0.844599	
3872.339238	0.940034	
3872.340768	0.745800	
3872.342488	0.929363	
3872.344025	0.776738	
3872.345725	0.907062	
3872.347288	0.742082	
3872.348959	0.891988	
3872.350569	0.713755	
3872.352060	0.704748	
3872.353689	0.736886	
3872.355210	0.732676	
3872.356859	0.729727	
3872.358336	0.692908	
3872.359974	0.705888	
3872.361451	0.671538	
3872.363091	0.752052	
3872.364581	0.641729	
3872.366218	0.713179	
3872.367729	0.639642	
3872.369326	0.732140	
3872.370850	0.640520	
3872.372409	0.709489	
3872.373978	0.560062	
3872.375580	0.733393	
3872.377154	0.600221	
3872.378729	0.716035	
3872.380349	0.582746	
3872.381878	0.660899	
3872.383576	0.583100	
3872.385052	0.592881	
3872.386774	0.604507	
3872.388248	0.542503	
3872.389993	0.583769	
3872.391468	0.549319	
3872.393184	0.574810	
3872.394709	0.596660	
3872.396442	0.547949	
3872.397949	0.538507	
3872.399723	0.555067	
3872.401201	0.516512	
3872.402986	0.577908	
3872.404468	0.543998	
3872.406254	0.542261	
3872.407734	0.459902	
3872.409493	0.542628	
3872.410981	0.378389	
3872.412723	0.505475	
3872.414237	0.402325	
3872.415984	0.498776	
3872.417501	0.338722	
3872.419228	0.499134	
3872.420747	0.396887	
3872.422464	0.481401	
3872.424019	0.338344	
3872.425735	0.458315	
3872.427291	0.262865	
3872.428973	0.433537	
3872.430543	0.236371	
3872.432239	0.417810	
3872.433819	0.217482	
3872.435473	0.407026	
3872.437062	0.241998	
3872.438698	0.367279	
3872.440322	0.200482	
3872.441945	0.343653	
3872.443571	0.134708	
3872.445188	0.267042	
3872.446852	0.143272	
3872.448448	0.267457	
3872.450128	0.104991	
3872.451706	0.213885	
3872.453396	0.133794	
3872.454962	0.168477	
3872.456666	0.042830	
3872.458228	0.127030	
3872.459911	0.046834	
3872.461463	0.073764	
3872.463167	0.050085	
3872.464682	0.029488	
3872.466437	0.039652	
3872.467916	-0.015665	
3872.469715	0.025653	
3872.471199	-0.020290	
3872.472983	0.010124	
3872.474472	-0.052802	
3872.476263	-0.018078	
3872.477750	-0.123971	
3872.479529	-0.028785	
3872.481014	-0.091039	
3872.482772	-0.061918	
3872.484272	-0.218801	
3872.486037	-0.039456	
3872.487544	-0.191840	
3872.489287	-0.096900	
3872.490818	-0.254540	
3872.492558	-0.069492	
3872.494085	-0.280882	
3872.495790	-0.099607	
3872.497328	-0.264994	
3872.499028	-0.128140	
3872.500584	-0.289917	
3872.502271	-0.134630	
3872.503855	-0.317269	
3872.505527	-0.124345	
3872.507126	-0.299678	
3872.508617	-0.261147	
3872.510244	-0.289829	
3872.511773	-0.347309	
3872.513408	-0.292934	
3872.514902	-0.331675	
3872.516567	-0.277852	
3872.518056	-0.344694	
3872.519710	-0.273176	
3872.521194	-0.355394	
3872.522827	-0.295879	
3872.524314	-0.382150	
3872.525909	-0.299605	
3872.527436	-0.399246	
3872.528993	-0.384055	
3872.530589	-0.444105	
3872.532184	-0.318845	
3872.533789	-0.408604	
3872.535352	-0.316319	
3872.536981	-0.460206	
3872.538511	-0.384059	
3872.540190	-0.481685	
3872.541665	-0.430739	
3872.543367	-0.470724	
3872.544841	-0.460009	
3872.546549	-0.464190	
3872.548038	-0.520627	
3872.549760	-0.477947	
3872.551255	-0.561345	
3872.552952	-0.466849	
3872.554434	-0.519221	
3872.556210	-0.487925	
3872.557686	-0.571263	
3872.559452	-0.489919	
3872.560945	-0.620135	
3872.562682	-0.507080	
3872.564200	-0.658577	
3872.565936	-0.524945	
3872.567458	-0.667911	
3872.569199	-0.569253	
3872.570728	-0.716033	
3872.572439	-0.575384	
3872.573986	-0.792043	
3872.575687	-0.583642	
3872.577235	-0.726595	
3872.578907	-0.613943	
3872.580499	-0.836093	
3872.582179	-0.640683	
3872.583755	-0.879780	
3872.585397	-0.673369	
3872.586991	-0.846704	
3872.588658	-0.701511	
3872.590286	-0.897235	
3872.591903	-0.724444	
3872.593544	-0.919189	
3872.595167	-0.788611	
3872.596813	-0.934924	
3872.598411	-0.805836	
3872.600073	-0.965225	
3872.601648	-0.854962	
3872.603343	-0.922452	
3872.604912	-0.862813	
3872.606624	-0.992593	
3872.608162	-0.933143	
3872.609869	-1.018532	
3872.611413	-0.953023	
3872.613134	-0.969044	
3872.614641	-1.018435	
3872.616398	-1.026971	
3872.617875	-1.006487	
3872.619647	-1.030629	
3872.621130	-1.089869	
3872.622918	-1.022814	
3872.624398	-1.104093	
3872.626191	-1.051934	
3872.627677	-1.152707	
3872.629473	-1.071536	
3872.630957	-1.165444	
3872.632712	-1.091364	
3872.634216	-1.196902	
3872.635968	-1.072781	
3872.637483	-1.176470	
3872.639199	-1.094767	
3872.640727	-1.273158	
3872.642470	-1.065377	
3872.644017	-1.247473	
3872.645726	-1.115554	
3872.647273	-1.258765	
3872.648958	-1.110172	
3872.650531	-1.311834	
3872.652213	-1.123558	
3872.653795	-1.267111	
3872.655439	-1.128380	
3872.657043	-1.302423	
3872.658689	-1.137774	
3872.660286	-1.309972	
3872.661917	-1.173743	
3872.663534	-1.345253	
3872.665137	-1.197695	
3872.666807	-1.294939	
3872.668282	-1.357197	
3872.669862	-1.274636	
3872.671345	-1.371187	
3872.672975	-1.256339	
3872.674457	-1.355617	
3872.676082	-1.306980	
3872.677580	-1.420429	
3872.679158	-1.352935	
3872.680714	-1.408960	
3872.682246	-1.363908	
