time (s)	magX	magY	magZ
1295.495204	409.282288	-169.422562	359.912354
1295.498512	411.035645	-169.364105	366.399750
1295.501429	413.431915	-169.130325	373.121002
1295.504763	415.652832	-168.838089	379.842194
1295.508112	418.165985	-169.714783	387.030975
1295.511389	419.802460	-170.065445	394.102875
1295.514735	422.198700	-170.299225	400.940948
1295.518056	424.478058	-169.714783	410.116882
1295.520967	426.465210	-170.299225	418.182343
1295.524307	428.861481	-170.883698	425.663361
1295.527629	430.381042	-171.351257	433.261261
1295.530968	432.075958	-171.175903	440.859161
1295.534300	433.537109	-171.818817	449.684418
1295.537656	435.348907	-171.994156	457.457611
1295.540965	436.985382	-172.461716	466.399780
1295.544303	438.388092	-172.520157	475.926361
1295.547634	440.609009	-173.455292	484.868500
1295.550966	441.777893	-173.455292	493.810638
1295.554298	442.829926	-173.981293	502.343689
1295.557626	444.232605	-174.215073	511.636444
1295.560970	445.576843	-175.500870	519.877258
1295.564313	447.037964	-175.500870	529.170044
1295.567628	447.447113	-175.909988	538.345947
1295.570966	448.849762	-176.085327	546.703674
1295.574295	449.317352	-176.260666	556.873169
1295.577627	450.603149	-175.559311	565.815308
1295.580990	450.778473	-175.851547	575.517212
1295.584297	451.772064	-175.325531	585.160645
1295.587629	452.765656	-174.974854	595.096375
1295.590959	452.590271	-175.033310	605.265869
1295.594296	452.824066	-174.156631	616.312073
1295.597632	453.291656	-173.572174	626.130920
1295.600959	453.759186	-172.987717	636.651001
1295.604294	453.992981	-171.760361	647.346558
1295.607627	453.174744	-170.474564	658.392700
1295.610960	453.583862	-168.662766	669.497314
1295.614295	452.707184	-167.610748	681.537109
1295.617622	452.414948	-166.091171	691.998779
1295.620957	451.246063	-164.571594	702.928101
1295.624311	449.960236	-162.350662	715.201599
1295.627628	448.616028	-161.590881	728.118042
1295.630979	447.563965	-158.493271	740.333130
1295.634290	445.401520	-157.207474	752.255981
1295.638897	440.492096	-152.707184	777.328979
1295.641841	438.563416	-149.784912	789.310303
1295.645136	435.933380	-147.447098	801.817627
1295.648497	431.959076	-145.284637	814.383362
1295.651825	428.393921	-142.420807	827.767334
1295.655259	424.594971	-140.024551	840.566895
1295.658567	420.679138	-137.336060	852.431335
1295.661819	416.412598	-134.413788	865.230774
1295.664711	412.087646	-131.549973	877.212097
1295.668063	407.178253	-128.978378	889.836365
1295.671373	401.041473	-125.997658	901.350037
1295.674712	395.080048	-122.958504	913.974243
1295.678048	389.410858	-119.744011	925.721802
1295.681378	383.157196	-116.763298	936.241943
1295.684281	376.552887	-113.665695	949.216797
1295.687618	370.123901	-110.392754	959.736938
1295.690952	363.110474	-107.938049	970.140198
1295.694284	356.097015	-104.431328	981.712402
1295.697630	348.382233	-101.216835	991.472778
1295.700965	340.492096	-97.534775	999.012207
1295.704280	332.017548	-94.144951	1009.766235
1295.707613	324.887207	-90.287552	1018.708374
1295.710957	317.055511	-86.722389	1027.592041
1295.714278	307.996490	-82.222092	1035.891235
1295.717615	299.229675	-77.663353	1044.599609
1295.720949	289.703094	-73.455292	1053.366455
1295.724278	280.819397	-67.961426	1060.087646
1295.727610	271.994171	-63.461136	1067.627075
1295.730944	262.000000	-58.084160	1074.231323
1295.734275	252.239624	-52.356514	1081.595581
1295.737613	242.303925	-47.213326	1087.907593
1295.740956	231.900635	-41.193451	1092.407959
1295.744282	221.205139	-35.641144	1098.427856
1295.747616	210.743439	-29.387493	1104.330811
1295.750942	199.346588	-23.192284	1107.369995
1295.754279	188.241974	-15.243716	1111.870239
1295.757612	176.085327	-8.756282	1115.902954
1295.760944	164.513153	-2.268848	1118.942139
1295.764271	152.005844	4.335478	1121.046143
1295.767659	139.907654	11.290474	1122.682617
1295.770979	126.932793	17.836355	1124.552856
1295.774275	115.009933	24.791353	1125.371094
1295.777612	101.801285	31.746347	1126.832275
1295.780939	89.177094	38.759796	1126.715332
1295.784294	75.793106	45.539452	1125.838745
1295.787607	62.759789	52.494446	1123.968506
1295.790943	50.135593	58.105202	1122.624146
1295.794279	36.050262	64.767975	1121.338379
1295.797613	22.958504	71.547630	1118.591431
1295.802293	-3.341904	83.178261	1112.746948
1295.805148	-15.849213	88.672119	1108.305054
1295.808533	-28.473404	94.691994	1104.622925
1295.811865	-41.389832	99.659843	1099.771973
1295.815225	-53.078903	106.088837	1095.154907
1295.818456	-65.819992	111.173592	1089.602539
1295.821782	-77.918182	115.849220	1084.050171
1295.825119	-89.548805	120.407951	1077.387451
1295.828065	-101.471642	125.142021	1071.192261
1295.831353	-113.102272	129.291656	1064.003540
1295.834712	-124.090004	133.908829	1058.217407
1295.838056	-134.843964	138.526016	1050.093506
1295.841400	-145.364105	142.967850	1042.612549
